IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;IC_GROUP0;IC_GROUP1;IC_GROUP2
6045;ствол;;330;2300;155/165;4.16.101;;;;;;;Нет;ВР001004950;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6046;ствол;;330;2300;155/166;4.16.102;;;;;;;Нет;ВР001004951;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6047;ствол;;295;2395;147/148;4.16.201;;;;;;;Нет;ВР001005017;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6048;ствол;;295;2400;147/148;4.16.202;;;;;;;Нет;ВР001022042;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6049;ствол;;272;2210;135/136;4.16.301;;;;;;;Нет;ВР001005077;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6050;ствол;;332/298;2310;88/70;4.22.101;;;;;;;Нет;ВР001022013;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6051;ствол;;332/298;2310;88/70;4.22.102;;;;;;;Нет;ВР001022039;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6052;ствол;;260;2350;62;4.22.201;;;;;;;Нет;ВР001022014;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6053;ствол;;260;2350;62;4.22.202;;;;;;;Нет;ВР001022040;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6054;ствол;;292/248;2200;86/62;4.22.301;;;;;;;Нет;ВР001022015;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6055;ствол;;292/248;2200;86/62;4.22.302;;;;;;;Нет;ВР001022041;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6056;ствол;;220;1520;220;4.42.101;;;;;;;Нет;ВР001004965;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6057;ствол;;196;1580;196;4.42.201;;;;;;;Нет;ВР001005041;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6058;ствол;;178;1455;178;4.42.301;;;;;;;Нет;ВР001005098;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6059;ствол;;220;1520;10;4.46.101;;;;;;;Нет;ВР001004962;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6060;ствол;;196;1580;98;4.46.201;;;;;;;Нет;ВР001005037;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6061;ствол;;184;1460;89;4.46.301;;;;;;;Нет;ВР001005102;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6062;ствол;;210/184;1520;54;4.52.101;;;;;;;Нет;ВР001004981;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6063;ствол;;175;2000;42;4.52.201;;;;;;;Нет;ВР001005059;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6064;ствол;;175;2000;42;4.52.202;;;;;;;Нет;ВР001005060;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6065;ствол;;186/158;1455;55;4.52.302;;;;;;;Нет;ВР001005122;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6066;верхний фрагмент ствола;;434/362;350;217/180;4.16.001;;;;;;;Нет;ВР002025163;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6067;фрагмент ствола;;362;700;180;4.16.002;;;;;;;Нет;ВР002025404;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6068;ствол;;272;2210;272;4.12.301;;;;;;;Нет;ВР001005081;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6069;ствол;;330;2300;330;4.12.101;;;;;;;Нет;ВР001004954;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6070;ствол;;330;2300;330;4.12.102;;;;;;;Нет;ВР001004955;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6071;ствол;;295;2400;295;4.12.202;;;;;;;Нет;ВР001022043;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6072;ствол;;295;2390;295;4.12.201;;;;;;;Нет;ВР001005021;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6073;колонна;;409;2689;396;4.30.301;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6074;колонна;;415;2730;430;4.30.201;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6075;колонна;;415;2734;430;4.30.202;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6076;колонна;;440;2663;437;4.30.101;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6077;колонна;;440;2663;437;4.30.102;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6078;колонна;;296;1767;291;4.30.104;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6079;колонна;;270;1811;292;4.30.204;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6080;колонна;;266;1775;264;4.30.304;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6081;полуколонна;;397;2687;206;4.10.301;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6082;полуколонна;;430;2731;209;4.10.201;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6083;полуколонна;;430;2735;209;4.10.202;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6084;полуколонна;;440;2660;220;4.10.101;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6085;полуколонна;;440;2663;220;4.10.102;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6086;полуколонна;;394;2042;197;4.10.104;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6087;полуколонна;;544;2889;242;4.10.103;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6088;полуколонна;;393;2087;195;4.10.204;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6089;полуколонна;;366;2051;180;4.10.305;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6090;пилястра;;419;2676;152;4.20.301;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6091;пилястра;;419;2676;152;4.20.302;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6092;пилястра;;446;2685;119;4.20.201;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6093;пилястра;;447;2683;119;4.20.202;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6094;пилястра;;407;2672;125;4.20.101;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6095;пилястра;;407;2672;125;4.20.102;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6096;пилястра;;357;2005;128;4.20.103;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6097;пилястра;;357;2005;128;4.20.104;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6098;пилястра;;356;2499;134;4.20.203;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6099;пилястра;;356;2519;134;4.20.204;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6100;пилястра;;335;2041;129;4.20.303;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6101;пилястра;;335;2040;129;4.20.304;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6102;пилястра;;335;2041;129;4.20.305;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6103;пилястра;;335;2040;129;4.20.306;;;;;;;Нет;;;;;;;;;Фасадный декор;пилястры;
6104;клей монтажный 290 мл;;;;;k-em290;;;;;;;Нет;ЧХ002025782;;;;;;;;Интерьерный декор;клей;
6105;клей универсальный 290 мл;;;;;k-eu290;;;;;;;Нет;ЧХ002025783;;;;;;;;Интерьерный декор;клей;
6106;клей стыковочный 80 мл;;;;;k-es80;;;;;;;Нет;ЧХ002025784;;;;;;;;Интерьерный декор;клей;
6107;клей стыковочный 290 мл;;;;;k-es290;;;;;;;Нет;ЧХ002025785;;;;;;;;Интерьерный декор;клей;
6108;карниз;2000;;;;1.50.101;69;68;;;;;Нет;ВР001024048;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6109;карниз FLEX;2000;;;;1.50.101;69;68;;;;;Да;ВР002028661;;4,00;93,00;;2000;1500;;Интерьерный декор;гибкие карнизы;
6110;карниз FLEX;2000;;;;1.50.199;72;73;;;;;Да;ВР002025288;;4,00;93,00;;2000;1000;;Интерьерный декор;гибкие карнизы;
6111;карниз;2000;;;;1.50.199;72;73;;;;;Нет;;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6112;молдинг;2000;;;;1.51.353;;26;;;;;Нет;;;4,00;93,00;16;;;;Интерьерный декор;молдинги;
6113;молдинг FLEX;2000;;;;1.51.353;;26;;;;;Да;ВР002025431;;4,00;93,00;16;550;550;1500;Интерьерный декор;гибкие молдинги;
6114;молдинг;2000;;;;1.51.356;;48;;;;;Нет;;;4,00;93,00;9;;;;Интерьерный декор;молдинги;
6115;молдинг FLEX;2000;;;;1.51.356;;48;;;;;Да;ВР002025480;;4,00;93,00;9;550;550;2500;Интерьерный декор;гибкие молдинги;
6135;откос;2000;12;400;;4.88.001;;;;;;;Нет;;;;;;;;;Фасадный декор;оконные обрамления;откосы
6136;база;;96;248;;1.54.010;;;;;;;Нет;ВР000001172;;7,00;28,00;30;;;;Интерьерный декор;обрамление дверей;
6168;элемент камина;;1295;238;195;1.64.004;;;;;;;Нет;ВР002025747;;7,00;97,40;;;;;Интерьерный декор;элементы камина;
6169;элемент камина;;170;859;152;1.64.005;;;;;;;Нет;ВР002025748;;7,00;40,00;;;;;Интерьерный декор;элементы камина;
6170;элементы декоративного камина;;1295;1097;195;1.64.100;;;;;;;Нет;;;;;;;;;Интерьерный декор;элементы декоративного камина;
6171;элемент камина;;170;859;152;1.64.005;;;;;;;Нет;ВР002025748;;7,00;40,00;;;;;Интерьерный декор;элементы камина;
6172;карниз;2000;;;;1.50.108;114;120;;;;;Нет;ВР001023155;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6173;карниз;2000;;;;1.50.161;82;91;;;;;Нет;ВР002025141;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6174;карниз;2000;;;;1.50.179;81;77;;;;;Нет;ВР002025139;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6175;карниз;2000;;;;1.50.189;72;69;;;;;Нет;ВР001023817;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6176;карниз;2000;;;;1.50.207;54;53;;;;;Нет;ВР002025475;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6177;карниз;2000;;;;1.50.274;57;86;;;;;Нет;ВР002025532;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6178;карниз;2000;;;;1.50.275;74;106;;;;;Нет;ВР002025578;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6179;молдинг;2000;;;;1.51.346;;34;;;;;Нет;ВР002025133;;4,00;93,00;16;;;;Интерьерный декор;молдинги;
6180;розетка;;;;;1.56.040;;;;;;707;Нет;ВР002025329;;;17,00;46;;;;Интерьерный декор;розетки;
6181;розетка;;;;;1.56.041;;;;;;544;Нет;ВР002025487;;;15,00;48;;;;Интерьерный декор;розетки;
6182;кронштейн;;185;185;102;1.19.007;;;;;;;Нет;ВР002025530;;;25,00;;;;;Интерьерный декор;кронштейны;
6183;кронштейн;;165;225;85;1.19.008;;;;;;;Нет;ВР002025531;;;25,00;;;;;Интерьерный декор;кронштейны;
6184;капитель;;151;98;46;1.21.008;;;;;;;Нет;ВР002025694;;7,00;33,00;;;;;Интерьерный декор;составные элементы;
6185;ствол;;96;2000;17;1.22.050;;;;;;;Нет;ВР002025695;;7,00;97,40;;;;;Интерьерный декор;составные элементы;
6186;база;;117;255;25;1.23.600;;;;;;;Нет;ВР002025696;;7,00;28,00;;;;;Интерьерный декор;составные элементы;
6187;пилястра;;117;2353;46;1.20.103;;;;;;;Нет;;;;;;;;;Интерьерный декор;пилястры;
6188;карниз;2000;200;200;;4.91.001;;;;;;;Нет;ВР002027812;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
6189;карниз;2000;200;300;;4.91.004;;;;;;;Нет;ВР002027810;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
6194;карниз FLEX;2000;;;;1.50.208;70;70;;;;;Да;ВР002025427;;4,00;103,00;;2500;2000;;Интерьерный декор;гибкие карнизы;
6195;карниз FLEX;2000;;;;1.50.204;40;36;;;;;Да;ВР002025429;;4,00;93,00;;2000;1500;;Интерьерный декор;гибкие карнизы;
6196;карниз FLEX;2000;;;;1.50.189;72;69;;;;;Да;ВР001023818;;4,00;93,00;;2500;1500;;Интерьерный декор;гибкие карнизы;
6198;замковый камень;;256;206;75;4.85.004;;;;;;;Нет;ВР002027803;;5,10;12,00;;;;;Фасадный декор;оконные обрамления;замковые камни
6199;замковый камень;;255;306;75;4.85.005;;;;;;;Нет;ВР002027804;;5,10;12,00;;;;;Фасадный декор;оконные обрамления;замковые камни
6200;карниз;2000;250;350;;4.91.002;;;;;;;Нет;ВР002027811;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
6201;наличник;2000;121;;35;4.84.005;;;;;;;Нет;ВР002027802;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;наличники
6202;кронштейн-пьедестал;;157;101;46;4.83.003;;;;;;;Нет;ВР001022064;;2,50;;;;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы
6206;молдинг;2000;;;;1.51.359;;36;;;;;Нет;ВР002025485;;4,00;75,20;10;;;;Интерьерный декор;молдинги;
6207;карниз FLEX;2000;;;;1.50.161;82;91;;;;;Да;ВР002028662;;4,00;93,00;;2500;1500;;Интерьерный декор;гибкие карнизы;
6208;молдинг FLEX;2000;;;;1.51.359;;36;;;;;Да;ВР002028614;;4,00;75,20;10;500;500;1500;Интерьерный декор;гибкие молдинги;
6211;наличник;2000;101;;49;4.84.004;;;;;;;Нет;ВР002027806;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;наличники
6212;наличник;2000;202;;60;4.84.006;;;;;;;Нет;ВР002027805;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;наличники
6213;карниз;2000;130;250;;4.91.003;;;;;;;Нет;ВР002027809;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
6214;карниз;2000;165;201;;4.91.005;;;;;;;Нет;ВР002027808;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
6215;фриз;2000;51;131;;4.33.302;;;;;;;Нет;ВР001005116;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
6216;кронштейн-пьедестал;;174;116;48;4.83.002;;;;;;;Нет;ВР001022063;;2,50;;;;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы
6217;фрагмент ствола;;362;700;180;4.16.002;;;;;;;Нет;ВР002025404;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6218;фрагмент ствола;;362;700;180;4.16.002;;;;;;;Нет;ВР002025404;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6313;молдинг FLEX;2000;;;;1.51.346;;34;;;;;Да;ВР002028722;;4,00;93,00;16;550;550;;Интерьерный декор;гибкие молдинги;
6355;угловой элемент;;110;110;;1.52.322;;;;;;;Нет;ВР002028171;;4,00;18,10;12;;;;Интерьерный декор;угловые элементы;
6356;угловой элемент;;250;250;;1.52.348;;;;;;;Нет;ВР002027948;;4,00;24,00;25;;;;Интерьерный декор;угловые элементы;
6357;угловой элемент;;200;200;;1.52.286;;;;;;;Нет;ВР002028179;;4,00;24,00;12;;;;Интерьерный декор;угловые элементы;
6358;угловой элемент;;300;300;;1.52.287;;;;;;;Нет;ВР002028178;;4,00;24,00;20;;;;Интерьерный декор;угловые элементы;
6359;карниз FLEX;2000;;;;1.50.108;114;120;;;;;Да;ВР002028325;;4,00;93,00;;3000;2500;;Интерьерный декор;гибкие карнизы;
6360;карниз;2000;;;;1.50.213;55;55;;;;;Нет;ВР002027949;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6361;карниз FLEX;2000;;;;1.50.213;55;55;;;;;Да;ВР002028707;;4,00;93,00;;;;;Интерьерный декор;гибкие карнизы;
6362;карниз;2000;;;;1.50.279;81;103;;;;;Нет;ВР002028174;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6363;карниз;2000;;;;1.50.276;100;60;;;;;Нет;ВР002027955;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6364;карниз FLEX;2000;;;;1.50.276;100;60;;;;;Да;ЧХ002026920;;4,00;93,00;;3000;2500;;Интерьерный декор;гибкие карнизы;
6365;карниз;2000;;;;1.50.278;69;82;;;;;Нет;ВР002028172;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6366;карниз FLEX;2000;;;;1.50.278;69;82;;;;;Да;ЧХ002026921;;4,00;93,00;;3500;2500;;Интерьерный декор;гибкие карнизы;
6367;розетка;;;;;1.56.044;;;;;;620;Нет;ВР002027947;;;17,00;42;;;;Интерьерный декор;розетки;
6368;молдинг;2000;;;;1.51.360;;72;;;;;Нет;ВР002025523;;4,00;93,00;12;;;;Интерьерный декор;молдинги;
6369;молдинг FLEX;2000;;;;1.51.360;;72;;;;;Да;ВР002028723;;4,00;93,00;12;550;550;1500;Интерьерный декор;гибкие молдинги;
6370;молдинг;2000;;;;1.51.363;;70;;;;;Нет;ВР002027951;;4,00;93,00;13;;;;Интерьерный декор;молдинги;
6371;молдинг FLEX;2000;;;;1.51.363;;70;;;;;Да;ВР002028725;;4,00;93,00;13;550;550;1000;Интерьерный декор;гибкие молдинги;
6372;молдинг;2000;;;;1.51.362;;46;;;;;Нет;ВР002027945;;4,00;93,00;10;;;;Интерьерный декор;молдинги;
6373;молдинг FLEX;2000;;;;1.51.362;;46;;;;;Да;ВР002028724;;4,00;93,00;10;550;550;2000;Интерьерный декор;гибкие молдинги;
6374;молдинг;2000;;;;1.51.370;;75;;;;;Нет;ВР002028363;;4,00;93,00;15;;;;Интерьерный декор;молдинги;
6375;молдинг FLEX;2000;;;;1.51.370;;75;;;;;Да;ВР002028731;;4,00;93,00;15;550;550;1000;Интерьерный декор;гибкие молдинги;
6376;плинтус;2000;;;;1.53.110;;138;19;;;;Нет;ВР002027959;;4,00;93,00;;;;;Интерьерный декор;плинтусы;
6377;плинтус FLEX;2000;;;;1.53.110;;138;19;;;;Да;ВР002028736;;4,00;93,00;;550;550;;Интерьерный декор;гибкие плинтусы;
6378;колонна;;276;2181;280;1.30.203;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
6379;колонна;;169;2220;269;1.30.103;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
6380;карниз FLEX;2000;;;;1.50.179;77;81;;;;;Да;ВР002028408;;4,00;93,00;;2500;2000;;Интерьерный декор;гибкие карнизы;
6381;карниз FLEX;2000;;;;1.50.207;54;53;;;;;Да;ВР002028595;;4,00;93,00;;2500;2000;;Интерьерный декор;гибкие карнизы;
6382;карниз FLEX;2000;;;;1.50.275;74;106;;;;;Да;ВР002028577;;4,00;93,00;;3000;2500;;Интерьерный декор;гибкие карнизы;
6385;ствол;;435;350;217;4.16.003;;;;;;;Нет;ВР002025490;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6386;ствол;;364;705;182;4.16.004;;;;;;;Нет;ВР002025491;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6387;ствол;;364;350;182;4.16.005;;;;;;;Нет;ВР002025492;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6388;капитель;;635;241;270;4.15.202;;;;;;;Нет;ВР002025161;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6389;капитель;;648;510;326;4.15.302;;;;;;;Нет;ВР002025162;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6390;капитель;;544;240;544;4.11.102;;;;;;;Нет;ВР002028127;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6391;капитель;;635;241;540;4.11.202;;;;;;;Нет;ВР002028130;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6392;капитель;;648;510;648;4.11.302;;;;;;;Нет;ВР002028128;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6393;база;;482;199;482;4.13.001;;;;;;;Нет;ВР002028136;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6394;ствол;;434/362;350;434/362;4.12.001;;;;;;;Нет;ВР002028131;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6395;ствол;;362;700;362;4.12.002;;;;;;;Нет;ВР002028132;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6396;ствол;;435;350;435;4.12.003;;;;;;;Нет;ВР002028133;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6397;ствол;;364;700;364;4.12.004;;;;;;;Нет;ВР002028134;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6398;ствол;;364;350;364;4.12.005;;;;;;;Нет;ВР002028135;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6423;карниз FLEX;2000;;;;1.50.271;165;226;;;;;Да;;;4,50;103,00;;5000;5000;;Интерьерный декор;гибкие карнизы;
6424;карниз FLEX;2000;;;;1.50.274;57;86;;;;;Да;;;4,00;93,00;;2500;2000;;Интерьерный декор;гибкие карнизы;
6429;клей стыковочный 60 мл;;;;;k-es60;;;;;;;Нет;BP002028247;;;;;;;;Интерьерный декор;клей;
6430;база;;109;230;;1.54.030;;;;;;;Нет;ВР002028359;;7,00;28,00;29;;;;Интерьерный декор;обрамление арок;
6431;квадрат;;109;109;;1.54.013;;;;;;;Нет;ВР002028360;;;50,00;28;;;;Интерьерный декор;обрамление арок;
6432;квадрат;;109;109;;1.54.013;;;;;;;Нет;ВР002028360;;;50,00;28;;;;Интерьерный декор;обрамление дверей;
6433;база;;109;230;;1.54.030;;;;;;;Нет;ВР002028359;;7,00;28,00;29;;;;Интерьерный декор;обрамление дверей;
6434;угловой элемент;;180;180;;1.52.285;;;;;;;Нет;ВР002028170;;4,00;18,10;24;;;;Интерьерный декор;угловые элементы;
6435;молдинг;2000;;;;1.51.367;;124;;;;;Нет;ВР002028351;;4,00;93,00;24;;;;Интерьерный декор;молдинги;
6436;молдинг FLEX;2000;;;;1.51.367;;124;;;;;Да;ВР002028728;;4,00;93,00;24;550;550;1500;Интерьерный декор;гибкие молдинги;
6437;карниз;2000;;;;1.50.214;56;56;;;;;Нет;ВР002027957;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6438;карниз;2000;;;;1.50.280;144;170;;;;;Нет;ВР002028164;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6439;молдинг;2000;;;;1.51.368;;138;;;;;Нет;ВР002028355;;4,00;93,00;40;;;;Интерьерный декор;молдинги;
6440;орнамент;;387;210;;1.60.025;;;;;;;Нет;ВР002028633;;;8,50;30;;;;Интерьерный декор;орнаменты;
6441;орнамент;;604;188;;1.60.032;;;;;;;Нет;ВР002028746;;;8,50;51;;;;Интерьерный декор;орнаменты;
6442;орнамент;;51;155;;1.60.020;;;;;;;Нет;ВР002028006;;;8,50;6;;;;Интерьерный декор;орнаменты;
6443;орнамент;;51;155;;1.60.120;;;;;;;Нет;ВР002028007;;;8,50;6;;;;Интерьерный декор;орнаменты;
6444;торцевой элемент;;51;131;51;4.33.332;;;;;;;Нет;ВР001005117;;5,30;15,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6445;торцевой элемент;;250;170;250;4.31.232;;;;;;;Нет;ВР001005031;;5,30;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6446;торцевой элемент;;96;290;96;4.81.031;;;;;;;Нет;ВР001004997;;5,30;15,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6447;торцевой элемент;;108;365;108;4.81.032;;;;;;;Нет;ВР001005001;;5,30;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6448;внешний угол;;302;168;302;4.32.111;;;;;;;Нет;ВР001004977;;5,30;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6449;внешний угол;;306;195;306;4.32.312;;;;;;;Нет;ВР001005113;;5,30;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6450;внешний угол;;196;290;196;4.81.011;;;;;;;Нет;ВР001004995;;5,30;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6451;внешний угол;;208;365;208;4.81.012;;;;;;;Нет;ВР001004999;;5,30;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6452;внутренний угол;;350;170;350;4.31.222;;;;;;;Нет;ВР001005030;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6453;внутренний угол;;292;174;292;4.32.221;;;;;;;Нет;ВР001005048;;5,10;18,40;;;;;Фасадный декор;антаблементы;дополнительные элементы
6454;внутренний угол;;196;290;196;4.81.021;;;;;;;Нет;ВР001004996;;5,10;18,40;;;;;Фасадный декор;антаблементы;дополнительные элементы
6455;внутренний угол;;208;365;208;4.81.022;;;;;;;Нет;ВР001005000;;5,10;18,40;;;;;Фасадный декор;антаблементы;дополнительные элементы
6456;опорный блок;;240;60;184;4.78.101;;;;;;;Нет;ВР001024117;;;;;;;;Фасадный декор;балюстрады;дополнительные элементы
6457;полукрышка;;220;50;110;4.73.211;;;;;;;Нет;ВР002027720;;;;;;;;Фасадный декор;балюстрады;крышки столба
6458;полукрышка пирамида;;270;85;135;4.76.111;;;;;;;Нет;ВР002025581;;;;;;;;Фасадный декор;балюстрады;крышки столба
6459;полуоснование;;3000;100;90;4.74.111;;;;;;;Нет;ВР002025391;;10,00;95,00;;;;;Фасадный декор;балюстрады;основания
6460;полупоручень;;3000;110;95;4.72.111;;;;;;;Нет;ВР002025392;;10,00;95,00;;;;;Фасадный декор;балюстрады;поручни
6461;полустолб;;220;1020;110;4.75.111;;;;;;;Нет;ВР002025579;;;75,00;;;;;Фасадный декор;балюстрады;столбы
6462;полустолб;;180;1020;90;4.75.211;;;;;;;Нет;ВР002027722;;;75,00;;;;;Фасадный декор;балюстрады;столбы
6463;торцевой элемент;;293;268;293;4.02.331;;;;;;;Нет;ВР001023620;;5,00;32,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6464;торцевой элемент;;30;244;30;4.03.131;;;;;;;Нет;ВР001004945;;5,30;15,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6465;торцевой элемент;;70;235;70;4.03.132;;;;;;;Нет;ВР001023974;;5,00;15,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6466;торцевой элемент;;74;170;74;4.03.332;;;;;;;Нет;ВР001023976;;5,00;15,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6467;полубалясина;;120;785;60;4.71.111;;;;;;;Нет;ВР002025390;;8,00;;;;;;Фасадный декор;балюстрады;балясины
6468;полубалясина;;90;789;45;4.71.211;;;;;;;Нет;ВР002027717;;8,00;;;;;;Фасадный декор;балюстрады;балясины
6469;торцевой элемент;;83;129;83;4.33.331;;;;;;;Нет;ВР001005094;;5,30;15,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6470;торцевой элемент;;109;112;109;4.34.131;;;;;;;Нет;ВР001004969;;5,10;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6471;торцевой элемент;;109;125;109;4.34.231;;;;;;;Нет;ВР001005035;;5,10;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6472;внутренний угол;;306;195;306;4.32.322;;;;;;;Нет;ВР001005114;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6473;торцевой элемент;;205;194;205;4.32.331;;;;;;;Нет;ВР001005111;;5,30;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6474;торцевой элемент;;206;195;206;4.32.332;;;;;;;Нет;ВР001005115;;5,30;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
