IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP160;IP_PROP162;IP_PROP165;IP_PROP620;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148
5257;капитель 1.21.003;;354;220;97;1.21.003;;;;;;;Нет;ВР000001301;;Нет;;;;;
5258;капитель 1.21.001;;232;150;68;1.21.001;;;;;;;Нет;ВР000001181;;Нет;;;;;
5259;капитель 1.21.002;;419;346;112;1.21.002;;;;;;;Нет;ВР000001178;;Нет;;;;;
5260;капитель 1.21.004;;403;178;80;1.21.004;;;;;;;Нет;ВР000001444;;Нет;;;;;
5261;капитель 1.21.005;;602;180;80;1.21.005;;;;;;;Нет;ВР000002089;;Нет;;;;;
5262;капитель 1.21.006;;470;181;80;1.21.006;;;;;;;Нет;ВР000001927;;Нет;;;;;
5263;капитель 1.21.007;;345;219;95;1.21.007;;;;;;;Нет;ВР000001389;;Нет;;;;;
5264;ствол 1.12.020;;;2295;;1.12.020;;;;;;250;Нет;ВР000005788;;Нет;;;;;
5265;ствол 1.12.010;;;2296;;1.12.010;;;;;;251;Нет;ВР000004146;;Нет;;;;;
5266;ствол 1.12.030;;;2300;;1.12.030;;;;;;302;Нет;ВР000002050;;Нет;;;;;
5267;ствол 1.12.050;;;1955;;1.12.050;;;;;;199;Нет;ВР001003796;;Нет;;;;;
5268;ствол 1.12.060;;;1826;;1.12.060;;;;;;161;Нет;ВР001021829;;Нет;;;;;
5269;ствол 1.12.061;;;2472;;1.12.061;;;;;;160;Нет;ВР001021830;;Нет;;;;;
5270;ствол 1.12.080;;;1751;;1.12.080;;;;;;157;Нет;ВР001021833;;Нет;;;;;
5271;ствол 1.12.081;;;2399;;1.12.081;;;;;;156;Нет;ВР001021834;;Нет;;;;;
5272;ствол 1.12.070;;;1870;;1.12.070;;;;;;159;Нет;ВР001021831;;Нет;;;;;
5273;ствол 1.12.071;;;2517;;1.12.071;;;;;;158;Нет;ВР001021832;;Нет;;;;;
5274;ствол 1.16.080;;156;1752;78;1.16.080;;;;;;;Нет;ВР001005244;;Нет;;;;;
5275;ствол 1.16.081;;155;2401;79;1.16.081;;;;;;;Нет;ВР001005245;;Нет;;;;;
5276;ствол 1.16.030;;303;2298;152;1.16.030;;;;;;;Нет;ВР000002066;;Нет;;;;;
5277;ствол 1.16.070;;160;1873;79;1.16.070;;;;;;;Нет;ВР001005241;;Нет;;;;;
5278;ствол 1.16.050;;200;1956;100;1.16.050;;;;;;;Нет;ВР000004381;;Нет;;;;;
5279;ствол 1.16.060;;162;1827;80;1.16.060;;;;;;;Нет;ВР001005250;;Нет;;;;;
5280;ствол 1.16.071;;160;2519;78;1.16.071;;;;;;;Нет;ВР001005242;;Нет;;;;;
5281;ствол 1.16.010;;251;2298;125;1.16.010;;;;;;;Нет;ВР000001188;;Нет;;;;;
5282;ствол 1.16.011;;250;2345;125;1.16.011;;;;;;;Нет;ВР001023851;;Нет;;;;;
5283;ствол 1.16.020;;250;2300;125;1.16.020;;;;;;;Нет;ВР000004390;;Нет;;;;;
5284;ствол 1.16.061;;161;2475;81;1.16.061;;;;;;;Нет;ВР001005251;;Нет;;;;;
5285;ствол 1.22.010;;134;2000;19;1.22.010;;;;;;;Нет;ВР000001184;;Нет;;;;;
5286;ствол 1.22.020;;283;2000;41;1.22.020;;;;;;;Нет;ВР000001484;;Нет;;;;;
5287;ствол 1.22.030;;194;2000;20;1.22.030;;;;;;;Нет;ВР000001287;;Нет;;;;;
5288;ствол 1.22.200;;268;2295;30;1.22.200;;;;;;;Нет;ВР000004307;;Нет;;;;;
5289;ствол 1.22.040;;290;2000;30;1.22.040;;;;;;;Нет;ВР000001446;;Нет;;;;;
5290;кольцо 1.11.100;;;;;1.11.100;;;;;;279;Нет;ВР000002416;;Нет;;26;;;
5291;кольцо 1.11.200;;;;;1.11.200;;;;;;279;Нет;ВР000002396;;Нет;;26;;;
5292;кольцо 1.11.300;;;;;1.11.300;;;;;;297;Нет;ВР000005433;;Нет;;44;;;
5293;кольцо 1.15.100;;;;138;1.15.100;;;;;;279;Нет;ВР000002417;;Нет;;26;;;
5294;кольцо 1.15.200;;;;138;1.15.200;;;;;;279;Нет;ВР000002408;;Нет;;26;;;
5295;кольцо 1.15.300;;;;147;1.15.300;;;;;;297;Нет;ВР001003054;;Нет;;45;;;
5296;база 1.13.900;;214;118;214;1.13.900;;;;;;;Нет;ВР001021837;;Нет;;;;;
5297;база 1.13.300;;459;697;459;1.13.300;;;;;;;Нет;ВР000002088;;Нет;;;;;
5298;база 1.13.400;;427;169;427;1.13.400;;;;;;;Нет;ВР000002051;;Нет;;;;;
5299;база 1.13.800;;218;115;218;1.13.800;;;;;;;Нет;ВР001021836;;Нет;;;;;
5300;база 1.13.500;;261;110;261;1.13.500;;;;;;;Нет;ВР001003799;;Нет;;;;;
5301;база 1.13.100;;391;697;391;1.13.100;;;;;;;Нет;ВР000001305;;Нет;;;;;
5302;база 1.13.200;;377;171;377;1.13.200;;;;;;;Нет;ВР000001289;;Нет;;;;;
5303;база 1.13.700;;224;115;224;1.13.700;;;;;;;Нет;ВР001021835;;Нет;;;;;
5304;база 1.17.900;;214;119;106;1.17.900;;;;;;;Нет;ВР001005246;;Нет;;;;;
5305;база 1.17.300;;454;698;230;1.17.300;;;;;;;Нет;ВР000002065;;Нет;;;;;
5306;база 1.17.400;;426;170;212;1.17.400;;;;;;;Нет;ВР000002077;;Нет;;;;;
5307;база 1.17.100;;391;698;193;1.17.100;;;;;;;Нет;ВР000001186;;Нет;;;;;
5308;база 1.17.800;;219;115;109;1.17.800;;;;;;;Нет;ВР001005240;;Нет;;;;;
5309;база 1.17.500;;260;110;130;1.17.500;;;;;;;Нет;ВР000004377;;Нет;;;;;
5310;база 1.17.600;;275;695;140;1.17.600;;;;;;;Нет;ВР000004378;;Нет;;;;;
5311;база 1.17.700;;225;115;112;1.17.700;;;;;;;Нет;ВР001005252;;Нет;;;;;
5312;база 1.17.200;;378;171;188;1.17.200;;;;;;;Нет;ВР000001291;;Нет;;;;;
5313;база 1.23.100;;214;540;55;1.23.100;;;;;;;Нет;ВР000001185;;Нет;;;;;
5314;база 1.23.200;;542;372;85;1.23.200;;;;;;;Нет;ВР000001225;;Нет;;;;;
5315;база 1.23.300;;300;752;75;1.23.300;;;;;;;Нет;ВР000001286;;Нет;;;;;
5316;база 1.23.400;;390;905;70;1.23.400;;;;;;;Нет;ВР000001445;;Нет;;;;;
5317;база 1.23.500;;578;301;62;1.23.500;;;;;;;Нет;ВР000002096;;Нет;;;;;
5318;пьедестал 1.14.001;;318;645;318;1.14.001;;;;;;;Нет;ВР001021839;;Нет;;;;;
5319;пьедестал 1.14.002;;312;648;312;1.14.002;;;;;;;Нет;ВР001021840;;Нет;;;;;
5320;пьедестал 1.14.003;;299;648;299;1.14.003;;;;;;;Нет;ВР001021841;;Нет;;;;;
5321;пьедестал 1.18.001;;317;648;159;1.18.001;;;;;;;Нет;ВР001005254;;Нет;;;;;
5322;пьедестал 1.18.002;;311;679;156;1.18.002;;;;;;;Нет;ВР001005255;;Нет;;;;;
5323;пьедестал 1.18.003;;299;679;148;1.18.003;;;;;;;Нет;ВР001005256;;Нет;;;;;
5324;база 1.54.010;;96;248;;1.54.010;;;;;;;Нет;ВР000001172;;Нет;;30;;;
5325;обрамление арок 1.55.003;;134;51;;1.55.003;;;;;;;Нет;ВР000001173;;Нет;;43;;;
5326;обрамление арок 1.55.004;;231;51;;1.55.004;;;;;;;Нет;ВР000001388;;Нет;;43;;;
5327;обрамление арок 1.55.001;;648;320;;1.55.001;;;;;;;Нет;ВР000001163;;Нет;;25;;;
5328;замковый камень 1.55.005;;93;126;;1.55.005;;;;;;;Нет;ВР000001174;;Нет;;41;;;
5329;обрамление арок 1.55.002;;648;320;;1.55.002;;;;;;;Нет;ВР000001164;;Нет;;25;;;
5330;база 1.54.020;;96;250;;1.54.020;;;;;;;Нет;ВР000001171;;Нет;;34;;;
5331;боковой элемент 1.54.009;;310;115;;1.54.009;;;;;;;Нет;ВР000003309;;Нет;;11;;;
5332;боковой элемент 1.54.019;;310;115;;1.54.019;;;;;;;Нет;ВР000003310;;Нет;;11;;;
5333;квадрат 1.54.001;;98;98;;1.54.001;;;;;;;Нет;ВР000001176;;Нет;;30;;;
5334;квадрат 1.54.002;;96;96;;1.54.002;;;;;;;Нет;ВР000001339;;Нет;;30;;;
5335;наличник 1.54.003;1262;;198;;1.54.003;;;;;;;Нет;ВР000003311;;Нет;;25;;;
5336;наличник 1.54.004;2000;;238;;1.54.004;;;;;;;Нет;ВР000003312;;Нет;;25;;;
5337;элемент 1.54.008;;155;119;;1.54.008;;;;;;;Нет;ВР000003308;;Нет;;19;;;
5338;элемент 1.54.006;;233;133;;1.54.006;;;;;;;Нет;ВР000004031;;Нет;;28;;;
5339;элемент 1.54.005;;325;136;;1.54.005;;;;;;;Нет;ВР000003307;;Нет;;19;;;
5340;элемент 1.54.007;;156;116;;1.54.007;;;;;;;Нет;ВР000004048;;Нет;;11;;;
5341;элемент 1.54.012;;728;116;;1.54.012;;;;;;;Нет;ВР000002570;;Нет;;9;;;
5342;элемент 1.54.011;;433;114;;1.54.011;;;;;;;Нет;ВР000004207;;Нет;;16;;;
5343;ствол 1.12.011;;;2345;;1.12.011;;;;;;250;Нет;ВР002027813;;Нет;;;;;
5861;карниз 1.50.205;2000;;;;1.50.205;71;66;;;;;Нет;ВР002025471;;Нет;;;;;
5862;карниз 1.50.196 гибкий;2000;;;;1.50.196;53;70;;;;;Да;ВР002028425;;Нет;;;1500;2000;
5863;карниз 1.50.198 гибкий;2000;;;;1.50.198;92;87;;;;;Да;ВР002028427;;Нет;;;2000;2000;
5864;карниз 1.50.201 гибкий;2000;;;;1.50.201;130;171;;;;;Да;ВР002028430;;Нет;;;3500;3500;
5865;карниз 1.50.205 гибкий;2000;;;;1.50.205;71;66;;;;;Да;ВР002028434;;Нет;;;1500;1000;
5866;молдинг 1.51.345;2000;;;;1.51.345;;94;;;;;Нет;ВР001024046;;Нет;;22;;;
5867;молдинг 1.51.357;2000;;;;1.51.357;;48;;;;;Нет;ВР002025481;;Нет;;12;;;
5868;молдинг 1.51.358;2000;;;;1.51.358;;82;;;;;Нет;ВР002025483;;Нет;;18;;;
5869;молдинг 1.51.361;2000;;;;1.51.361;;51;;;;;Нет;ВР002025525;;Нет;;28;;;
5870;молдинг 1.51.381;2000;;;;1.51.381;;193;;;;;Нет;ВР002025577;;Нет;;24;;;
5871;молдинг 1.51.345 гибкий;2000;;;;1.51.345;;94;;;;;Да;ВР002028505;;Нет;;22;550;550;1500
5872;молдинг 1.51.357 гибкий;2000;;;;1.51.357;;48;;;;;Да;ВР002028516;;Нет;;12;550;550;1500
5873;молдинг 1.51.358 гибкий;2000;;;;1.51.358;;82;;;;;Да;ВР002028517;;Нет;;18;550;550;2000
5874;молдинг 1.51.361 гибкий;2000;;;;1.51.361;;51;;;;;Да;ВР002028518;;Нет;;28;550;550;1500
5875;молдинг 1.51.381 гибкий;2000;;;;1.51.381;;193;;;;;Да;ВР002028598;;Нет;;24;550;550;3500
5876;архитрав 1.26.001;2000;83;131;130;1.26.001;;;;;;;Нет;ВР001006945;;Нет;;;;;
5877;архитрав 1.26.002;2000;89;130;130;1.26.002;;;;;;;Нет;ВР001006946;;Нет;;;;;
5878;архитрав 1.26.003;2000;91;130;130;1.26.003;;;;;;;Нет;ВР001006947;;Нет;;;;;
5879;розетка 1.56.036;;;;;1.56.036;;;;;;886;Нет;ВР002025308;;Нет;;62;;;
5880;база 1.13.600;;276;695;276;1.13.600;;;;;;;Нет;ВР001003800;;Нет;;;;;
5881;ниша 1.61.101;;417;755;;1.61.101;;;;;;;Нет;ВР000001870;;Нет;;113;;;
5882;ниша 1.61.102;;700;1132;;1.61.102;;;;;;;Нет;ВР000002941;;Нет;;106;;;
5883;ниша с полкой 1.61.110;;304;590;94;1.61.110;;;;;;;Нет;ВР002029798;;Нет;;;;;
5884;ниша с полкой 1.61.120;;553;975;180;1.61.120;;;;;;;Нет;ВР002029799;;Нет;;;;;
5885;сандрик 1.63.001;1280;;146;;1.63.001;;;;;;;Нет;ВР002025528;;Нет;;57;;;
5886;сандрик 1.63.002;1280;;146;;1.63.002;;;;;;;Нет;ВР002025529;;Нет;;57;;;
5887;карниз 4.02.201;2000;270;250;;4.02.201;;;;;;;Нет;ВР001022585;;Нет;;;;;
5888;карниз 4.01.201;2000;283;278;;4.01.201;;;;;;;Нет;ВР001005004;;Нет;;;;;
5889;карниз 4.01.101;2000;355;250;;4.01.101;;;;;;;Нет;ВР001004934;;Нет;;;;;
5890;карниз 4.01.301;2000;308;297;;4.01.301;;;;;;;Нет;ВР001005064;;Нет;;;;;
5891;карниз 4.32.202;2000;192;172;;4.32.202;;;;;;;Нет;ВР001005050;;Нет;;;;;
5892;карниз 4.01.103;2000;360;265;;4.01.103;;;;;;;Нет;ВР001004938;;Нет;;;;;
5893;карниз 4.31.301;2000;258;202;;4.31.301;;;;;;;Нет;ВР001005085;;Нет;;;;;
5894;карниз 4.32.201;2000;192;174;;4.32.201;;;;;;;Нет;ВР001005046;;Нет;;;;;
5895;карниз 4.81.002;2000;108;365;;4.81.002;;;;;;;Нет;ВР001004998;;Нет;;;;;
5896;карниз 4.32.302;2000;206;195;;4.32.302;;;;;;;Нет;ВР001005112;;Нет;;;;;
5897;карниз 4.01.202;2000;284;282;;4.01.202;;;;;;;Нет;ВР001005008;;Нет;;;;;
5898;карниз 4.01.302;2000;306;297;;4.01.302;;;;;;;Нет;ВР001005068;;Нет;;;;;
5899;карниз 4.02.101;2000;308;259;;4.02.101;;;;;;;Нет;ВР001022586;;Нет;;;;;
5900;карниз 4.31.101;2000;310;183;;4.31.101;;;;;;;Нет;ВР001004957;;Нет;;;;;
5901;карниз 4.31.201;2000;250;172;;4.31.201;;;;;;;Нет;ВР001005024;;Нет;;;;;
5902;карниз 4.31.202;2000;250;170;;4.31.202;;;;;;;Нет;ВР001005028;;Нет;;;;;
5903;карниз 4.31.302;2000;257;200;;4.31.302;;;;;;;Нет;ВР001005089;;Нет;;;;;
5904;карниз 4.32.101;2000;202;168;;4.32.101;;;;;;;Нет;ВР001004976;;Нет;;;;;
5905;карниз 4.32.301;2000;205;194;;4.32.301;;;;;;;Нет;ВР001005108;;Нет;;;;;
5906;карниз 4.81.001;2000;96;290;;4.81.001;;;;;;;Нет;ВР001004994;;Нет;;;;;
5907;карниз 4.02.301;2000;293;268;;4.02.301;;;;;;;Нет;ВР001022580;;Нет;;;;;
5908;фриз 4.03.101;2000;30;244;;4.03.101;;;;;;;Нет;ВР001004944;;Нет;;;;;
5909;фриз 4.03.102;2000;70;235;;4.03.102;;;;;;;Нет;ВР001022588;;Нет;;;;;
5910;фриз 4.03.201;2000;31;218;;4.03.201;;;;;;;Нет;ВР001005012;;Нет;;;;;
5911;фриз 4.03.202;2000;62;191;;4.03.202;;;;;;;Нет;ВР001022584;;Нет;;;;;
5912;фриз 4.03.301;2000;42;198;;4.03.301;;;;;;;Нет;ВР001005074;;Нет;;;;;
5913;фриз 4.33.301;2000;83;129;;4.33.301;;;;;;;Нет;ВР001005093;;Нет;;;;;
5914;фриз 4.03.302;2000;74;170;;4.03.302;;;;;;;Нет;ВР001022581;;Нет;;;;;
5915;фриз 4.33.101;2000;92;165;;4.33.101;;;;;;;Нет;ВР001004970;;Нет;;;;;
5916;фриз 4.33.102;2000;42;165;;4.33.102;;;;;;;Нет;ВР001004984;;Нет;;;;;
5917;фриз 4.33.201;2000;80;146;;4.33.201;;;;;;;Нет;ВР001005032;;Нет;;;;;
5918;фриз 4.33.202;2000;42;146;;4.33.202;;;;;;;Нет;ВР001005054;;Нет;;;;;
5919;архитрав 4.04.201;2000;70;189;;4.04.201;;;;;;;Нет;ВР001005014;;Нет;;;;;
5920;архитрав 4.34.201;2000;109;125;;4.34.201;;;;;;;Нет;ВР001005034;;Нет;;;;;
5921;архитрав 4.34.202;2000;68;125;;4.34.202;;;;;;;Нет;ВР001005056;;Нет;;;;;
5922;архитрав 4.04.101;2000;56;168;;4.04.101;;;;;;;Нет;ВР001004942;;Нет;;;;;
5923;архитрав 4.04.102;2000;90;152;;4.04.102;;;;;;;Нет;ВР001022587;;Нет;;;;;
5924;архитрав 4.04.202;2000;97;169;;4.04.202;;;;;;;Нет;ВР001022583;;Нет;;;;;
5925;архитрав 4.04.301;2000;67;208;;4.04.301;;;;;;;Нет;ВР001005071;;Нет;;;;;
5926;архитрав 4.04.302;2000;95;173;;4.04.302;;;;;;;Нет;ВР001022582;;Нет;;;;;
5927;архитрав 4.34.101;2000;109;112;;4.34.101;;;;;;;Нет;ВР001004968;;Нет;;;;;
5928;архитрав 4.34.102;2000;59;112;;4.34.102;;;;;;;Нет;ВР001004986;;Нет;;;;;
5929;архитрав 4.34.301;2000;100;137;;4.34.301;;;;;;;Нет;ВР001005095;;Нет;;;;;
5930;архитрав 4.34.302;2000;68;138;;4.34.302;;;;;;;Нет;ВР001005118;;Нет;;;;;
5931;балясина 4.71.101;;120;785;120;4.71.101;;;;;;;Нет;ВР001022924;;Нет;;;;;
5932;балясина 4.71.201;;90;789;90;4.71.201;;;;;;;Нет;ВР001023164;;Нет;;;;;
5933;столб 4.75.101;;220;1020;220;4.75.101;;;;;;;Нет;ВР001023167;;Нет;;;;;
5934;столб 4.75.201;;180;1020;180;4.75.201;;;;;;;Нет;ВР001023168;;Нет;;;;;
5935;крышка (пирамида) 4.76.101;;270;83;270;4.76.101;;;;;;;Нет;ВР001023169;;Нет;;;;;
5936;крышка (пирамида) 4.76.201;;220;70;220;4.76.201;;;;;;;Нет;ВР001023170;;Нет;;;;;
5937;крышка столба (плоская) 4.73.101;;268;55;268;4.73.101;;;;;;;Нет;ВР002025317;;Нет;;;;;
5938;крышка столба (плоская) 4.73.201;;220;50;220;4.73.201;;;;;;;Нет;ВР002025318;;Нет;;;;;
5939;крышка (шар) 4.77.101;;;235;;4.77.101;;;;;;180;Нет;ВР001023309;;Нет;;;;;
5940;крышка (шар) 4.77.201;;;196;;4.77.201;;;;;;150;Нет;ВР001023310;;Нет;;;;;
5941;основание 4.74.101;;3000;100;180;4.74.101;;;;;;;Нет;ВР001022926;;Нет;;;;;
5942;основание 4.74.201;;3000;88;140;4.74.201;;;;;;;Нет;ВР001023165;;Нет;;;;;
5943;поручень 4.72.101;3000;190;110;;4.72.101;;;;;;;Нет;ВР001022925;;Нет;;;;;
5944;поручень 4.72.201;3000;150;100;;4.72.201;;;;;;;Нет;ВР001023166;;Нет;;;;;
5945;наличник 4.84.001;2000;183;;50;4.84.001;;;;;;;Нет;ВР001004990;;Нет;;;;;
5946;наличник 4.84.002;2300;160;;40;4.84.002;;;;;;;Нет;ВР001022044;;Нет;;;;;
5947;наличник 4.84.003;2300;140;;37;4.84.003;;;;;;;Нет;ВР001022045;;Нет;;;;;
5948;наличник 4.84.051;2300;183;;50;4.84.051;;;;;;;Нет;ВР001023652;;Нет;;;;;
5949;наличник 4.84.052;2000;160;;40;4.84.052;;;;;;;Нет;ВР001023653;;Нет;;;;;
5950;наличник 4.84.053;2000;140;;37;4.84.053;;;;;;;Нет;ВР001023654;;Нет;;;;;
5951;арочное обрамление 4.87.031;;183;1150;50;4.87.031;;;;;;;Нет;ВР001022561;750;Нет;;;;;
5952;арочное обрамление 4.87.032;;160;1030;40;4.87.032;;;;;;;Нет;ВР001022558;700;Нет;;;;;
5953;арочное обрамление 4.87.033;;140;;37;4.87.033;;;;;;;Нет;ВР001022555;600;Нет;;;;;
5954;замковый камень 4.85.001;;294;281;65;4.85.001;;;;;;;Нет;ВР001004993;;Нет;;;;;
5955;замковый камень 4.85.002;;222;234;67;4.85.002;;;;;;;Нет;ВР001022061;;Нет;;;;;
5956;замковый камень 4.85.003;;200;213;54;4.85.003;;;;;;;Нет;ВР001022062;;Нет;;;;;
5957;подоконный элемент 4.82.001;2000;;160;100;4.82.001;;;;;;;Нет;ВР001004991;;Нет;;;;;
5958;подоконный элемент 4.82.002;2000;;126;95;4.82.002;;;;;;;Нет;ВР001022047;;Нет;;;;;
5959;подоконный элемент 4.82.003;2000;;111;86;4.82.003;;;;;;;Нет;ВР001022046;;Нет;;;;;
5960;подоконный элемент 4.82.101;2000;;105;48;4.82.101;;;;;;;Нет;ВР001004973;;Нет;;;;;
5961;подоконный элемент 4.82.201;2000;;95;60;4.82.201;;;;;;;Нет;ВР001005044;;Нет;;;;;
5962;подоконный элемент 4.82.202;2000;;95;53;4.82.202;;;;;;;Нет;ВР001005062;;Нет;;;;;
5963;подоконный элемент 4.82.301;2000;;109;61;4.82.301;;;;;;;Нет;ВР001005107;;Нет;;;;;
5964;подоконный элемент 4.82.302;2000;;109;54;4.82.302;;;;;;;Нет;ВР001005125;;Нет;;;;;
5965;кронштейн-пьедестал 4.83.101;;393;274;195;4.83.101;;;;;;;Нет;ВР001004972;;Нет;;;;;
5966;кронштейн-пьедестал 4.83.102;;356;240;128;4.83.102;;;;;;;Нет;ВР001004989;;Нет;;;;;
5967;кронштейн-пьедестал 4.83.201;;392;277;196;4.83.201;;;;;;;Нет;ВР001005045;;Нет;;;;;
5968;кронштейн-пьедестал 4.83.202;;358;263;133;4.83.202;;;;;;;Нет;ВР001005063;;Нет;;;;;
5969;кронштейн-пьедестал 4.83.301;;366;272;181;4.83.301;;;;;;;Нет;ВР001005105;;Нет;;;;;
5970;кронштейн-пьедестал 4.83.302;;334;268;130;4.83.302;;;;;;;Нет;ВР001005126;;Нет;;;;;
5971;руст 4.86.003;;375;250;40;4.86.003;;;;;;;Нет;ВР001024402;;Нет;;;;;
5972;руст 4.86.004;;250;250;40;4.86.004;;;;;;;Нет;ВР001024403;;Нет;;;;;
5973;руст 4.86.005;;360;290;42;4.86.005;;;;;;;Нет;ВР002025465;;Нет;;;;;
5974;руст 4.86.001;;555;290;42;4.86.001;;;;;;;Нет;ВР001005002;;Нет;;;;;
5975;руст 4.86.002;;548;215;38;4.86.002;;;;;;;Нет;ВР001005003;;Нет;;;;;
5982;угловой элемент 1.52.361;;290;290;;1.52.361;;;;;;;Нет;ВР002025527;;Нет;;28;;;
5983;база 4.17.302;;370;164;184;4.17.302;;;;;;;Нет;ВР001005079;;Нет;;;;;
5984;база 4.53.201;;252;120;80;4.53.201;;;;;;;Нет;ВР001005061;;Нет;;;;;
5985;база 4.53.301;;226;109;76;4.53.301;;;;;;;Нет;ВР001005123;;Нет;;;;;
5986;база 4.17.101;;435;180;218;4.17.101;;;;;;;Нет;ВР001004952;;Нет;;;;;
5987;база 4.17.201;;410;170;207;4.17.201;;;;;;;Нет;ВР001005018;;Нет;;;;;
5988;база 4.17.202;;410;170;206;4.17.202;;;;;;;Нет;ВР001005019;;Нет;;;;;
5989;база 4.17.301;;370;164;184;4.17.301;;;;;;;Нет;ВР001005078;;Нет;;;;;
5990;база 4.23.101;;405;181;125;4.23.101;;;;;;;Нет;ВР001022016;;Нет;;;;;
5991;база 4.23.201;;376;172;119;4.23.201;;;;;;;Нет;ВР001022017;;Нет;;;;;
5992;база 4.23.301;;350;161;113;4.23.301;;;;;;;Нет;ВР001022018;;Нет;;;;;
5993;база 4.43.101;;296;120;296;4.43.101;;;;;;;Нет;ВР001004966;;Нет;;;;;
5994;база 4.43.201;;272;115;272;4.43.201;;;;;;;Нет;ВР001005042;;Нет;;;;;
5995;база 4.43.202;;272;115;272;4.43.202;;;;;;;Нет;ВР001005043;;Нет;;;;;
5996;база 4.43.301;;244;108;244;4.43.301;;;;;;;Нет;ВР001005099;;Нет;;;;;
5997;база 4.43.302;;244;108;244;4.43.302;;;;;;;Нет;ВР001005100;;Нет;;;;;
5998;база 4.47.101;;292;120;148;4.47.101;;;;;;;Нет;ВР001004963;;Нет;;;;;
5999;база 4.47.201;;272;115;136;4.47.201;;;;;;;Нет;ВР001005038;;Нет;;;;;
6000;база 4.47.202;;272;115;136;4.47.202;;;;;;;Нет;ВР001005039;;Нет;;;;;
6001;база 4.47.301;;244;108;122;4.47.301;;;;;;;Нет;ВР001005103;;Нет;;;;;
6002;база 4.47.302;;244;108;122;4.47.302;;;;;;;Нет;ВР001005104;;Нет;;;;;
6003;база 4.53.101;;260;120;80;4.53.101;;;;;;;Нет;ВР001004983;;Нет;;;;;
6004;база 4.53.302;;226;109;77;4.53.302;;;;;;;Нет;ВР001005124;;Нет;;;;;
6005;база 4.13.101;;435;179;435;4.13.101;;;;;;;Нет;ВР001004956;;Нет;;;;;
6006;база 4.13.201;;;170;414;4.13.201;;;;;;;Нет;ВР001005022;;Нет;;;;;
6007;база 4.13.202;;412;170;412;4.13.202;;;;;;;Нет;ВР001005023;;Нет;;;;;
6008;база 4.13.301;;370;164;370;4.13.301;;;;;;;Нет;ВР001005082;;Нет;;;;;
6009;база 4.13.302;;370;164;370;4.13.302;;;;;;;Нет;ВР001005083;;Нет;;;;;
6010;база 4.17.002;;507;217;253;4.17.002;;;;;;;Нет;ВР002025407;;Нет;;;;;
6011;база 4.17.001;;482;199;242;4.17.001;;;;;;;Нет;ВР002025167;;Нет;;;;;
6012;капитель 4.51.301;;276;205;99;4.51.301;;;;;;;Нет;ВР001005120;;Нет;;;;;
6013;капитель 4.15.101;;408;180;204;4.15.101;;;;;;;Нет;ВР001004949;;Нет;;;;;
6014;капитель 4.15.201;;430;162;181;4.15.201;;;;;;;Нет;ВР001005016;;Нет;;;;;
6015;капитель 4.15.301;;395;311;206;4.15.301;;;;;;;Нет;ВР001005076;;Нет;;;;;
6016;капитель 4.21.101;;406;178;124;4.21.101;;;;;;;Нет;ВР001022010;;Нет;;;;;
6017;капитель 4.21.201;;446;163;97;4.21.201;;;;;;;Нет;ВР001022011;;Нет;;;;;
6018;капитель 4.21.301;;418;318;151;4.21.301;;;;;;;Нет;ВР001022012;;Нет;;;;;
6019;капитель 4.41.101;;270;127;270;4.41.101;;;;;;;Нет;ВР001004964;;Нет;;;;;
6020;капитель 4.41.201;;294;116;242;4.41.201;;;;;;;Нет;ВР001005040;;Нет;;;;;
6021;капитель 4.41.301;;265;208;265;4.41.301;;;;;;;Нет;ВР001005097;;Нет;;;;;
6022;капитель 4.45.101;;270;127;135;4.45.101;;;;;;;Нет;ВР001004961;;Нет;;;;;
6023;капитель 4.45.201;;294;116;120;4.45.201;;;;;;;Нет;ВР001005036;;Нет;;;;;
6024;капитель 4.45.301;;265;208;132;4.45.301;;;;;;;Нет;ВР001005101;;Нет;;;;;
6025;капитель 4.51.101;;260;125;80;4.51.101;;;;;;;Нет;ВР001004980;;Нет;;;;;
6026;капитель 4.51.201;;306;116;67;4.51.201;;;;;;;Нет;ВР001005058;;Нет;;;;;
6027;капитель 4.11.101;;408;180;408;4.11.101;;;;;;;Нет;ВР001004953;;Нет;;;;;
6028;капитель 4.11.201;;430;162;362;4.11.201;;;;;;;Нет;ВР001005020;;Нет;;;;;
6029;капитель 4.11.301;;395;311;409;4.11.301;;;;;;;Нет;ВР001005080;;Нет;;;;;
6030;капитель 4.15.102;;544;240;272;4.15.102;;;;;;;Нет;ВР002025160;;Нет;;;;;
6031;регул 4.37.101;120;;19;8;4.37.101;;;;;;;Нет;ВР001004975;;Нет;;;;;
6032;регул 4.07.101;167;;30;12;4.07.101;;;;;;;Нет;ВР001004948;;Нет;;;;;
6033;мутул 4.05.102;127;;190;58;4.05.102;;;;;;;Нет;ВР001022589;;Нет;;;;;
6034;мутул 4.35.102;132;;85;41;4.35.102;;;;;;;Нет;ВР001004988;;Нет;;;;;
