IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
6207;карниз FLEX;1.50.161;Да;ВР002028662;Интерьерный декор;гибкие карнизы;;1172.00
6208;молдинг FLEX;1.51.359;Да;ВР002028614;Интерьерный декор;гибкие молдинги;;956.00
6211;наличник;4.84.004;Нет;ВР002027806;Фасадный декор;оконные обрамления;наличники;1430.00
6212;наличник;4.84.006;Нет;ВР002027805;Фасадный декор;оконные обрамления;наличники;2200.00
6213;карниз;4.91.003;Нет;ВР002027809;Фасадный декор;антаблементы;карнизы;4620.00
6214;карниз;4.91.005;Нет;ВР002027808;Фасадный декор;антаблементы;карнизы;4950.00
6215;фриз;4.33.302;Нет;ВР001005116;Фасадный декор;антаблементы;фризы;1575.00
6216;кронштейн-пьедестал;4.83.002;Нет;ВР001022063;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;378.00
6217;фрагмент ствола;4.16.002;Нет;ВР002025404;Фасадный декор;составные элементы;;2363.00
6218;фрагмент ствола;4.16.002;Нет;ВР002025404;Фасадный декор;составные элементы;;2363.00
6313;молдинг FLEX;1.51.346;Да;ВР002028722;Интерьерный декор;гибкие молдинги;;818.00
