IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP159;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
5146;угловой элемент;;1.52.302;;;;;;;215;215;;;;;;ВР000001300;;4;24;25;Интерьерный декор;угловые элементы;;409.00
5147;угловой элемент;;1.52.290;;;;;;;395;215;;;;;;ВР000001732;;4;18,1;25;Интерьерный декор;угловые элементы;;431.00
5148;угловой элемент;;1.52.293;;;;;;;395;215;;;;;;ВР000001733;;4;18,1;25;Интерьерный декор;угловые элементы;;431.00
5149;угловой элемент;;1.52.292;;;;;;;255;255;;;;;;ВР000001755;;4;24;20;Интерьерный декор;угловые элементы;;442.00
5150;угловой элемент;;1.52.288;;;;;;;270;270;;;;;;ВР000005304;;4;24;32;Интерьерный декор;угловые элементы;;451.00
5151;угловой элемент;;1.52.294;;;;;;;260;260;;;;;;ВР000001643;;4;24;19;Интерьерный декор;угловые элементы;;451.00
5152;угловой элемент;;1.52.291;;;;;;;195;195;;;;;;ВР000001731;;4;18,1;22;Интерьерный декор;угловые элементы;;411.00
5153;угловой элемент;;1.52.295;;;;;;;195;195;;;;;;ВР000001734;;4;18,1;22;Интерьерный декор;угловые элементы;;411.00
5154;угловой элемент;;1.52.328;;;;;;;250;250;;;;;;ВР000005640;;4;24;30;Интерьерный декор;угловые элементы;;411.00
5155;угловой элемент;;1.52.400;;;;;;;293;293;;;;;;ВР000005828;;4;24;27;Интерьерный декор;угловые элементы;;434.00
5156;угловой элемент;;1.52.289;;;;;;;104;30;;;;;;ВР000005338;;4;18,1;20;Интерьерный декор;угловые элементы;;400.00
5157;угловой элемент;;1.52.296;;;;;;;391;270;;;;;;ВР000001774;;4;28;19;Интерьерный декор;угловые элементы;;495.00
5158;угловой элемент;;1.52.297;;;;;;;218;215;;;;;;ВР000005406;;4;24;22;Интерьерный декор;угловые элементы;;402.00
5159;угловой элемент;;1.52.298;;;;;;;223;213;;;;;;ВР000004320;;4;24;20;Интерьерный декор;угловые элементы;;402.00
5160;угловой элемент;;1.52.300;;;;;;;292;293;;;;;;ВР000005506;;4;24;21;Интерьерный декор;угловые элементы;;411.00
5161;угловой элемент;;1.52.303;;;;;;;295;293;;;;;;ВР000005507;;4;24;22;Интерьерный декор;угловые элементы;;411.00
5162;угловой элемент;;1.52.308;;;;;;;160;160;;;;;;ВР000001351;;4;18,1;20;Интерьерный декор;угловые элементы;;394.00
5163;угловой элемент;;1.52.312;;;;;;;210;208;;;;;;ВР000001679;;4;24;20;Интерьерный декор;угловые элементы;;398.00
5164;угловой элемент;;1.52.313;;;;;;;637;633;;;;;;ВР000004280;;4;28;43;Интерьерный декор;угловые элементы;;853.00
5165;угловой элемент;;1.52.314;;;;;;;387;270;;;;;;ВР000001775;;4;24;19;Интерьерный декор;угловые элементы;;495.00
5166;угловой элемент;;1.52.318;;;;;;;175;176;;;;;;ВР000004383;;4;18,1;32;Интерьерный декор;угловые элементы;;421.00
5167;кронштейн;;1.19.001;;;;;;;180;315;150;;;;;ВР000001447;;;25;;Интерьерный декор;кронштейны;;1153.00
5168;кронштейн;;1.19.137;;;;;;;73;39;97;;;;;ВР000001828;;;25;;Интерьерный декор;кронштейны;;169.00
5169;кронштейн;;1.19.002;;;;;;;120;305;75;;;;;ВР000001352;;;25;;Интерьерный декор;кронштейны;;862.00
5170;кронштейн;;1.19.005;;;;;;;188;496;163;;;;;ВР000001928;;;25;;Интерьерный декор;кронштейны;;953.00
5171;кронштейн;;1.19.003;;;;;;;121;151;120;;;;;ВР000001450;;;25;;Интерьерный декор;кронштейны;;865.00
5172;кронштейн;;1.19.004;;;;;;;87;217;74;;;;;ВР000001866;;;25;;Интерьерный декор;кронштейны;;866.00
5173;кронштейн;;1.19.006;;;;;;;350;325;450;;;;;ВР002025513;;;;;Интерьерный декор;кронштейны;;2789.00
5174;розетка;;1.56.017;;;;;;;;;;;;450;;ВР000001180;;;15;47;Интерьерный декор;розетки;;1216.00
5175;розетка;;1.56.001;;;;;;;;;;;;696;;ВР000005505;;;17;60;Интерьерный декор;розетки;;1656.00
5176;розетка;;1.56.002;;;;;;;;;;;;521;;ВР001023635;;;15;35;Интерьерный декор;розетки;;1177.00
5177;розетка;;1.56.004;;;;;;;;;;;;436;;ВР001023637;;;15;32;Интерьерный декор;розетки;;960.00
5178;розетка;;1.56.007;;;;;;;;;;;;400;;ВР001023640;;;15;60;Интерьерный декор;розетки;;995.00
5179;розетка;;1.56.013;;;;;;;;;;;;259;;ВР000001069;;;15;32;Интерьерный декор;розетки;;656.00
5180;розетка;;1.56.014;;;;;;;;;;;;338;;ВР000001070;;;15;55;Интерьерный декор;розетки;;684.00
5181;розетка;;1.56.015;;;;;;;;;;;;555;;ВР000001071;;;15;62;Интерьерный декор;розетки;;1294.00
5182;розетка;;1.56.016;;;;;;;;;;;;480;;ВР000001075;;;15;43;Интерьерный декор;розетки;;1177.00
5183;розетка;;1.56.018;;;;;;;;;;;;742;;ВР000004236;;;17;40;Интерьерный декор;розетки;;2302.00
5184;розетка;;1.56.019;;;;;;;;;;;;508;;ВР000001773;;;15;32;Интерьерный декор;розетки;;1256.00
5185;розетка;;1.56.020;;;;;;;;;;;;472;;ВР000005129;;;15;41;Интерьерный декор;розетки;;1256.00
5186;розетка;;1.56.022;;;;;;;;;;;;525;;ВР000001482;;;17;50;Интерьерный декор;розетки;;1177.00
5187;розетка;;1.56.023;;;;;;;;;;;;589;;ВР000001294;;;17;52;Интерьерный декор;розетки;;1613.00
5188;розетка;;1.56.024;;;;;;;;;;;;496;;ВР000001483;;;17;37;Интерьерный декор;розетки;;1216.00
5189;розетка;;1.56.025;;;;;;;;;;;;820;;ВР000001295;;;18;67;Интерьерный декор;розетки;;3033.00
5190;розетка;;1.56.005;;;;;;;;;;;;656;;ВР001023638;;;15;48;Интерьерный декор;розетки;;2092.00
5191;розетка;;1.56.010;;;;;;;;;;;;193;;ВР001023642;;;15;34;Интерьерный декор;розетки;;400.00
5192;розетка;;1.56.028;;;;;;;;;;;;670;;ВР000004029;;;17;65;Интерьерный декор;розетки;;2249.00
5193;розетка;;1.56.029;;;;;;;;;;527;765;;;ВР000004030;;;19;50;Интерьерный декор;розетки;;1656.00
5194;розетка;;1.56.030;;;;;;;;;;;;394;;ВР000002943;;;15;37;Интерьерный декор;розетки;;704.00
5195;розетка;;1.56.003;;;;;;;;;;;;520;;ВР001023636;;;15;35;Интерьерный декор;розетки;;1256.00
5196;розетка;;1.56.031;;;;;;;;;;;;619;;ВР000002928;;;17;50;Интерьерный декор;розетки;;1613.00
5197;розетка;;1.56.021;;;;;;;;;;;;490;;ВР000001273;;;15;55;Интерьерный декор;розетки;;1294.00
5198;розетка;;1.56.026;;;;;;;;;;;;770;;ВР000001179;;;17;54;Интерьерный декор;розетки;;2196.00
5199;розетка;;1.56.006;;;;;;;;;;;;330;;ВР001023639;;;15;25;Интерьерный декор;розетки;;670.00
5200;розетка;;1.56.009;;;;;;;;;;;;293;;ВР001023641;;;15;31;Интерьерный декор;розетки;;684.00
5201;розетка;;1.56.032;;;;;;;;;;;;320;;ВР001024045;;;15;38;Интерьерный декор;розетки;;698.00
5202;розетка;;1.56.011;;;;;;;;;;;;198;;ВР001024042;;;15;21;Интерьерный декор;розетки;;394.00
5203;розетка;;1.56.037;;;;;;;;;;;;330;;ВР002025332;;;;34;Интерьерный декор;розетки;;685.00
5204;розетка;;1.56.034;;;;;;;;;;;;512;;ВР002025309;;;;49;Интерьерный декор;розетки;;1217.00
5205;розетка;;1.56.033;;;;;;;;;;;;460;;ВР002025286;;;;55;Интерьерный декор;розетки;;1177.00
5206;розетка;;1.56.038;;;;;;;;;;;;400;;ВР002025331;;;;32;Интерьерный декор;розетки;;907.00
5207;розетка;;1.56.012;;;;;;;;;;;;533;;ВР001024043;;;;45;Интерьерный декор;розетки;;1256.00
5208;розетка;;1.56.027;;;;;;;;;;;;383;;ВР001024044;;;15;29;Интерьерный декор;розетки;;942.00
5209;розетка;;1.56.039;;;;;;;;;;;;659;;ВР002025330;;;;68;Интерьерный декор;розетки;;1678.00
5210;розетка;;1.56.035;;;;;;;;;;;;485;;ВР002025310;;;;40;Интерьерный декор;розетки;;1216.00
5211;розетка;;1.56.042;;;;;;;;;;;;203;;ВР002025488;;;;32;Интерьерный декор;розетки;;400.00
5212;орнамент;;1.60.114;;;;;;;73;148;;;;;;ВР000001839;;;8,05;42;Интерьерный декор;орнаменты;;497.00
5213;орнамент;;1.60.014;;;;;;;73;147;;;;;;ВР000001838;;;8,05;45;Интерьерный декор;орнаменты;;497.00
5214;орнамент;;1.60.011;;;;;;;134;270;;;;;;ВР000001660;;;8,05;16;Интерьерный декор;орнаменты;;215.00
5215;орнамент;;1.60.111;;;;;;;134;270;;;;;;ВР000001661;;;8,05;16;Интерьерный декор;орнаменты;;215.00
5216;орнамент;;1.60.007;;;;;;;97;156;;;;;;ВР000001814;;;8,05;18;Интерьерный декор;орнаменты;;200.00
5217;орнамент;;1.60.005;;;;;;;70;86;;;;;;ВР000001826;;;8,05;15;Интерьерный декор;орнаменты;;200.00
5218;орнамент;;1.60.012;;;;;;;210;277;;;;;;ВР000001840;;;10;58;Интерьерный декор;орнаменты;;538.00
5219;орнамент;;1.60.008;;;;;;;28;82;;;;;;ВР000001754;;;8,05;9;Интерьерный декор;орнаменты;;189.00
5220;орнамент;;1.60.010;;;;;;;70;162;;;;;;ВР000001816;;;8,05;11;Интерьерный декор;орнаменты;;192.00
5221;орнамент;;1.60.002;;;;;;;416;112;;;;;;ВР000001359;;;8,05;19;Интерьерный декор;орнаменты;;216.00
5222;орнамент;;1.60.003;;;;;;;26;34;;;;;;ВР000001984;;;8,05;12;Интерьерный декор;орнаменты;;189.00
5223;орнамент;;1.60.004;;;;;;;37;54;;;;;;ВР000001985;;;8,05;14;Интерьерный декор;орнаменты;;192.00
5224;орнамент;;1.60.006;;;;;;;;;;;;59;;ВР000001616;;;8,05;10;Интерьерный декор;орнаменты;;196.00
5225;орнамент;;1.60.009;;;;;;;59;132;;;;;;ВР000001813;;;8,05;13;Интерьерный декор;орнаменты;;192.00
5226;орнамент;;1.60.015;;;;;;;51;120;;;;;;ВР000002573;;;8,05;22;Интерьерный декор;орнаменты;;201.00
5227;орнамент;;1.60.017;;;;;;;;;;;;90;;ВР000002465;;;8,05;15;Интерьерный декор;орнаменты;;217.00
5228;орнамент;;1.60.018;;;;;;;259;128;;;;;;ВР000002574;;;8,05;15;Интерьерный декор;орнаменты;;223.00
5229;орнамент;;1.60.019;;;;;;;80;50;;;;;;ВР000002575;;;10;17;Интерьерный декор;орнаменты;;538.00
5230;орнамент;;1.60.108;;;;;;;28;83;;;;;;ВР000001756;;;8,05;9;Интерьерный декор;орнаменты;;189.00
5231;орнамент;;1.60.109;;;;;;;56;135;;;;;;ВР000001815;;;8,05;13;Интерьерный декор;орнаменты;;192.00
5232;орнамент;;1.60.110;;;;;;;67;163;;;;;;ВР000001817;;;8,05;11;Интерьерный декор;орнаменты;;192.00
5233;орнамент;;1.60.001;;;;;;;;;;;;;;ВР000001358;;;8,05;;Интерьерный декор;орнаменты;;197.00
5234;кессон;;1.57.002;;;;;;;600;600;;;;;;ВР001022065;;;48;65;Интерьерный декор;кессоны и купола;;1513.00
5235;кессон;;1.57.003;;;;;;;600;600;;;;;;ВР001022066;;;48;70;Интерьерный декор;кессоны и купола;;1593.00
5236;кессон;;1.57.001;;;;;;;600;600;;;;;;ВР000005512;;;48;69;Интерьерный декор;кессоны и купола;;1394.00
5237;кессон;;1.57.004;;;;;;;701;701;;;;;;ВР001022067;;;50;85;Интерьерный декор;кессоны и купола;;2068.00
5238;купол;;1.58.001;;;;;;;;;;;;900;;ВР000004391;;;96;113;Интерьерный декор;кессоны и купола;;7628.00
5239;капитель;;1.11.001;;;;;;;428;371;422;;;;;ВР000004174;;7;40;;Интерьерный декор;составные элементы;;6652.00
5240;капитель;;1.11.010;;;;;;;225;176;232;;;;;ВР001021828;;7;33;;Интерьерный декор;составные элементы;;3613.00
5241;капитель;;1.11.003;;;;;;;393;169;392;;;;;ВР000001977;;7;40;;Интерьерный декор;составные элементы;;5167.00
5242;капитель;;1.11.002;;;;;;;356;270;351;;;;;ВР000001288;;7;33;;Интерьерный декор;составные элементы;;3838.00
5243;капитель;;1.11.004;;;;;;;438;174;358;;;;;ВР000005449;;7;40;;Интерьерный декор;составные элементы;;5167.00
5244;капитель;;1.11.005;;;;;;;269;150;269;;;;;ВР001003797;;7;33;;Интерьерный декор;составные элементы;;2662.00
5245;капитель;;1.11.006;;;;;;;276;111;280;;;186;;ВР001003798;;;;;Интерьерный декор;составные элементы;;4959.00
5246;капитель;;1.11.008;;;;;;;216;105;216;;;;;ВР001021826;;7;33;;Интерьерный декор;составные элементы;;3005.00
5247;капитель;;1.11.009;;;;;;;234;92;187;;;;;ВР001021827;;7;33;;Интерьерный декор;составные элементы;;2991.00
5248;капитель;;1.15.002;;;;;;;354;270;177;;;106;;ВР000001227;;7;33;;Интерьерный декор;составные элементы;;1638.00
5249;капитель;;1.15.003;;;;;;;392;170;194;;;;;ВР000001871;;7;40;;Интерьерный декор;составные элементы;;2303.00
5250;капитель;;1.15.004;;;;;;;438;174;180;;;;;ВР001002928;;7;40;;Интерьерный декор;составные элементы;;2303.00
5251;капитель;;1.15.005;;;;;;;271;150;135;;;;;ВР000004376;;7;33;;Интерьерный декор;составные элементы;;1194.00
5252;капитель;;1.15.006;;;;;;;280;110;137;;;93;;ВР001000031;;7;33;;Интерьерный декор;составные элементы;;2214.00
5253;капитель;;1.15.008;;;;;;;216;105;106;;;;;ВР001005249;;7;33;;Интерьерный декор;составные элементы;;1503.00
5254;капитель;;1.15.001;;;;;;;422;372;215;;;;;ВР000001187;;7;40;;Интерьерный декор;составные элементы;;2814.00
5255;капитель;;1.15.009;;;;;;;234;93;93;;;;;ВР001005243;;7;33;;Интерьерный декор;составные элементы;;1495.00
5256;капитель;;1.15.010;;;;;;;225;182;112;;;;;ВР001005247;;7;33;;Интерьерный декор;составные элементы;;1808.00
5257;капитель;;1.21.003;;;;;;;355;221;95;;;;;ВР000001301;;7;33;;Интерьерный декор;составные элементы;;1027.00
5258;капитель;;1.21.001;;;;;;;232;150;69;;;;;ВР000001181;;7;33;;Интерьерный декор;составные элементы;;922.00
5259;капитель;;1.21.002;;;;;;;420;346;112;;;;;ВР000001178;;7;40;;Интерьерный декор;составные элементы;;1173.00
5260;капитель;;1.21.004;;;;;;;403;183;75;;;;;ВР000001444;;7;40;;Интерьерный декор;составные элементы;;1073.00
5261;капитель;;1.21.005;;;;;;;611;179;80;;;;;ВР000002089;;7;40;;Интерьерный декор;составные элементы;;1157.00
5262;капитель;;1.21.006;;;;;;;471;180;80;;;;;ВР000001927;;7;40;;Интерьерный декор;составные элементы;;1097.00
5263;капитель;;1.21.007;;;;;;;345;221;96;;;;;ВР000001389;;7;33;;Интерьерный декор;составные элементы;;1039.00
5264;ствол;;1.12.020;;;;;;;;2295;;;;253;;ВР000005788;;7;;;Интерьерный декор;составные элементы;;9722.00
5265;ствол;;1.12.010;;;;;;;;2296;;;;250;;ВР000004146;;7;;;Интерьерный декор;составные элементы;;9722.00
5266;ствол;;1.12.030;;;;;;;;2300;;;;302;;ВР000002050;;7;93,6;;Интерьерный декор;составные элементы;;12382.00
5267;ствол;;1.12.050;;;;;;;;1960;;;;204;;ВР001003796;;7;97.4;;Интерьерный декор;составные элементы;;5724.00
5268;ствол;;1.12.060;;;;;;;;1828;;;;163;;ВР001021829;;7;77,4;;Интерьерный декор;составные элементы;;5227.00
5269;ствол;;1.12.061;;;;;;;;2476;;;;163;;ВР001021830;;7;93,6;;Интерьерный декор;составные элементы;;7060.00
5270;ствол;;1.12.080;;;;;;;;1747;;;;155;;ВР001021833;;7;90;;Интерьерный декор;составные элементы;;5227.00
5271;ствол;;1.12.081;;;;;;;;2402;;;;155;;ВР001021834;;7;90;;Интерьерный декор;составные элементы;;7060.00
5272;ствол;;1.12.070;;;;;;;;1872;;;;158;;ВР001021831;;7;90;;Интерьерный декор;составные элементы;;5227.00
5273;ствол;;1.12.071;;;;;;;;2524;;;;158;;ВР001021832;;7;90;;Интерьерный декор;составные элементы;;7060.00
5274;ствол;;1.16.080;;;;;;;157;1751;78;;;;;ВР001005244;;7;77,4;;Интерьерный декор;составные элементы;;2613.00
5275;ствол;;1.16.081;;;;;;;158;2400;78;;;;;ВР001005245;;7;93,6;;Интерьерный декор;составные элементы;;3530.00
5276;ствол;;1.16.030;;;;;;;304;2300;152;;;;;ВР000002066;;7;93,6;;Интерьерный декор;составные элементы;;5680.00
5277;ствол;;1.16.070;;;;;;;157;1875;79;;;;;ВР001005241;;7;77,4;;Интерьерный декор;составные элементы;;2613.00
5278;ствол;;1.16.050;;;;;;;204;1962;100;;;;;ВР000004381;;7;77,4;;Интерьерный декор;составные элементы;;2559.00
5279;ствол;;1.16.060;;;;;;;162;1832;81;;;;;ВР001005250;;7;77,4;;Интерьерный декор;составные элементы;;2613.00
5280;ствол;;1.16.071;;;;;;;157;2525;78;;;;;ВР001005242;;7;93,6;;Интерьерный декор;составные элементы;;3530.00
5281;ствол;;1.16.010;;;;;;;251;2300;126;;;;;ВР000001188;;7;93,6;;Интерьерный декор;составные элементы;;4351.00
5282;ствол;;1.16.011;;;;;;;;;;;;;;;;;;;Интерьерный декор;составные элементы;;4471.00
5283;ствол;;1.16.020;;;;;;;250;2300;125;;;;;ВР000004390;;7;93,6;;Интерьерный декор;составные элементы;;4351.00
5284;ствол;;1.16.061;;;;;;;162;2480;81;;;;;ВР001005251;;7;93,6;;Интерьерный декор;составные элементы;;3530.00
5285;ствол;;1.22.010;;;;;;;135;2010;20;;;;;ВР000001184;;7;75,6;;Интерьерный декор;составные элементы;;1340.00
5286;ствол;;1.22.020;;;;;;;283;2000;40;;;;;ВР000001484;;7;75,6;;Интерьерный декор;составные элементы;;2116.00
5287;ствол;;1.22.030;;;;;;;195;2010;20;;;;;ВР000001287;;7;75,6;;Интерьерный декор;составные элементы;;1613.00
5288;ствол;;1.22.200;;;;;;;268;2300;30;;;;;ВР000004307;;7;75,6;;Интерьерный декор;составные элементы;;2428.00
5289;ствол;;1.22.040;;;;;;;290;2000;31;;;;;ВР000001446;;7;75,6;;Интерьерный декор;составные элементы;;1716.00
5290;кольцо;;1.11.100;;;;;;;;;;;;280;;ВР000002416;;;;25;Интерьерный декор;составные элементы;;161.00
5291;кольцо;;1.11.200;;;;;;;;;;;;281;;ВР000002396;;;;25;Интерьерный декор;составные элементы;;161.00
5292;кольцо;;1.11.300;;;;;;;;;;;;295;;ВР000005433;;;;45;Интерьерный декор;составные элементы;;235.00
5293;кольцо;;1.15.100;;;;;;;;;;;;280;;ВР000002417;;;;25;Интерьерный декор;составные элементы;;81.00
5294;кольцо;;1.15.200;;;;;;;;;;;;281;;ВР000002408;;;;25;Интерьерный декор;составные элементы;;81.00
5295;кольцо;;1.15.300;;;;;;;;;;;;295;;ВР001003054;;;;45;Интерьерный декор;составные элементы;;120.00
5296;база;;1.13.900;;;;;;;214;120;214;;;;;ВР001021837;;7;20;;Интерьерный декор;составные элементы;;2375.00
5297;база;;1.13.300;;;;;;;453;700;455;;;303;;ВР000002088;;7;20;;Интерьерный декор;составные элементы;;8953.00
5298;база;;1.13.400;;;;;;;425;170;429;;;306;;ВР000002051;;7;20;;Интерьерный декор;составные элементы;;3966.00
5299;база;;1.13.800;;;;;;;217;118;213;;;;;ВР001021836;;7;20;;Интерьерный декор;составные элементы;;2375.00
5300;база;;1.13.500;;;;;;;260;110;260;;;;;ВР001003799;;7;20;;Интерьерный декор;составные элементы;;2662.00
5301;база;;1.13.100;;;;;;;392;695;382;;;249;;ВР000001305;;7;20;;Интерьерный декор;составные элементы;;6907.00
5302;база;;1.13.200;;;;;;;378;171;379;;;250;;ВР000001289;;7;20;;Интерьерный декор;составные элементы;;3430.00
5303;база;;1.13.700;;;;;;;226;116;225;;;;;ВР001021835;;7;20;;Интерьерный декор;составные элементы;;2328.00
5304;база;;1.17.900;;;;;;;215;120;103;;;;;ВР001005246;;7;20;;Интерьерный декор;составные элементы;;1188.00
5305;база;;1.17.300;;;;;;;455;700;227;;;;;ВР000002065;;7;20;;Интерьерный декор;составные элементы;;4095.00
5306;база;;1.17.400;;;;;;;;170;;;;425;;ВР000002077;;7;20;;Интерьерный декор;составные элементы;;1791.00
5307;база;;1.17.100;;;;;;;391;698;193;;;;;ВР000001186;;7;20;;Интерьерный декор;составные элементы;;3071.00
5308;база;;1.17.800;;;;;;;219;119;107;;;;;ВР001005240;;7;20;;Интерьерный декор;составные элементы;;1188.00
5309;база;;1.17.500;;;;;;;130;258;110;;;;;ВР000004377;;7;20;;Интерьерный декор;составные элементы;;1194.00
5310;база;;1.17.600;;;;;;;277;696;138;;;;;ВР000004378;;7;28;;Интерьерный декор;составные элементы;;2239.00
5311;база;;1.17.700;;;;;;;226;117;113;;;;;ВР001005252;;7;20;;Интерьерный декор;составные элементы;;1164.00
5312;база;;1.17.200;;;;;;;190;380;172;;;;;ВР000001291;;7;20;;Интерьерный декор;составные элементы;;1331.00
5313;база;;1.23.100;;;;;;;214;540;56;;;;;ВР000001185;;7;28;;Интерьерный декор;составные элементы;;1097.00
5314;база;;1.23.200;;;;;;;542;372;85;;;;;ВР000001225;;7;28;;Интерьерный декор;составные элементы;;1570.00
5315;база;;1.23.300;;;;;;;300;752;73;;;;;ВР000001286;;7;28;;Интерьерный декор;составные элементы;;1237.00
5316;база;;1.23.400;;;;;;;390;905;70;;;;;ВР000001445;;7;28;;Интерьерный декор;составные элементы;;1676.00
5317;база;;1.23.500;;;;;;;580;301;60;;;;;ВР000002096;;7;28;;Интерьерный декор;составные элементы;;1203.00
5318;пьедестал;;1.14.001;;;;;;;;;;;;;;ВР001021839;;;25;;Интерьерный декор;составные элементы;;4628.00
5319;пьедестал;;1.14.002;;;;;;;;;;;;;;ВР001021840;;;25;;Интерьерный декор;составные элементы;;4886.00
5320;пьедестал;;1.14.003;;;;;;;;;;;;;;ВР001021841;;;25;;Интерьерный декор;составные элементы;;4886.00
5321;пьедестал;;1.18.001;;;;;;;317;651;159;;;;;ВР001005254;;;25;;Интерьерный декор;составные элементы;;2444.00
5322;пьедестал;;1.18.002;;;;;;;;;;;;;;ВР001005255;;;25;;Интерьерный декор;составные элементы;;2315.00
5323;пьедестал;;1.18.003;;;;;;;300;652;150;;;;;ВР001005256;;;25;;Интерьерный декор;составные элементы;;2444.00
5324;база;;1.54.010;;;;;;;96;248;;;;;;ВР000001172;;7;28;30;Интерьерный декор;обрамление арок;;516.00
5325;обрамление арок;;1.55.003;;;;;;;134;53;;;;;;ВР000001173;;4;30;43;Интерьерный декор;обрамление арок;;208.00
5326;обрамление арок;;1.55.004;;;;;;;231;51;;;;;;ВР000001388;;4;30;42;Интерьерный декор;обрамление арок;;216.00
5327;обрамление арок;;1.55.001;;;;;;;650;320;;;;;;ВР000001163;;4;18;25;Интерьерный декор;обрамление арок;;591.00
5328;замковый камень;;1.55.005;;;;;;;95;126;;;;;;ВР000001174;;4;18;41;Интерьерный декор;обрамление арок;;215.00
5329;обрамление арок;;1.55.002;;;;;;;650;320;;;;;;ВР000001164;;4;18;25;Интерьерный декор;обрамление арок;;591.00
5330;база;;1.54.020;;;;;;;96;250;;;;;;ВР000001171;;7;28;30;Интерьерный декор;обрамление дверей;;468.00
5331;боковой элемент;;1.54.009;;;;;;;310;115;;;;;;ВР000003309;;;11;10;Интерьерный декор;обрамление дверей;;203.00
5332;боковой элемент;;1.54.019;;;;;;;310;115;;;;;;ВР000003310;;;11;10;Интерьерный декор;обрамление дверей;;203.00
5333;квадрат;;1.54.001;;;;;;;98;98;;;;;;ВР000001176;;;;30;Интерьерный декор;обрамление дверей;;184.00
5334;квадрат;;1.54.002;;;;;;;96;96;;;;;;ВР000001339;;;;32;Интерьерный декор;обрамление дверей;;179.00
5335;наличник;1265;1.54.003;;;;;;;;199;;;;;;ВР000003311;;4;30;25;Интерьерный декор;обрамление дверей;;744.00
5336;наличник;2080;1.54.004;;;;;;;;238;;;;;;ВР000003312;;4;36;25;Интерьерный декор;обрамление дверей;;1249.00
5337;элемент;;1.54.008;;;;;;;153;115;;;;;;ВР000003308;;;11;15;Интерьерный декор;обрамление дверей;;209.00
5338;элемент;;1.54.006;;;;;;;233;133;;;;;;ВР000004031;;;11;27;Интерьерный декор;обрамление дверей;;255.00
5339;элемент;;1.54.005;;;;;;;330;139;;;;;;ВР000003307;;;11;15;Интерьерный декор;обрамление дверей;;246.00
5340;элемент;;1.54.007;;;;;;;156;117;;;;;;ВР000004048;;;11;15;Интерьерный декор;обрамление дверей;;201.00
5341;элемент;;1.54.012;;;;;;;730;117;;;;;;ВР000002570;;;11;10;Интерьерный декор;обрамление дверей;;511.00
5342;элемент;;1.54.011;;;;;;;435;115;;;;;;ВР000004207;;;11;10;Интерьерный декор;обрамление дверей;;504.00
5343;ствол;;1.12.011;;;;;;;;;;;;;;;;;;;Интерьерный декор;составные элементы;;10014.00
5344;пилястра;;1.20.301;;;;;;;232;2700;69;;;;5258;;;;;;Интерьерный декор;пилястры;;3053.00
5344;пилястра;;1.20.301;;;;;;;232;2700;69;;;;5285;;;;;;Интерьерный декор;пилястры;;3053.00
5344;пилястра;;1.20.301;;;;;;;232;2700;69;;;;5313;;;;;;Интерьерный декор;пилястры;;3053.00
5345;пилястра;;1.20.302;;;;;;;542;2718;112;;;;5259;;;;;;Интерьерный декор;пилястры;;4416.00
5345;пилястра;;1.20.302;;;;;;;542;2718;112;;;;5286;;;;;;Интерьерный декор;пилястры;;4416.00
5345;пилястра;;1.20.302;;;;;;;542;2718;112;;;;5314;;;;;;Интерьерный декор;пилястры;;4416.00
5346;пилястра;;1.20.303;;;;;;;542;3018;112;;;;5259;;;;;;Интерьерный декор;пилястры;;4700.00
5346;пилястра;;1.20.303;;;;;;;542;3018;112;;;;5288;;;;;;Интерьерный декор;пилястры;;4700.00
5346;пилястра;;1.20.303;;;;;;;542;3018;112;;;;5314;;;;;;Интерьерный декор;пилястры;;4700.00
5347;пилястра;;1.20.201;;;;;;;542;2552;85;;;;5262;;;;;;Интерьерный декор;пилястры;;4347.00
5347;пилястра;;1.20.201;;;;;;;542;2552;85;;;;5286;;;;;;Интерьерный декор;пилястры;;4347.00
5347;пилястра;;1.20.201;;;;;;;542;2552;85;;;;5314;;;;;;Интерьерный декор;пилястры;;4347.00
5348;пилястра;;1.20.202;;;;;;;542;2852;85;;;;5262;;;;;;Интерьерный декор;пилястры;;4631.00
5348;пилястра;;1.20.202;;;;;;;542;2852;85;;;;5288;;;;;;Интерьерный декор;пилястры;;4631.00
5348;пилястра;;1.20.202;;;;;;;542;2852;85;;;;5314;;;;;;Интерьерный декор;пилястры;;4631.00
5349;пилястра;;1.20.101;;;;;;;403;3088;75;;;;5260;;;;;;Интерьерный декор;пилястры;;4058.00
5349;пилястра;;1.20.101;;;;;;;403;3088;75;;;;5289;;;;;;Интерьерный декор;пилястры;;4058.00
5349;пилястра;;1.20.101;;;;;;;403;3088;75;;;;5316;;;;;;Интерьерный декор;пилястры;;4058.00
5350;пилястра;;1.20.102;;;;;;;611;480;80;;;;5261;;;;;;Интерьерный декор;пилястры;;2925.00
5350;пилястра;;1.20.102;;;;;;;611;480;80;;;;5031;;;;;;Интерьерный декор;пилястры;;2925.00
