IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP159;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP167;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
5362;полуколонна;;392;2850;194;1.10.206;;;;;;;;;;Нет;5312;;;;;;;Интерьерный декор;полуколонны;;7331.00
5363;полуколонна;;392;868;194;1.10.207;;;;;;;;;;Нет;5249;;;;;;;Интерьерный декор;полуколонны;;8948.00
5363;полуколонна;;392;868;194;1.10.207;;;;;;;;;;Нет;5282;;;;;;;Интерьерный декор;полуколонны;;8948.00
5363;полуколонна;;392;868;194;1.10.207;;;;;;;;;;Нет;5307;;;;;;;Интерьерный декор;полуколонны;;8948.00
5364;полуколонна;;392;550;194;1.10.208;;;;;;;;;;Нет;5249;;;;;;;Интерьерный декор;полуколонны;;7367.00
5364;полуколонна;;392;550;194;1.10.208;;;;;;;;;;Нет;5282;;;;;;;Интерьерный декор;полуколонны;;7367.00
5364;полуколонна;;392;550;194;1.10.208;;;;;;;;;;Нет;5312;;;;;;;Интерьерный декор;полуколонны;;7367.00
5365;полуколонна;;438;3172;193;1.10.209;;;;;;;;;;Нет;5250;;;;;;;Интерьерный декор;полуколонны;;8948.00
5365;полуколонна;;438;3172;193;1.10.209;;;;;;;;;;Нет;5295;;;;;;;Интерьерный декор;полуколонны;;8948.00
5365;полуколонна;;438;3172;193;1.10.209;;;;;;;;;;Нет;5281;;;;;;;Интерьерный декор;полуколонны;;8948.00
5365;полуколонна;;438;3172;193;1.10.209;;;;;;;;;;Нет;5307;;;;;;;Интерьерный декор;полуколонны;;8948.00
5366;полуколонна;;438;2854;180;1.10.210;;;;;;;;;;Нет;5250;;;;;;;Интерьерный декор;полуколонны;;7367.00
5366;полуколонна;;438;2854;180;1.10.210;;;;;;;;;;Нет;5295;;;;;;;Интерьерный декор;полуколонны;;7367.00
5366;полуколонна;;438;2854;180;1.10.210;;;;;;;;;;Нет;5281;;;;;;;Интерьерный декор;полуколонны;;7367.00
5366;полуколонна;;438;2854;180;1.10.210;;;;;;;;;;Нет;5312;;;;;;;Интерьерный декор;полуколонны;;7367.00
5367;полуколонна;;438;872;193;1.10.211;;;;;;;;;;Нет;5250;;;;;;;Интерьерный декор;полуколонны;;8948.00
5367;полуколонна;;438;872;193;1.10.211;;;;;;;;;;Нет;5282;;;;;;;Интерьерный декор;полуколонны;;8948.00
5367;полуколонна;;438;872;193;1.10.211;;;;;;;;;;Нет;5307;;;;;;;Интерьерный декор;полуколонны;;8948.00
5368;полуколонна;;438;554;180;1.10.212;;;;;;;;;;Нет;5250;;;;;;;Интерьерный декор;полуколонны;;7367.00
5368;полуколонна;;438;554;180;1.10.212;;;;;;;;;;Нет;5282;;;;;;;Интерьерный декор;полуколонны;;7367.00
5368;полуколонна;;438;554;180;1.10.212;;;;;;;;;;Нет;5312;;;;;;;Интерьерный декор;полуколонны;;7367.00
5369;полуколонна;;392;3168;194;1.10.213;;;;;;;;;;Нет;5249;;;;;;;Интерьерный декор;полуколонны;;8912.00
5369;полуколонна;;392;3168;194;1.10.213;;;;;;;;;;Нет;5294;;;;;;;Интерьерный декор;полуколонны;;8912.00
5369;полуколонна;;392;3168;194;1.10.213;;;;;;;;;;Нет;5283;;;;;;;Интерьерный декор;полуколонны;;8912.00
5369;полуколонна;;392;3168;194;1.10.213;;;;;;;;;;Нет;5307;;;;;;;Интерьерный декор;полуколонны;;8912.00
5370;полуколонна;;392;2850;194;1.10.214;;;;;;;;;;Нет;5249;;;;;;;Интерьерный декор;полуколонны;;7331.00
5370;полуколонна;;392;2850;194;1.10.214;;;;;;;;;;Нет;5294;;;;;;;Интерьерный декор;полуколонны;;7331.00
5370;полуколонна;;392;2850;194;1.10.214;;;;;;;;;;Нет;5283;;;;;;;Интерьерный декор;полуколонны;;7331.00
5370;полуколонна;;392;2850;194;1.10.214;;;;;;;;;;Нет;5312;;;;;;;Интерьерный декор;полуколонны;;7331.00
5371;полуколонна;;317;2705;159;1.10.101;;;;;;;;;;Нет;5253;;;;;;;Интерьерный декор;полуколонны;;7020.00
5371;полуколонна;;317;2705;159;1.10.101;;;;;;;;;;Нет;5279;;;;;;;Интерьерный декор;полуколонны;;7020.00
5371;полуколонна;;317;2705;159;1.10.101;;;;;;;;;;Нет;5311;;;;;;;Интерьерный декор;полуколонны;;7020.00
5371;полуколонна;;317;2705;159;1.10.101;;;;;;;;;;Нет;5321;;;;;;;Интерьерный декор;полуколонны;;7020.00
5372;полуколонна;;226;2702;113;1.10.102;;;;;;;;;;Нет;5253;;;;;;;Интерьерный декор;полуколонны;;5633.00
5372;полуколонна;;226;2702;113;1.10.102;;;;;;;;;;Нет;5284;;;;;;;Интерьерный декор;полуколонны;;5633.00
5372;полуколонна;;226;2702;113;1.10.102;;;;;;;;;;Нет;5311;;;;;;;Интерьерный декор;полуколонны;;5633.00
5373;полуколонна;;277;3066;138;1.10.103;;;;;;;;;;Нет;5251;;;;;;;Интерьерный декор;полуколонны;;6531.00
5373;полуколонна;;277;3066;138;1.10.103;;;;;;;;;;Нет;5278;;;;;;;Интерьерный декор;полуколонны;;6531.00
5373;полуколонна;;277;3066;138;1.10.103;;;;;;;;;;Нет;5309;;;;;;;Интерьерный декор;полуколонны;;6531.00
5373;полуколонна;;277;3066;138;1.10.103;;;;;;;;;;Нет;5310;;;;;;;Интерьерный декор;полуколонны;;6531.00
5374;полуколонна;;271;2370;135;1.10.104;;;;;;;;;;Нет;5251;;;;;;;Интерьерный декор;полуколонны;;4496.00
5374;полуколонна;;271;2370;135;1.10.104;;;;;;;;;;Нет;5278;;;;;;;Интерьерный декор;полуколонны;;4496.00
5374;полуколонна;;271;2370;135;1.10.104;;;;;;;;;;Нет;5309;;;;;;;Интерьерный декор;полуколонны;;4496.00
5375;полуколонна;;391;3268;193;1.10.105;;;;;;;;;;Нет;5248;;;;;;;Интерьерный декор;полуколонны;;8235.00
5375;полуколонна;;391;3268;193;1.10.105;;;;;;;;;;Нет;5283;;;;;;;Интерьерный декор;полуколонны;;8235.00
5375;полуколонна;;391;3268;193;1.10.105;;;;;;;;;;Нет;5307;;;;;;;Интерьерный декор;полуколонны;;8235.00
5376;полуколонна;;354;2950;177;1.10.106;;;;;;;;;;Нет;5248;;;;;;;Интерьерный декор;полуколонны;;6654.00
5376;полуколонна;;354;2950;177;1.10.106;;;;;;;;;;Нет;5283;;;;;;;Интерьерный декор;полуколонны;;6654.00
5376;полуколонна;;354;2950;177;1.10.106;;;;;;;;;;Нет;5312;;;;;;;Интерьерный декор;полуколонны;;6654.00
5377;колонна;;225;2043;232;1.30.301;;;;;;;;;;Нет;5240;;;;;;;Интерьерный декор;колонны;;14635.00
5377;колонна;;225;2043;232;1.30.301;;;;;;;;;;Нет;5270;;;;;;;Интерьерный декор;колонны;;14635.00
5377;колонна;;225;2043;232;1.30.301;;;;;;;;;;Нет;5296;;;;;;;Интерьерный декор;колонны;;14635.00
5377;колонна;;225;2043;232;1.30.301;;;;;;;;;;Нет;5320;;;;;;;Интерьерный декор;колонны;;14635.00
5378;колонна;;225;2698;232;1.30.302;;;;;;;;;;Нет;5240;;;;;;;Интерьерный декор;колонны;;11861.00
5378;колонна;;225;2698;232;1.30.302;;;;;;;;;;Нет;5271;;;;;;;Интерьерный декор;колонны;;11861.00
5378;колонна;;225;2698;232;1.30.302;;;;;;;;;;Нет;5296;;;;;;;Интерьерный декор;колонны;;11861.00
5379;колонна;;453;3371;455;1.30.303;;;;;;;;;;Нет;5239;;;;;;;Интерьерный декор;колонны;;25442.00
5379;колонна;;453;3371;455;1.30.303;;;;;;;;;;Нет;5266;;;;;;;Интерьерный декор;колонны;;25442.00
5379;колонна;;453;3371;455;1.30.303;;;;;;;;;;Нет;5297;;;;;;;Интерьерный декор;колонны;;25442.00
5380;колонна;;428;2841;429;1.30.304;;;;;;;;;;Нет;5239;;;;;;;Интерьерный декор;колонны;;20908.00
5380;колонна;;428;2841;429;1.30.304;;;;;;;;;;Нет;5266;;;;;;;Интерьерный декор;колонны;;20908.00
5380;колонна;;428;2841;429;1.30.304;;;;;;;;;;Нет;5298;;;;;;;Интерьерный декор;колонны;;20908.00
5381;колонна;;234;2082;213;1.30.201;;;;;;;;;;Нет;5247;;;;;;;Интерьерный декор;колонны;;14070.00
5381;колонна;;234;2082;213;1.30.201;;;;;;;;;;Нет;5272;;;;;;;Интерьерный декор;колонны;;14070.00
5381;колонна;;234;2082;213;1.30.201;;;;;;;;;;Нет;5299;;;;;;;Интерьерный декор;колонны;;14070.00
5381;колонна;;234;2082;213;1.30.201;;;;;;;;;;Нет;5319;;;;;;;Интерьерный декор;колонны;;14070.00
5382;колонна;;234;2734;213;1.30.202;;;;;;;;;;Нет;5247;;;;;;;Интерьерный декор;колонны;;11296.00
5382;колонна;;234;2734;213;1.30.202;;;;;;;;;;Нет;5273;;;;;;;Интерьерный декор;колонны;;11296.00
5382;колонна;;234;2734;213;1.30.202;;;;;;;;;;Нет;5299;;;;;;;Интерьерный декор;колонны;;11296.00
5383;колонна;;276;2176;280;1.30.204;;;;;;;;;;Нет;5245;;;;;;;Интерьерный декор;колонны;;12131.00
5383;колонна;;276;2176;280;1.30.204;;;;;;;;;;Нет;5267;;;;;;;Интерьерный декор;колонны;;12131.00
5383;колонна;;276;2176;280;1.30.204;;;;;;;;;;Нет;5300;;;;;;;Интерьерный декор;колонны;;12131.00
5384;колонна;;393;3160;392;1.30.205;;;;;;;;;;Нет;5241;;;;;;;Интерьерный декор;колонны;;19960.00
5384;колонна;;393;3160;392;1.30.205;;;;;;;;;;Нет;5290;;;;;;;Интерьерный декор;колонны;;19960.00
5384;колонна;;393;3160;392;1.30.205;;;;;;;;;;Нет;5265;;;;;;;Интерьерный декор;колонны;;19960.00
5384;колонна;;393;3160;392;1.30.205;;;;;;;;;;Нет;5301;;;;;;;Интерьерный декор;колонны;;19960.00
5385;колонна;;393;2636;392;1.30.206;;;;;;;;;;Нет;5241;;;;;;;Интерьерный декор;колонны;;16799.00
5385;колонна;;393;2636;392;1.30.206;;;;;;;;;;Нет;5290;;;;;;;Интерьерный декор;колонны;;16799.00
5385;колонна;;393;2636;392;1.30.206;;;;;;;;;;Нет;5265;;;;;;;Интерьерный декор;колонны;;16799.00
5385;колонна;;393;2636;392;1.30.206;;;;;;;;;;Нет;5302;;;;;;;Интерьерный декор;колонны;;16799.00
5386;колонна;;393;864;392;1.30.207;;;;;;;;;;Нет;5241;;;;;;;Интерьерный декор;колонны;;10976.00
5386;колонна;;393;864;392;1.30.207;;;;;;;;;;Нет;5343;;;;;;;Интерьерный декор;колонны;;10976.00
5386;колонна;;393;864;392;1.30.207;;;;;;;;;;Нет;5301;;;;;;;Интерьерный декор;колонны;;10976.00
5387;колонна;;393;340;392;1.30.208;;;;;;;;;;Нет;5241;;;;;;;Интерьерный декор;колонны;;7815.00
5387;колонна;;393;340;392;1.30.208;;;;;;;;;;Нет;5343;;;;;;;Интерьерный декор;колонны;;7815.00
5387;колонна;;393;340;392;1.30.208;;;;;;;;;;Нет;5302;;;;;;;Интерьерный декор;колонны;;7815.00
5388;колонна;;438;3165;382;1.30.209;;;;;;;;;;Нет;5243;;;;;;;Интерьерный декор;колонны;;20027.00
5388;колонна;;438;3165;382;1.30.209;;;;;;;;;;Нет;5292;;;;;;;Интерьерный декор;колонны;;20027.00
5388;колонна;;438;3165;382;1.30.209;;;;;;;;;;Нет;5265;;;;;;;Интерьерный декор;колонны;;20027.00
5388;колонна;;438;3165;382;1.30.209;;;;;;;;;;Нет;5301;;;;;;;Интерьерный декор;колонны;;20027.00
5389;колонна;;438;2641;379;1.30.210;;;;;;;;;;Нет;5243;;;;;;;Интерьерный декор;колонны;;16866.00
5389;колонна;;438;2641;379;1.30.210;;;;;;;;;;Нет;5292;;;;;;;Интерьерный декор;колонны;;16866.00
5389;колонна;;438;2641;379;1.30.210;;;;;;;;;;Нет;5265;;;;;;;Интерьерный декор;колонны;;16866.00
5389;колонна;;438;2641;379;1.30.210;;;;;;;;;;Нет;5302;;;;;;;Интерьерный декор;колонны;;16866.00
5390;колонна;;438;869;382;1.30.211;;;;;;;;;;Нет;5243;;;;;;;Интерьерный декор;колонны;;10976.00
5390;колонна;;438;869;382;1.30.211;;;;;;;;;;Нет;5343;;;;;;;Интерьерный декор;колонны;;10976.00
5390;колонна;;438;869;382;1.30.211;;;;;;;;;;Нет;5301;;;;;;;Интерьерный декор;колонны;;10976.00
5391;колонна;;438;2690;379;1.30.212;;;;;;;;;;Нет;5243;;;;;;;Интерьерный декор;колонны;;16918.00
5391;колонна;;438;2690;379;1.30.212;;;;;;;;;;Нет;5343;;;;;;;Интерьерный декор;колонны;;16918.00
5391;колонна;;438;2690;379;1.30.212;;;;;;;;;;Нет;5302;;;;;;;Интерьерный декор;колонны;;16918.00
5392;колонна;;393;3159;392;1.30.213;;;;;;;;;;Нет;5241;;;;;;;Интерьерный декор;колонны;;19960.00
5392;колонна;;393;3159;392;1.30.213;;;;;;;;;;Нет;5291;;;;;;;Интерьерный декор;колонны;;19960.00
5392;колонна;;393;3159;392;1.30.213;;;;;;;;;;Нет;5264;;;;;;;Интерьерный декор;колонны;;19960.00
5392;колонна;;393;3159;392;1.30.213;;;;;;;;;;Нет;5301;;;;;;;Интерьерный декор;колонны;;19960.00
5393;колонна;;393;2635;392;1.30.214;;;;;;;;;;Нет;5241;;;;;;;Интерьерный декор;колонны;;16799.00
5393;колонна;;393;2635;392;1.30.214;;;;;;;;;;Нет;5291;;;;;;;Интерьерный декор;колонны;;16799.00
5393;колонна;;393;2635;392;1.30.214;;;;;;;;;;Нет;5264;;;;;;;Интерьерный декор;колонны;;16799.00
5393;колонна;;393;2635;392;1.30.214;;;;;;;;;;Нет;5302;;;;;;;Интерьерный декор;колонны;;16799.00
5394;колонна;;226;2049;225;1.30.101;;;;;;;;;;Нет;5246;;;;;;;Интерьерный декор;колонны;;13805.00
5394;колонна;;226;2049;225;1.30.101;;;;;;;;;;Нет;5268;;;;;;;Интерьерный декор;колонны;;13805.00
5394;колонна;;226;2049;225;1.30.101;;;;;;;;;;Нет;5303;;;;;;;Интерьерный декор;колонны;;13805.00
5394;колонна;;226;2049;225;1.30.101;;;;;;;;;;Нет;5318;;;;;;;Интерьерный декор;колонны;;13805.00
5395;колонна;;226;2697;225;1.30.102;;;;;;;;;;Нет;5246;;;;;;;Интерьерный декор;колонны;;11265.00
5395;колонна;;226;2697;225;1.30.102;;;;;;;;;;Нет;5269;;;;;;;Интерьерный декор;колонны;;11265.00
5395;колонна;;226;2697;225;1.30.102;;;;;;;;;;Нет;5303;;;;;;;Интерьерный декор;колонны;;11265.00
5396;колонна;;269;2217;269;1.30.104;;;;;;;;;;Нет;5244;;;;;;;Интерьерный декор;колонны;;10043.00
5396;колонна;;269;2217;269;1.30.104;;;;;;;;;;Нет;5267;;;;;;;Интерьерный декор;колонны;;10043.00
5396;колонна;;269;2217;269;1.30.104;;;;;;;;;;Нет;5300;;;;;;;Интерьерный декор;колонны;;10043.00
5397;колонна;;392;3260;382;1.30.105;;;;;;;;;;Нет;5242;;;;;;;Интерьерный декор;колонны;;18606.00
5397;колонна;;392;3260;382;1.30.105;;;;;;;;;;Нет;5264;;;;;;;Интерьерный декор;колонны;;18606.00
5397;колонна;;392;3260;382;1.30.105;;;;;;;;;;Нет;5301;;;;;;;Интерьерный декор;колонны;;18606.00
5398;колонна;;378;2736;379;1.30.106;;;;;;;;;;Нет;5242;;;;;;;Интерьерный декор;колонны;;15445.00
5398;колонна;;378;2736;379;1.30.106;;;;;;;;;;Нет;5264;;;;;;;Интерьерный декор;колонны;;15445.00
5398;колонна;;378;2736;379;1.30.106;;;;;;;;;;Нет;5302;;;;;;;Интерьерный декор;колонны;;15445.00
5861;карниз;2000;;;;1.50.205;72;66;;;;;;;;Нет;;ВР002025471;;;;;;Интерьерный декор;карнизы;;762.00
5862;карниз FLEX;2000;;;;1.50.196;70;51;550;550;1000;;;;;Да;;ВР002025294;;;;;;Интерьерный декор;гибкие карнизы;;1421.00
5863;карниз FLEX;2000;;;;1.50.198;88;92;550;550;1500;;;;;Да;;ВР002025289;;;;;;Интерьерный декор;гибкие карнизы;;2510.00
5864;карниз FLEX;2000;;;;1.50.201;130;170;550;550;2500;;;;;Да;;ВР002025338;;;;;;Интерьерный декор;гибкие карнизы;;3479.00
5865;карниз FLEX;2000;;;;1.50.205;72;66;1500;1000;;;;;;Да;;ВР002025472;;;;;;Интерьерный декор;гибкие карнизы;;1522.00
5866;молдинг;2000;;;;1.51.345;;94;;;;;;;;Нет;;ВР001024046;;;;;22;Интерьерный декор;молдинги;;962.00
5867;молдинг;2000;;;;1.51.357;;48;;;;;;;;Нет;;ВР002025481;;;;;12;Интерьерный декор;молдинги;;579.00
5868;молдинг;2000;;;;1.51.358;;82;;;;;;;;Нет;;ВР002025483;;;;;18;Интерьерный декор;молдинги;;913.00
5869;молдинг;2000;;;;1.51.361;;51;;;;;;;;Нет;;ВР002025525;;;;;29;Интерьерный декор;молдинги;;625.00
5870;молдинг;2000;;;;1.51.381;;193;;;;;;;;Нет;;ВР002025577;;;;;24;Интерьерный декор;молдинги;;1484.00
5871;молдинг FLEX;2000;;;;1.51.345;;94;550;550;;;;;;Да;;ВР001024047;;;;;22;Интерьерный декор;гибкие молдинги;;1921.00
5872;молдинг FLEX;2000;;;;1.51.357;;48;550;550;1500;;;;;Да;;ВР002025482;;;;;12;Интерьерный декор;гибкие молдинги;;1158.00
5873;молдинг FLEX;2000;;;;1.51.358;;82;550;550;;;;;;Да;;ВР002025484;;;;;18;Интерьерный декор;гибкие молдинги;;1824.00
5874;молдинг FLEX;2000;;;;1.51.361;;51;550;550;1500;;;;;Да;;ВР002025526;;;;;29;Интерьерный декор;гибкие молдинги;;1250.00
5875;молдинг FLEX;2000;;;;1.51.381;;192;550;550;;;;;;Да;;;;;;;24;Интерьерный декор;гибкие молдинги;;2968.00
5876;архитрав;2010;83;131;;1.26.001;;;;;;;;;;Нет;;ВР001006945;;5;82,8;;;Интерьерный декор;архитравы;;1579.00
5877;архитрав;2010;89;130;;1.26.002;;;;;;;;;;Нет;;ВР001006946;;5;82,8;;;Интерьерный декор;архитравы;;1579.00
5878;архитрав;2010;91;130;;1.26.003;;;;;;;;;;Нет;;ВР001006947;;5;82,8;;;Интерьерный декор;архитравы;;1617.00
5879;розетка;;;;;1.56.036;;;;;;;;;887;Нет;;ВР002025308;;;;;62;Интерьерный декор;розетки;;2876.00
5880;база;;276;696;278;1.13.600;;;;;;;;;;Нет;;ВР001003800;;;;;;Интерьерный декор;составные элементы;;5163.00
5881;ниша;;418;758;;1.61.101;;;;;;;;;;Нет;;ВР000001870;;;36,6;;115;Интерьерный декор;ниши;;3157.00
5882;ниша;;655;1135;;1.61.102;;;;;;;;;;Нет;;ВР000002941;;;43,2;;115;Интерьерный декор;ниши;;4838.00
5883;ниша;;315;590;115;1.61.110;;;;;;;;;;Нет;;ВР000001869;;;23;;;Интерьерный декор;ниши;;2802.00
5884;ниша;;557;975;175;1.61.120;;;;;;;;;;Нет;;ВР000002942;;;40;;;Интерьерный декор;ниши;;5647.00
5885;сандрик;1280;;146;;1.63.001;;;;;;;;;;Нет;;ВР002025528;;;;;57;Интерьерный декор;сандрики;;1631.00
5886;сандрик;1280;;146;;1.63.002;;;;;;;;;;Нет;;ВР002025529;;;;;57;Интерьерный декор;сандрики;;1535.00
5887;карниз;2000;269;250;;4.02.201;;;;;;;;;;Нет;;ВР001022585;;5;96,6;;;Фасадный декор;антаблементы;карнизы;7245.00
5888;карниз;2000;285;280;;4.01.201;;;;;;;;;;Нет;;ВР001005004;;5;96,6;;;Фасадный декор;антаблементы;карнизы;7350.00
5889;карниз;2000;355;250;;4.01.101;;;;;;;;;;Нет;;ВР001004934;;5;96,6;;;Фасадный декор;антаблементы;карнизы;6300.00
5890;карниз;2000;305;298;;4.01.301;;;;;;;;;;Нет;;ВР001005064;;5;96,6;;;Фасадный декор;антаблементы;карнизы;6825.00
5891;карниз;2000;192;174;;4.32.202;;;;;;;;;;Нет;;ВР001005050;;5;82,8;;;Фасадный декор;антаблементы;карнизы;5250.00
5892;карниз;2000;360;265;;4.01.103;;;;;;;;;;Нет;;ВР001004938;;;;;;Фасадный декор;антаблементы;карнизы;9450.00
5893;карниз;2000;254;200;;4.31.301;;;;;;;;;;Нет;;ВР001005085;;5;96,6;;;Фасадный декор;антаблементы;карнизы;6300.00
5894;карниз;2000;191;174;;4.32.201;;;;;;;;;;Нет;;ВР001005046;;5;96,6;;;Фасадный декор;антаблементы;карнизы;5250.00
5895;карниз;2000;108;365;;4.81.002;;;;;;;;;;Нет;;ВР001004998;;5;96,6;;;Фасадный декор;антаблементы;карнизы;4725.00
5896;карниз;2000;204;193;;4.32.302;;;;;;;;;;Нет;;ВР001005112;;5;96,6;;;Фасадный декор;антаблементы;карнизы;4830.00
5897;карниз;2000;283;282;;4.01.202;;;;;;;;;;Нет;;ВР001005008;;5;96,6;;;Фасадный декор;антаблементы;карнизы;7875.00
5898;карниз;2000;304;296;;4.01.302;;;;;;;;;;Нет;;ВР001005068;;5;96,6;;;Фасадный декор;антаблементы;карнизы;7350.00
5899;карниз;2000;308;261;;4.02.101;;;;;;;;;;Нет;;ВР001022586;;5;96,6;;;Фасадный декор;антаблементы;карнизы;7875.00
5900;карниз;2000;311;185;;4.31.101;;;;;;;;;;Нет;;ВР001004957;;5;96,6;;;Фасадный декор;антаблементы;карнизы;8190.00
5901;карниз;2000;251;172;;4.31.201;;;;;;;;;;Нет;;ВР001005024;;5;82,8;;;Фасадный декор;антаблементы;карнизы;5250.00
5902;карниз;2000;250;172;;4.31.202;;;;;;;;;;Нет;;ВР001005028;;5;82,8;;;Фасадный декор;антаблементы;карнизы;5775.00
5903;карниз;2000;255;200;;4.31.302;;;;;;;;;;Нет;;ВР001005089;;5;96,6;;;Фасадный декор;антаблементы;карнизы;5250.00
5904;карниз;2000;204;169;;4.32.101;;;;;;;;;;Нет;;ВР001004976;;5;96,6;;;Фасадный декор;антаблементы;карнизы;4200.00
5905;карниз;2000;204;194;;4.32.301;;;;;;;;;;Нет;;ВР001005108;;5;82,8;;;Фасадный декор;антаблементы;карнизы;5250.00
5906;карниз;2000;97;291;;4.81.001;;;;;;;;;;Нет;;ВР001004994;;5;96,6;;;Фасадный декор;антаблементы;карнизы;3885.00
5907;карниз;2000;293;268;;4.02.301;;;;;;;;;;Нет;;ВР001022580;;;;;;Фасадный декор;антаблементы;карнизы;7875.00
5908;фриз;2020;30;243;;4.03.101;;;;;;;;;;Нет;;ВР001004944;;5;96,6;;;Фасадный декор;антаблементы;фризы;3675.00
5909;фриз;2010;70;236;;4.03.102;;;;;;;;;;Нет;;ВР001022588;;5;96,6;;;Фасадный декор;антаблементы;фризы;3570.00
5910;фриз;2010;30;218;;4.03.201;;;;;;;;;;Нет;;ВР001005012;;5;96,6;;;Фасадный декор;антаблементы;фризы;2625.00
5911;фриз;2010;62;192;;4.03.202;;;;;;;;;;Нет;;ВР001022584;;5;96,6;;;Фасадный декор;антаблементы;фризы;2940.00
5912;фриз;2010;43;198;;4.03.301;;;;;;;;;;Нет;;ВР001005074;;5;96,6;;;Фасадный декор;антаблементы;фризы;1890.00
5913;фриз;2010;83;129;;4.33.301;;;;;;;;;;Нет;;ВР001005093;;5;96,6;;;Фасадный декор;антаблементы;фризы;1890.00
5914;фриз;2010;74;170;;4.03.302;;;;;;;;;;Нет;;ВР001022581;;5;96,6;;;Фасадный декор;антаблементы;фризы;2940.00
5915;фриз;2010;92;166;;4.33.101;;;;;;;;;;Нет;;ВР001004970;;5;96,6;;;Фасадный декор;антаблементы;фризы;3150.00
5916;фриз;2010;42;164;;4.33.102;;;;;;;;;;Нет;;ВР001004984;;5;96,6;;;Фасадный декор;антаблементы;фризы;1575.00
5917;фриз;2010;80;145;;4.33.201;;;;;;;;;;Нет;;ВР001005032;;5;96,6;;;Фасадный декор;антаблементы;фризы;3675.00
5918;фриз;2010;42;146;;4.33.202;;;;;;;;;;Нет;;ВР001005054;;5;96,6;;;Фасадный декор;антаблементы;фризы;1995.00
5919;архитрав;2010;70;188;;4.04.201;;;;;;;;;;Нет;;ВР001005014;;5;96,6;;;Фасадный декор;антаблементы;архитравы;2625.00
5920;архитрав;2010;109;124;;4.34.201;;;;;;;;;;Нет;;ВР001005034;;5;82,8;;;Фасадный декор;антаблементы;архитравы;2415.00
5921;архитрав;2010;68;138;;4.34.202;;;;;;;;;;Нет;;ВР001005056;;5;82,8;;;Фасадный декор;антаблементы;архитравы;2100.00
5922;архитрав;2010;56;167;;4.04.101;;;;;;;;;;Нет;;ВР001004942;;5;96,6;;;Фасадный декор;антаблементы;архитравы;2100.00
5923;архитрав;2010;90;152;;4.04.102;;;;;;;;;;Нет;;ВР001022587;;5;96,6;;;Фасадный декор;антаблементы;архитравы;2835.00
5924;архитрав;2010;97;168;;4.04.202;;;;;;;;;;Нет;;ВР001022583;;5;82,8;;;Фасадный декор;антаблементы;архитравы;3360.00
5925;архитрав;2010;66;207;;4.04.301;;;;;;;;;;Нет;;ВР001005071;;5;96,6;;;Фасадный декор;антаблементы;архитравы;1995.00
5926;архитрав;2010;95;172;;4.04.302;;;;;;;;;;Нет;;ВР001022582;;5;82,8;;;Фасадный декор;антаблементы;архитравы;3360.00
5927;архитрав;2010;109;113;;4.34.101;;;;;;;;;;Нет;;ВР001004968;;5;82,8;;;Фасадный декор;антаблементы;архитравы;3150.00
5928;архитрав;2010;59;113;;4.34.102;;;;;;;;;;Нет;;ВР001004986;;5;82,8;;;Фасадный декор;антаблементы;архитравы;1890.00
5929;архитрав;2010;100;137;;4.34.301;;;;;;;;;;Нет;;ВР001005095;;5;82,8;;;Фасадный декор;антаблементы;архитравы;2625.00
5930;архитрав;2010;67;125;;4.34.302;;;;;;;;;;Нет;;ВР001005118;;5;82,8;;;Фасадный декор;антаблементы;архитравы;1890.00
5931;балясина;;120;785;120;4.71.101;;;;;;;;;;Нет;;ВР001022924;;8;;;;Фасадный декор;балюстрады;балясины;1575.00
5932;балясина;;90;789;90;4.71.201;;;;;;;;;;Нет;;ВР001023164;;;;;;Фасадный декор;балюстрады;балясины;1365.00
5933;столб;;220;1020;220;4.75.101;;;;;;;;;;Нет;;ВР001023167;;;75;;;Фасадный декор;балюстрады;столбы;5250.00
5934;столб;;180;1020;180;4.75.201;;;;;;;;;;Нет;;ВР001023168;;;;;;Фасадный декор;балюстрады;столбы;4200.00
5935;крышка (пирамида);;270;83;270;4.76.101;;;;;;;;;;Нет;;ВР001023169;;4;;;;Фасадный декор;балюстрады;крышки столба;840.00
5936;крышка (пирамида);;220;70;220;4.76.201;;;;;;;;;;Нет;;ВР001023170;;;;;;Фасадный декор;балюстрады;крышки столба;473.00
5937;крышка столба (плоская);;268;55;268;4.73.101;;;;;;;;;;Нет;;ВР002025317;;;;;;Фасадный декор;балюстрады;крышки столба;683.00
5938;крышка столба (плоская);;220;50;220;4.73.201;;;;;;;;;;Нет;;ВР002025318;;;;;;Фасадный декор;балюстрады;крышки столба;525.00
5939;крышка (шар);;;235;;4.77.101;;;;;;;;;180;Нет;;ВР001023309;;;;;;Фасадный декор;балюстрады;крышки столба;840.00
5940;крышка (шар);;;196;;4.77.201;;;;;;;;;150;Нет;;ВР001023310;;;;;;Фасадный декор;балюстрады;крышки столба;683.00
