IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP144;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP149;IP_PROP150;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP159;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP167;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
5137;плинтус FLEX;1.53.103;2000;;109;550;550;;;14;;;;;;;Да;;ВР000005961;;;;;Интерьерный декор;гибкие плинтусы;;1626.00
5138;плинтус FLEX;1.53.104;2000;;120;550;550;;;26;;;;;;;Да;;ВР001022004;;;;;Интерьерный декор;гибкие плинтусы;;1654.00
5139;плинтус FLEX;1.53.105;2000;;160;550;550;;;24;;;;;;;Да;;ВР001022005;;;;;Интерьерный декор;гибкие плинтусы;;1823.00
5140;плинтус FLEX;1.53.106;2000;;70;550;550;;;17;;;;;;;Да;;ВР001022876;;;;;Интерьерный декор;гибкие плинтусы;;1481.00
5141;плинтус FLEX;1.53.107;2000;;80;550;550;;;22;;;;;;;Да;;ВР001022875;;;;;Интерьерный декор;гибкие плинтусы;;1424.00
5142;плинтус FLEX;1.53.109;2000;;98;550;550;;;16;;;;;;;Да;;ВР002025437;;;;;Интерьерный декор;гибкие плинтусы;;1595.00
5143;плинтус FLEX;1.53.101;2000;;110;550;550;;;27;;;;;;;Да;;ВР000005959;;;;;Интерьерный декор;гибкие плинтусы;;1714.00
5144;угловой элемент;1.52.326;;;;;;;30;;375;328;;;;;Нет;;ВР000004306;;4;28;;Интерьерный декор;угловые элементы;;421.00
5145;угловой элемент;1.52.301;;;;;;;16;;209;209;;;;;Нет;;ВР000001080;;4;24;;Интерьерный декор;угловые элементы;;361.00
5146;угловой элемент;1.52.302;;;;;;;25;;215;215;;;;;Нет;;ВР000001300;;4;24;;Интерьерный декор;угловые элементы;;371.00
5147;угловой элемент;1.52.290;;;;;;;25;;395;215;;;;;Нет;;ВР000001732;;4;18,1;;Интерьерный декор;угловые элементы;;391.00
5148;угловой элемент;1.52.293;;;;;;;25;;395;215;;;;;Нет;;ВР000001733;;4;18,1;;Интерьерный декор;угловые элементы;;391.00
5149;угловой элемент;1.52.292;;;;;;;20;;255;255;;;;;Нет;;ВР000001755;;4;24;;Интерьерный декор;угловые элементы;;401.00
5150;угловой элемент;1.52.288;;;;;;;32;;270;270;;;;;Нет;;ВР000005304;;4;24;;Интерьерный декор;угловые элементы;;410.00
5151;угловой элемент;1.52.294;;;;;;;19;;260;260;;;;;Нет;;ВР000001643;;4;24;;Интерьерный декор;угловые элементы;;410.00
5152;угловой элемент;1.52.291;;;;;;;22;;195;195;;;;;Нет;;ВР000001731;;4;18,1;;Интерьерный декор;угловые элементы;;373.00
5153;угловой элемент;1.52.295;;;;;;;22;;195;195;;;;;Нет;;ВР000001734;;4;18,1;;Интерьерный декор;угловые элементы;;373.00
5154;угловой элемент;1.52.328;;;;;;;30;;250;250;;;;;Нет;;ВР000005640;;4;24;;Интерьерный декор;угловые элементы;;373.00
5155;угловой элемент;1.52.400;;;;;;;27;;293;293;;;;;Нет;;ВР000005828;;4;24;;Интерьерный декор;угловые элементы;;394.00
5156;угловой элемент;1.52.289;;;;;;;20;;104;30;;;;;Нет;;ВР000005338;;4;18,1;;Интерьерный декор;угловые элементы;;363.00
5157;угловой элемент;1.52.296;;;;;;;19;;391;270;;;;;Нет;;ВР000001774;;4;28;;Интерьерный декор;угловые элементы;;450.00
5158;угловой элемент;1.52.297;;;;;;;22;;218;215;;;;;Нет;;ВР000005406;;4;24;;Интерьерный декор;угловые элементы;;365.00
5159;угловой элемент;1.52.298;;;;;;;20;;223;213;;;;;Нет;;ВР000004320;;4;24;;Интерьерный декор;угловые элементы;;365.00
5160;угловой элемент;1.52.300;;;;;;;21;;292;293;;;;;Нет;;ВР000005506;;4;24;;Интерьерный декор;угловые элементы;;373.00
5161;угловой элемент;1.52.303;;;;;;;22;;295;293;;;;;Нет;;ВР000005507;;4;24;;Интерьерный декор;угловые элементы;;373.00
5162;угловой элемент;1.52.308;;;;;;;20;;160;160;;;;;Нет;;ВР000001351;;4;18,1;;Интерьерный декор;угловые элементы;;358.00
5163;угловой элемент;1.52.312;;;;;;;20;;210;208;;;;;Нет;;ВР000001679;;4;24;;Интерьерный декор;угловые элементы;;361.00
5164;угловой элемент;1.52.313;;;;;;;43;;637;633;;;;;Нет;;ВР000004280;;4;28;;Интерьерный декор;угловые элементы;;775.00
5165;угловой элемент;1.52.314;;;;;;;19;;387;270;;;;;Нет;;ВР000001775;;4;24;;Интерьерный декор;угловые элементы;;450.00
5166;угловой элемент;1.52.318;;;;;;;32;;175;176;;;;;Нет;;ВР000004383;;4;18,1;;Интерьерный декор;угловые элементы;;382.00
5167;кронштейн;1.19.001;;;;;;;;;180;315;150;;;;Нет;;ВР000001447;;;25;;Интерьерный декор;кронштейны;;1048.00
5168;кронштейн;1.19.137;;;;;;;;;73;39;97;;;;Нет;;ВР000001828;;;25;;Интерьерный декор;кронштейны;;153.00
5169;кронштейн;1.19.002;;;;;;;;;120;305;75;;;;Нет;;ВР000001352;;;25;;Интерьерный декор;кронштейны;;783.00
5170;кронштейн;1.19.005;;;;;;;;;188;496;163;;;;Нет;;ВР000001928;;;25;;Интерьерный декор;кронштейны;;866.00
5171;кронштейн;1.19.003;;;;;;;;;121;151;120;;;;Нет;;ВР000001450;;;25;;Интерьерный декор;кронштейны;;786.00
5172;кронштейн;1.19.004;;;;;;;;;87;217;74;;;;Нет;;ВР000001866;;;25;;Интерьерный декор;кронштейны;;787.00
5173;кронштейн;1.19.006;;;;;;;;;350;325;450;;;;Нет;;ВР002025513;;;;;Интерьерный декор;кронштейны;;2789.00
5174;розетка;1.56.017;;;;;;;47;;;;;;;450;Нет;;ВР000001180;;;15;;Интерьерный декор;розетки;;1105.00
5175;розетка;1.56.001;;;;;;;60;;;;;;;696;Нет;;ВР000005505;;;17;;Интерьерный декор;розетки;;1505.00
5176;розетка;1.56.002;;;;;;;35;;;;;;;521;Нет;;ВР001023635;;;15;;Интерьерный декор;розетки;;1070.00
5177;розетка;1.56.004;;;;;;;32;;;;;;;436;Нет;;ВР001023637;;;15;;Интерьерный декор;розетки;;872.00
5178;розетка;1.56.007;;;;;;;60;;;;;;;400;Нет;;ВР001023640;;;15;;Интерьерный декор;розетки;;904.00
5179;розетка;1.56.013;;;;;;;32;;;;;;;259;Нет;;ВР000001069;;;15;;Интерьерный декор;розетки;;596.00
5180;розетка;1.56.014;;;;;;;55;;;;;;;338;Нет;;ВР000001070;;;15;;Интерьерный декор;розетки;;621.00
5181;розетка;1.56.015;;;;;;;62;;;;;;;555;Нет;;ВР000001071;;;15;;Интерьерный декор;розетки;;1176.00
5182;розетка;1.56.016;;;;;;;43;;;;;;;480;Нет;;ВР000001075;;;15;;Интерьерный декор;розетки;;1070.00
5183;розетка;1.56.018;;;;;;;40;;;;;;;742;Нет;;ВР000004236;;;17;;Интерьерный декор;розетки;;2092.00
5184;розетка;1.56.019;;;;;;;32;;;;;;;508;Нет;;ВР000001773;;;15;;Интерьерный декор;розетки;;1141.00
5185;розетка;1.56.020;;;;;;;41;;;;;;;472;Нет;;ВР000005129;;;15;;Интерьерный декор;розетки;;1141.00
5186;розетка;1.56.022;;;;;;;50;;;;;;;525;Нет;;ВР000001482;;;17;;Интерьерный декор;розетки;;1070.00
5187;розетка;1.56.023;;;;;;;52;;;;;;;589;Нет;;ВР000001294;;;17;;Интерьерный декор;розетки;;1466.00
5188;розетка;1.56.024;;;;;;;37;;;;;;;496;Нет;;ВР000001483;;;17;;Интерьерный декор;розетки;;1105.00
5189;розетка;1.56.025;;;;;;;67;;;;;;;820;Нет;;ВР000001295;;;18;;Интерьерный декор;розетки;;2757.00
5190;розетка;1.56.005;;;;;;;48;;;;;;;656;Нет;;ВР001023638;;;15;;Интерьерный декор;розетки;;1901.00
5191;розетка;1.56.010;;;;;;;34;;;;;;;193;Нет;;ВР001023642;;;15;;Интерьерный декор;розетки;;363.00
5192;розетка;1.56.028;;;;;;;65;;;;;;;670;Нет;;ВР000004029;;;17;;Интерьерный декор;розетки;;2044.00
5193;розетка;1.56.029;;;;;;;50;;;;;527;765;;Нет;;ВР000004030;;;19;;Интерьерный декор;розетки;;1505.00
5194;розетка;1.56.030;;;;;;;37;;;;;;;394;Нет;;ВР000002943;;;15;;Интерьерный декор;розетки;;640.00
5195;розетка;1.56.003;;;;;;;35;;;;;;;520;Нет;;ВР001023636;;;15;;Интерьерный декор;розетки;;1141.00
5196;розетка;1.56.031;;;;;;;50;;;;;;;619;Нет;;ВР000002928;;;17;;Интерьерный декор;розетки;;1466.00
5197;розетка;1.56.021;;;;;;;55;;;;;;;490;Нет;;ВР000001273;;;15;;Интерьерный декор;розетки;;1176.00
5198;розетка;1.56.026;;;;;;;54;;;;;;;770;Нет;;ВР000001179;;;17;;Интерьерный декор;розетки;;1996.00
5199;розетка;1.56.006;;;;;;;25;;;;;;;330;Нет;;ВР001023639;;;15;;Интерьерный декор;розетки;;609.00
5200;розетка;1.56.009;;;;;;;31;;;;;;;293;Нет;;ВР001023641;;;15;;Интерьерный декор;розетки;;621.00
5201;розетка;1.56.032;;;;;;;38;;;;;;;320;Нет;;ВР001024045;;;15;;Интерьерный декор;розетки;;634.00
5202;розетка;1.56.011;;;;;;;21;;;;;;;198;Нет;;ВР001024042;;;15;;Интерьерный декор;розетки;;358.00
5203;розетка;1.56.037;;;;;;;34;;;;;;;330;Нет;;ВР002025332;;;;;Интерьерный декор;розетки;;622.00
5204;розетка;1.56.034;;;;;;;49;;;;;;;512;Нет;;ВР002025309;;;;;Интерьерный декор;розетки;;1106.00
5205;розетка;1.56.033;;;;;;;55;;;;;;;460;Нет;;ВР002025286;;;;;Интерьерный декор;розетки;;1070.00
5206;розетка;1.56.038;;;;;;;32;;;;;;;400;Нет;;ВР002025331;;;;;Интерьерный декор;розетки;;824.00
5207;розетка;1.56.012;;;;;;;45;;;;;;;533;Нет;;ВР001024043;;;;;Интерьерный декор;розетки;;1141.00
5208;розетка;1.56.027;;;;;;;29;;;;;;;383;Нет;;ВР001024044;;;15;;Интерьерный декор;розетки;;856.00
5209;розетка;1.56.039;;;;;;;68;;;;;;;659;Нет;;ВР002025330;;;;;Интерьерный декор;розетки;;1525.00
5210;розетка;1.56.035;;;;;;;40;;;;;;;485;Нет;;ВР002025310;;;;;Интерьерный декор;розетки;;1105.00
5211;розетка;1.56.042;;;;;;;32;;;;;;;203;Нет;;ВР002025488;;;;;Интерьерный декор;розетки;;363.00
5212;орнамент;1.60.114;;;;;;;42;;73;148;;;;;Нет;;ВР000001839;;;8,05;;Интерьерный декор;орнаменты;;451.00
5213;орнамент;1.60.014;;;;;;;45;;73;147;;;;;Нет;;ВР000001838;;;8,05;;Интерьерный декор;орнаменты;;451.00
5214;орнамент;1.60.011;;;;;;;16;;134;270;;;;;Нет;;ВР000001660;;;8,05;;Интерьерный декор;орнаменты;;195.00
5215;орнамент;1.60.111;;;;;;;16;;134;270;;;;;Нет;;ВР000001661;;;8,05;;Интерьерный декор;орнаменты;;195.00
5216;орнамент;1.60.007;;;;;;;18;;97;156;;;;;Нет;;ВР000001814;;;8,05;;Интерьерный декор;орнаменты;;181.00
5217;орнамент;1.60.005;;;;;;;15;;70;86;;;;;Нет;;ВР000001826;;;8,05;;Интерьерный декор;орнаменты;;181.00
5218;орнамент;1.60.012;;;;;;;58;;210;277;;;;;Нет;;ВР000001840;;;10;;Интерьерный декор;орнаменты;;489.00
5219;орнамент;1.60.008;;;;;;;9;;28;82;;;;;Нет;;ВР000001754;;;8,05;;Интерьерный декор;орнаменты;;171.00
5220;орнамент;1.60.010;;;;;;;11;;70;162;;;;;Нет;;ВР000001816;;;8,05;;Интерьерный декор;орнаменты;;174.00
5221;орнамент;1.60.002;;;;;;;19;;416;112;;;;;Нет;;ВР000001359;;;8,05;;Интерьерный декор;орнаменты;;196.00
5222;орнамент;1.60.003;;;;;;;12;;26;34;;;;;Нет;;ВР000001984;;;8,05;;Интерьерный декор;орнаменты;;171.00
5223;орнамент;1.60.004;;;;;;;14;;37;54;;;;;Нет;;ВР000001985;;;8,05;;Интерьерный декор;орнаменты;;174.00
5224;орнамент;1.60.006;;;;;;;10;;;;;;;59;Нет;;ВР000001616;;;8,05;;Интерьерный декор;орнаменты;;178.00
5225;орнамент;1.60.009;;;;;;;13;;59;132;;;;;Нет;;ВР000001813;;;8,05;;Интерьерный декор;орнаменты;;174.00
5226;орнамент;1.60.015;;;;;;;22;;51;120;;;;;Нет;;ВР000002573;;;8,05;;Интерьерный декор;орнаменты;;182.00
5227;орнамент;1.60.017;;;;;;;15;;;;;;;90;Нет;;ВР000002465;;;8,05;;Интерьерный декор;орнаменты;;197.00
5228;орнамент;1.60.018;;;;;;;15;;259;128;;;;;Нет;;ВР000002574;;;8,05;;Интерьерный декор;орнаменты;;202.00
5229;орнамент;1.60.019;;;;;;;17;;80;50;;;;;Нет;;ВР000002575;;;10;;Интерьерный декор;орнаменты;;489.00
5230;орнамент;1.60.108;;;;;;;9;;28;83;;;;;Нет;;ВР000001756;;;8,05;;Интерьерный декор;орнаменты;;171.00
5231;орнамент;1.60.109;;;;;;;13;;56;135;;;;;Нет;;ВР000001815;;;8,05;;Интерьерный декор;орнаменты;;174.00
5232;орнамент;1.60.110;;;;;;;11;;67;163;;;;;Нет;;ВР000001817;;;8,05;;Интерьерный декор;орнаменты;;174.00
5233;орнамент;1.60.001;;;;;;;;;;;;;;;Нет;;ВР000001358;;;8,05;;Интерьерный декор;орнаменты;;179.00
5234;кессон;1.57.002;;;;;;;65;;600;600;;;;;Нет;;ВР001022065;;;48;;Интерьерный декор;кессоны и купола;;1375.00
5235;кессон;1.57.003;;;;;;;70;;600;600;;;;;Нет;;ВР001022066;;;48;;Интерьерный декор;кессоны и купола;;1448.00
5236;кессон;1.57.001;;;;;;;69;;600;600;;;;;Нет;;ВР000005512;;;48;;Интерьерный декор;кессоны и купола;;1267.00
5237;кессон;1.57.004;;;;;;;85;;701;701;;;;;Нет;;ВР001022067;;;50;;Интерьерный декор;кессоны и купола;;1880.00
5238;купол;1.58.001;;;;;;;113;;;;;;;900;Нет;;ВР000004391;;;96;;Интерьерный декор;кессоны и купола;;6934.00
5239;капитель;1.11.001;;;;;;;;;428;371;422;;;;Нет;;ВР000004174;;7;40;;Интерьерный декор;составные элементы;;6047.00
5240;капитель;1.11.010;;;;;;;;;225;176;232;;;;Нет;;ВР001021828;;7;33;;Интерьерный декор;составные элементы;;3284.00
5241;капитель;1.11.003;;;;;;;;;393;169;392;;;;Нет;;ВР000001977;;7;40;;Интерьерный декор;составные элементы;;4697.00
5242;капитель;1.11.002;;;;;;;;;356;270;351;;;;Нет;;ВР000001288;;7;33;;Интерьерный декор;составные элементы;;3489.00
5243;капитель;1.11.004;;;;;;;;;438;174;358;;;;Нет;;ВР000005449;;7;40;;Интерьерный декор;составные элементы;;4697.00
5244;капитель;1.11.005;;;;;;;;;269;152;269;;;;Нет;;ВР001003797;;7;33;;Интерьерный декор;составные элементы;;2420.00
5245;капитель;1.11.006;;;;;;;;;276;111;280;;;186;Нет;;ВР001003798;;;;;Интерьерный декор;составные элементы;;4508.00
5246;капитель;1.11.008;;;;;;;;;216;105;216;;;;Нет;;ВР001021826;;7;33;;Интерьерный декор;составные элементы;;2731.00
5247;капитель;1.11.009;;;;;;;;;234;92;187;;;;Нет;;ВР001021827;;7;33;;Интерьерный декор;составные элементы;;2719.00
5248;капитель;1.15.002;;;;;;;;;354;270;177;;;106;Нет;;ВР000001227;;7;33;;Интерьерный декор;составные элементы;;1489.00
5249;капитель;1.15.003;;;;;;;;;392;170;194;;;;Нет;;ВР000001871;;7;40;;Интерьерный декор;составные элементы;;2093.00
5250;капитель;1.15.004;;;;;;;;;438;174;180;;;;Нет;;ВР001002928;;7;40;;Интерьерный декор;составные элементы;;2093.00
5251;капитель;1.15.005;;;;;;;;;271;150;135;;;;Нет;;ВР000004376;;7;33;;Интерьерный декор;составные элементы;;1085.00
5252;капитель;1.15.006;;;;;;;;;280;110;137;;;93;Нет;;ВР001000031;;7;33;;Интерьерный декор;составные элементы;;2012.00
5253;капитель;1.15.008;;;;;;;;;216;105;106;;;;Нет;;ВР001005249;;7;33;;Интерьерный декор;составные элементы;;1366.00
5254;капитель;1.15.001;;;;;;;;;422;372;215;;;;Нет;;ВР000001187;;7;40;;Интерьерный декор;составные элементы;;2558.00
5255;капитель;1.15.009;;;;;;;;;234;93;93;;;;Нет;;ВР001005243;;7;33;;Интерьерный декор;составные элементы;;1359.00
5256;капитель;1.15.010;;;;;;;;;224;179;115;;;;Нет;;ВР001005247;;7;33;;Интерьерный декор;составные элементы;;1643.00
5257;капитель;1.21.003;;;;;;;;;355;221;95;;;;Нет;;ВР000001301;;7;33;;Интерьерный декор;составные элементы;;933.00
5258;капитель;1.21.001;;;;;;;;;232;150;69;;;;Нет;;ВР000001181;;7;33;;Интерьерный декор;составные элементы;;838.00
5259;капитель;1.21.002;;;;;;;;;420;346;112;;;;Нет;;ВР000001178;;7;40;;Интерьерный декор;составные элементы;;1066.00
5260;капитель;1.21.004;;;;;;;;;403;183;75;;;;Нет;;ВР000001444;;7;40;;Интерьерный декор;составные элементы;;975.00
5261;капитель;1.21.005;;;;;;;;;611;179;80;;;;Нет;;ВР000002089;;7;40;;Интерьерный декор;составные элементы;;1051.00
5262;капитель;1.21.006;;;;;;;;;471;180;80;;;;Нет;;ВР000001927;;7;40;;Интерьерный декор;составные элементы;;997.00
5263;капитель;1.21.007;;;;;;;;;345;221;96;;;;Нет;;ВР000001389;;7;33;;Интерьерный декор;составные элементы;;944.00
5264;ствол;1.12.020;;;;;;;;;;2295;;;;253;Нет;;ВР000005788;;7;;;Интерьерный декор;составные элементы;;8838.00
5265;ствол;1.12.010;;;;;;;;;;2296;;;;250;Нет;;ВР000004146;;7;;;Интерьерный декор;составные элементы;;8838.00
5266;ствол;1.12.030;;;;;;;;;;2300;;;;302;Нет;;ВР000002050;;7;93,6;;Интерьерный декор;составные элементы;;11256.00
5267;ствол;1.12.050;;;;;;;;;;1955;;;;205;Нет;;ВР001003796;;7;;;Интерьерный декор;составные элементы;;5203.00
5268;ствол;1.12.060;;;;;;;;;;1828;;;;163;Нет;;ВР001021829;;7;77,4;;Интерьерный декор;составные элементы;;4751.00
5269;ствол;1.12.061;;;;;;;;;;2476;;;;163;Нет;;ВР001021830;;7;93,6;;Интерьерный декор;составные элементы;;6418.00
5270;ствол;1.12.080;;;;;;;;;;1747;;;;155;Нет;;ВР001021833;;7;90;;Интерьерный декор;составные элементы;;4751.00
5271;ствол;1.12.081;;;;;;;;;;2402;;;;155;Нет;;ВР001021834;;7;90;;Интерьерный декор;составные элементы;;6418.00
5272;ствол;1.12.070;;;;;;;;;;1872;;;;158;Нет;;ВР001021831;;7;90;;Интерьерный декор;составные элементы;;4751.00
5273;ствол;1.12.071;;;;;;;;;;2524;;;;158;Нет;;ВР001021832;;7;90;;Интерьерный декор;составные элементы;;6418.00
5274;ствол;1.16.080;;;;;;;;;157;1751;78;;;;Нет;;ВР001005244;;7;77,4;;Интерьерный декор;составные элементы;;2375.00
5275;ствол;1.16.081;;;;;;;;;158;2400;78;;;;Нет;;ВР001005245;;7;93,6;;Интерьерный декор;составные элементы;;3209.00
5276;ствол;1.16.030;;;;;;;;;304;2300;152;;;;Нет;;ВР000002066;;7;93,6;;Интерьерный декор;составные элементы;;5163.00
5277;ствол;1.16.070;;;;;;;;;157;1875;79;;;;Нет;;ВР001005241;;7;77,4;;Интерьерный декор;составные элементы;;2375.00
5278;ствол;1.16.050;;;;;;;;;204;1962;100;;;;Нет;;ВР000004381;;7;77,4;;Интерьерный декор;составные элементы;;2326.00
5279;ствол;1.16.060;;;;;;;;;162;1832;81;;;;Нет;;ВР001005250;;7;77,4;;Интерьерный декор;составные элементы;;2375.00
5280;ствол;1.16.071;;;;;;;;;157;2525;78;;;;Нет;;ВР001005242;;7;93,6;;Интерьерный декор;составные элементы;;3209.00
5281;ствол;1.16.010;;;;;;;;;251;2300;126;;;;Нет;;ВР000001188;;7;93,6;;Интерьерный декор;составные элементы;;3955.00
5282;ствол;1.16.011;;;;;;;;;;;;;;;Нет;;;;;;;Интерьерный декор;составные элементы;;4064.00
5283;ствол;1.16.020;;;;;;;;;250;2300;125;;;;Нет;;ВР000004390;;7;93,6;;Интерьерный декор;составные элементы;;3955.00
5284;ствол;1.16.061;;;;;;;;;162;2480;81;;;;Нет;;ВР001005251;;7;93,6;;Интерьерный декор;составные элементы;;3209.00
5285;ствол;1.22.010;;;;;;;;;135;2010;20;;;;Нет;;ВР000001184;;7;75,6;;Интерьерный декор;составные элементы;;1218.00
5286;ствол;1.22.020;;;;;;;;;283;2000;40;;;;Нет;;ВР000001484;;7;75,6;;Интерьерный декор;составные элементы;;1923.00
5287;ствол;1.22.030;;;;;;;;;195;2010;20;;;;Нет;;ВР000001287;;7;75,6;;Интерьерный декор;составные элементы;;1466.00
5288;ствол;1.22.200;;;;;;;;;268;2300;30;;;;Нет;;ВР000004307;;7;75,6;;Интерьерный декор;составные элементы;;2207.00
5289;ствол;1.22.040;;;;;;;;;290;2000;31;;;;Нет;;ВР000001446;;7;75,6;;Интерьерный декор;составные элементы;;1560.00
5290;кольцо;1.11.100;;;;;;;25;;;;;;;280;Нет;;ВР000002416;;;;;Интерьерный декор;составные элементы;;146.00
5291;кольцо;1.11.200;;;;;;;25;;;;;;;281;Нет;;ВР000002396;;;;;Интерьерный декор;составные элементы;;146.00
5292;кольцо;1.11.300;;;;;;;45;;;;;;;295;Нет;;ВР000005433;;;;;Интерьерный декор;составные элементы;;213.00
5293;кольцо;1.15.100;;;;;;;25;;;;;;;280;Нет;;ВР000002417;;;;;Интерьерный декор;составные элементы;;73.00
5294;кольцо;1.15.200;;;;;;;25;;;;;;;281;Нет;;ВР000002408;;;;;Интерьерный декор;составные элементы;;73.00
5295;кольцо;1.15.300;;;;;;;45;;;;;;;295;Нет;;ВР001003054;;;;;Интерьерный декор;составные элементы;;109.00
5296;база;1.13.900;;;;;;;;;214;120;214;;;;Нет;;ВР001021837;;7;20;;Интерьерный декор;составные элементы;;2159.00
5297;база;1.13.300;;;;;;;;;453;700;455;;;303;Нет;;ВР000002088;;7;20;;Интерьерный декор;составные элементы;;8139.00
5298;база;1.13.400;;;;;;;;;425;170;429;;;306;Нет;;ВР000002051;;7;20;;Интерьерный декор;составные элементы;;3605.00
5299;база;1.13.800;;;;;;;;;217;118;213;;;;Нет;;ВР001021836;;7;20;;Интерьерный декор;составные элементы;;2159.00
5300;база;1.13.500;;;;;;;;;258;110;259;;;203;Нет;;ВР001003799;;7;20;;Интерьерный декор;составные элементы;;2420.00
5301;база;1.13.100;;;;;;;;;392;695;382;;;249;Нет;;ВР000001305;;7;20;;Интерьерный декор;составные элементы;;6279.00
5302;база;1.13.200;;;;;;;;;378;171;379;;;250;Нет;;ВР000001289;;7;20;;Интерьерный декор;составные элементы;;3118.00
5303;база;1.13.700;;;;;;;;;226;116;225;;;;Нет;;ВР001021835;;7;20;;Интерьерный декор;составные элементы;;2116.00
5304;база;1.17.900;;;;;;;;;214;120;103;;;;Нет;;ВР001005246;;7;20;;Интерьерный декор;составные элементы;;1080.00
5305;база;1.17.300;;;;;;;;;455;700;227;;;;Нет;;ВР000002065;;7;20;;Интерьерный декор;составные элементы;;3722.00
5306;база;1.17.400;;;;;;;;;;170;;;;425;Нет;;ВР000002077;;7;20;;Интерьерный декор;составные элементы;;1628.00
5307;база;1.17.100;;;;;;;;;391;698;193;;;;Нет;;ВР000001186;;7;20;;Интерьерный декор;составные элементы;;2791.00
5308;база;1.17.800;;;;;;;;;219;119;107;;;;Нет;;ВР001005240;;7;20;;Интерьерный декор;составные элементы;;1080.00
5309;база;1.17.500;;;;;;;;;130;258;110;;;;Нет;;ВР000004377;;7;20;;Интерьерный декор;составные элементы;;1085.00
5310;база;1.17.600;;;;;;;;;277;696;138;;;;Нет;;ВР000004378;;7;28;;Интерьерный декор;составные элементы;;2035.00
5311;база;1.17.700;;;;;;;;;226;117;113;;;;Нет;;ВР001005252;;7;20;;Интерьерный декор;составные элементы;;1058.00
5312;база;1.17.200;;;;;;;;;190;380;172;;;;Нет;;ВР000001291;;7;20;;Интерьерный декор;составные элементы;;1210.00
5313;база;1.23.100;;;;;;;;;214;540;56;;;;Нет;;ВР000001185;;7;28;;Интерьерный декор;составные элементы;;997.00
5314;база;1.23.200;;;;;;;;;542;372;85;;;;Нет;;ВР000001225;;7;28;;Интерьерный декор;составные элементы;;1427.00
5315;база;1.23.300;;;;;;;;;300;752;73;;;;Нет;;ВР000001286;;7;28;;Интерьерный декор;составные элементы;;1124.00
5316;база;1.23.400;;;;;;;;;390;905;70;;;;Нет;;ВР000001445;;7;28;;Интерьерный декор;составные элементы;;1523.00
5317;база;1.23.500;;;;;;;;;580;301;60;;;;Нет;;ВР000002096;;7;28;;Интерьерный декор;составные элементы;;1093.00
5318;пьедестал;1.14.001;;;;;;;;;;;;;;;Нет;;ВР001021839;;;25;;Интерьерный декор;составные элементы;;4207.00
5319;пьедестал;1.14.002;;;;;;;;;;;;;;;Нет;;ВР001021840;;;25;;Интерьерный декор;составные элементы;;4441.00
5320;пьедестал;1.14.003;;;;;;;;;;;;;;;Нет;;ВР001021841;;;25;;Интерьерный декор;составные элементы;;4441.00
5321;пьедестал;1.18.001;;;;;;;;;317;651;159;;;;Нет;;ВР001005254;;;25;;Интерьерный декор;составные элементы;;2221.00
5322;пьедестал;1.18.002;;;;;;;;;;;;;;;Нет;;ВР001005255;;;25;;Интерьерный декор;составные элементы;;2104.00
5323;пьедестал;1.18.003;;;;;;;;;300;652;150;;;;Нет;;ВР001005256;;;25;;Интерьерный декор;составные элементы;;2221.00
5324;база;1.54.010;;;;;;;30;;96;248;;;;;Нет;;ВР000001172;;7;28;;Интерьерный декор;обрамление арок;;469.00
5325;обрамление арок;1.55.003;;;;;;;43;;134;53;;;;;Нет;;ВР000001173;;4;30;;Интерьерный декор;обрамление арок;;189.00
5326;обрамление арок;1.55.004;;;;;;;42;;231;51;;;;;Нет;;ВР000001388;;4;30;;Интерьерный декор;обрамление арок;;196.00
5327;обрамление арок;1.55.001;;;;;;;25;;650;320;;;;;Нет;;ВР000001163;;4;18;;Интерьерный декор;обрамление арок;;537.00
5328;замковый камень;1.55.005;;;;;;;41;;95;126;;;;;Нет;;ВР000001174;;4;18;;Интерьерный декор;обрамление арок;;195.00
5329;обрамление арок;1.55.002;;;;;;;25;;650;320;;;;;Нет;;ВР000001164;;4;18;;Интерьерный декор;обрамление арок;;537.00
5330;база;1.54.020;;;;;;;30;;96;250;;;;;Нет;;ВР000001171;;7;28;;Интерьерный декор;обрамление дверей;;425.00
5331;боковой элемент;1.54.009;;;;;;;10;;310;115;;;;;Нет;;ВР000003309;;;11;;Интерьерный декор;обрамление дверей;;184.00
5332;боковой элемент;1.54.019;;;;;;;10;;310;115;;;;;Нет;;ВР000003310;;;11;;Интерьерный декор;обрамление дверей;;184.00
5333;квадрат;1.54.001;;;;;;;30;;98;98;;;;;Нет;;ВР000001176;;;;;Интерьерный декор;обрамление дверей;;167.00
5334;квадрат;1.54.002;;;;;;;32;;96;96;;;;;Нет;;ВР000001339;;;;;Интерьерный декор;обрамление дверей;;162.00
5335;наличник;1.54.003;1265;;;;;;25;;;199;;;;;Нет;;ВР000003311;;4;30;;Интерьерный декор;обрамление дверей;;676.00
