IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP254
17562;кронштейн;1.19.016;Нет;556
17563;розетка;1.56.053;Нет;712
21020;карниз;1.50.227;Нет;
21021;молдинг;1.51.385;Нет;
21022;наличник;1.54.015;Нет;
21023;сандрик;1.63.003;Нет;
21126;плинтус FLEX;1.53.108;Да;1347,15
21618;карниз;1.50.299;Нет;
21619;карниз;1.50.297;Нет;
21620;молдинг;1.51.383;Нет;
21621;молдинг;1.51.384;Нет;
21623;розетка;1.56.055;Нет;
22331;наличник;1.54.016;Нет;
22334;молдинг FLEX;1.51.385;Да;
22336;карниз FLEX;1.50.296;Да;
22339;карниз FLEX;1.50.298;Да;
26151;колонна;4.30.103;Нет;
26629;карниз;1.50.249;Нет;
