IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1;IP_PROP706;IP_PROP707;IC_GROUP0;IC_GROUP1;IC_GROUP2
4961;карниз 1.50.162 гибкий;1.50.162;Y;2000;;;;60;85;;;;;;;2000;1500;;2754.00;500;13;Интерьерный декор;гибкие карнизы;
4962;карниз 1.50.163 гибкий;1.50.163;Y;2000;;;;65;151;;;;;;;2000;2000;;5370.00;564;30;Интерьерный декор;гибкие карнизы;
4963;карниз 1.50.164 гибкий;1.50.164;Y;2000;;;;126;126;;;;;;;3500;3000;;5905.00;564;26,8;Интерьерный декор;гибкие карнизы;
4964;карниз 1.50.165 гибкий;1.50.165;Y;2000;;;;80;82;;;;;;;2500;2000;;2809.00;500;13,2;Интерьерный декор;гибкие карнизы;
4965;карниз 1.50.166 гибкий;1.50.166;Y;2000;;;;87;142;;;;;;;2500;2500;;3416.00;550;22,3;Интерьерный декор;гибкие карнизы;
4966;карниз 1.50.168 гибкий;1.50.168;Y;2000;;;;120;119;;;;;;;3000;3000;;5773.00;550;20,4;Интерьерный декор;гибкие карнизы;
4967;карниз 1.50.169 гибкий;1.50.169;Y;2000;;;;96;99;;;;;;;2500;2000;;5445.00;500;20,8;Интерьерный декор;гибкие карнизы;
4968;карниз 1.50.170 гибкий;1.50.170;Y;2000;;;;113;79;;;;;;;2500;2000;;3060.00;500;19,6;Интерьерный декор;гибкие карнизы;
4969;карниз 1.50.171 гибкий;1.50.171;Y;2000;;;;30;45;;;;;;;1000;550;;2022.00;429;4,1;Интерьерный декор;гибкие карнизы;
4970;карниз 1.50.172 гибкий;1.50.172;Y;2000;;;;48;47;;;;;;;1500;1000;;2097.00;429;4,6;Интерьерный декор;гибкие карнизы;
4971;карниз 1.50.173 гибкий;1.50.173;Y;2000;;;;40;55;;;;;;;1500;1000;;2108.00;429;6,4;Интерьерный декор;гибкие карнизы;
4972;карниз 1.50.174 гибкий;1.50.174;Y;2000;;;;36;62;;;;;;;1500;1000;;2141.00;429;5,1;Интерьерный декор;гибкие карнизы;
4973;карниз 1.50.175 гибкий;1.50.175;Y;2000;;;;117;135;;;;;;;2500;2000;;5740.00;550;29,3;Интерьерный декор;гибкие карнизы;
4975;карниз 1.50.177 гибкий;1.50.177;Y;2000;;;;56;119;;;;;;;1500;1500;;3132.00;564;13,8;Интерьерный декор;гибкие карнизы;
4976;карниз 1.50.180 гибкий;1.50.180;Y;2000;;;;91;121;;;;;;;2500;2000;;5328.00;564;18,1;Интерьерный декор;гибкие карнизы;
4977;карниз 1.50.181 гибкий;1.50.181;Y;2000;;;;39;75;;;;;;;1500;1000;;1801.00;500;9,5;Интерьерный декор;гибкие карнизы;
4978;карниз 1.50.182 гибкий;1.50.182;Y;2000;;;;41;69;;;;;;;1500;1000;;1773.00;500;6,4;Интерьерный декор;гибкие карнизы;
4979;карниз 1.50.183 гибкий;1.50.183;Y;2000;;;;84;96;;;;;;;2000;1500;;3208.00;500;16,4;Интерьерный декор;гибкие карнизы;
4980;карниз 1.50.184 гибкий;1.50.184;Y;2000;;;;73;73;;;;;;;2000;1500;;1925.00;500;11,1;Интерьерный декор;гибкие карнизы;
4981;карниз 1.50.185 гибкий;1.50.185;Y;2000;;;;98;115;;;;;;;2000;1500;;3371.00;500;20,4;Интерьерный декор;гибкие карнизы;
4982;карниз 1.50.186 гибкий;1.50.186;Y;2000;;;;55;82;;;;;;;1500;1000;;1925.00;500;11,1;Интерьерный декор;гибкие карнизы;
4983;карниз 1.50.187 гибкий;1.50.187;Y;2000;;;;50;52;;;;;;;1500;1000;;1709.00;500;9,9;Интерьерный декор;гибкие карнизы;
4984;карниз 1.50.188 гибкий;1.50.188;Y;2000;;;;50;53;;;;;;;1500;1000;;1709.00;500;5,6;Интерьерный декор;гибкие карнизы;
4985;карниз 1.50.190 гибкий;1.50.190;Y;2000;;;;25;40;;;;;;;1000;550;;1283.00;429;4,1;Интерьерный декор;гибкие карнизы;
4986;карниз 1.50.191 гибкий;1.50.191;Y;2000;;;;25;40;;;;;;;1000;550;;1257.00;429;3,7;Интерьерный декор;гибкие карнизы;
4987;карниз 1.50.192 гибкий;1.50.192;Y;2000;;;;40;70;;;;;;;1500;1000;;2904.00;457;11,6;Интерьерный декор;гибкие карнизы;
4988;карниз 1.50.193 гибкий;1.50.193;Y;2000;;;;57;90;;;;;;;1500;1000;;1796.00;500;13,2;Интерьерный декор;гибкие карнизы;
4989;карниз 1.50.194 гибкий;1.50.194;Y;2000;;;;50;50;;;;;;;1500;1000;;2754.00;500;8,4;Интерьерный декор;гибкие карнизы;
4990;карниз 1.50.195 гибкий;1.50.195;Y;2000;;;;53;53;;;;;;;1500;1000;;1801.00;500;9,4;Интерьерный декор;гибкие карнизы;
4991;карниз 1.50.197 гибкий;1.50.197;Y;2000;;;;73;77;;;;;;;2000;1500;;1925.00;500;10,3;Интерьерный декор;гибкие карнизы;
4992;карниз 1.50.200 гибкий;1.50.200;Y;2000;;;;55;55;;;;;;;1500;1000;;1709.00;429;8,4;Интерьерный декор;гибкие карнизы;
4994;карниз 1.50.203 гибкий;1.50.203;Y;2000;;;;128;116;;;;;;;2500;1500;;3388.00;550;19,8;Интерьерный декор;гибкие карнизы;
4995;карниз 1.50.209 гибкий;1.50.209;Y;2000;;;;117;152;;;;;;;3500;;;6644.00;550;30,4;Интерьерный декор;гибкие карнизы;
4997;карниз 1.50.220 гибкий;1.50.220;Y;2000;;;;122;127;;;;;;;3500;;;6160.00;564;28;Интерьерный декор;гибкие карнизы;
4998;карниз 1.50.221 гибкий;1.50.221;Y;2000;;;;143;150;;;;;;;>4000;;;7213.00;564;46;Интерьерный декор;гибкие карнизы;
4999;карниз 1.50.222 гибкий;1.50.222;Y;2000;;;;164;166;;;;;;;>4000;;;7956.00;564;43,9;Интерьерный декор;гибкие карнизы;
5000;карниз 1.50.250 гибкий;1.50.250;Y;2000;;;;72;164;;;;;;;1500;2000;;3122.00;457;24;Интерьерный декор;гибкие карнизы;
5001;карниз 1.50.251 гибкий;1.50.251;Y;2000;;;;55;70;;;;;;;1500;1500;;2016.00;429;10,9;Интерьерный декор;гибкие карнизы;
5002;карниз 1.50.252 гибкий;1.50.252;Y;2000;;;;120;119;;;;;;;3000;2500;;6071.00;550;24,8;Интерьерный декор;гибкие карнизы;
5003;карниз 1.50.253 гибкий;1.50.253;Y;2000;;;;64;109;;;;;;;2500;2000;;1801.00;564;13,3;Интерьерный декор;гибкие карнизы;
5004;карниз 1.50.254 гибкий;1.50.254;Y;2000;;;;93;130;;;;;;;2500;2000;;4537.00;550;16,4;Интерьерный декор;гибкие карнизы;
5005;карниз 1.50.255 гибкий;1.50.255;Y;2000;;;;81;127;;;;;;;3500;3000;;3059.00;500;18,2;Интерьерный декор;гибкие карнизы;
5006;карниз 1.50.256 гибкий;1.50.256;Y;2000;;;;133;173;;;;;;;4000;3500;;5857.00;550;27,4;Интерьерный декор;гибкие карнизы;
5007;карниз 1.50.257 гибкий;1.50.257;Y;2000;;;;39;39;;;;;;;1000;1000;;2092.00;429;4;Интерьерный декор;гибкие карнизы;
5008;карниз 1.50.258 гибкий;1.50.258;Y;2000;;;;25;27;;;;;;;1000;1000;;1925.00;429;3,1;Интерьерный декор;гибкие карнизы;
5009;карниз 1.50.259 гибкий;1.50.259;Y;2000;;;;37;81;;;;;;;1500;1500;;1653.00;429;8;Интерьерный декор;гибкие карнизы;
5010;карниз 1.50.260 гибкий;1.50.260;Y;2000;;;;133;166;;;;;;;3500;2500;;4266.00;564;30,2;Интерьерный декор;гибкие карнизы;
5011;карниз 1.50.261 гибкий;1.50.261;Y;2000;;;;103;100;;;;;;;3500;;;4042.00;564;14;Интерьерный декор;гибкие карнизы;
5012;карниз 1.50.262 гибкий;1.50.262;Y;2000;;;;50;120;;;;;;;1000;1000;;5915.00;429;29,4;Интерьерный декор;гибкие карнизы;
5013;карниз 1.50.264 гибкий;1.50.264;Y;2000;;;;170;170;;;;;;;5000;4500;;4349.00;564;33,3;Интерьерный декор;гибкие карнизы;
5014;карниз 1.50.265 гибкий;1.50.265;Y;2000;;;;114;21;;;;;;;3000;3000;;1836.00;564;10,5;Интерьерный декор;гибкие карнизы;
5015;карниз 1.50.266 гибкий;1.50.266;Y;2000;;;;75;21;;;;;;;1500;1000;;2754.00;429;9,2;Интерьерный декор;гибкие карнизы;
5016;карниз 1.50.267 гибкий;1.50.267;Y;2000;;;;171;32;;;;;;;>5000;;;3563.00;564;22,7;Интерьерный декор;гибкие карнизы;
5017;карниз 1.50.268 гибкий;1.50.268;Y;2000;;;;170;32;;;;;;;>5000;;;3665.00;564;22,6;Интерьерный декор;гибкие карнизы;
5018;карниз 1.50.269 гибкий;1.50.269;Y;2000;;;;220;47;;;;;;;>5000;;;6439.00;564;30,3;Интерьерный декор;гибкие карнизы;
5019;карниз 1.50.270 гибкий;1.50.270;Y;2000;;;;220;46;;;;;;;>5000;;;4157.00;564;30,4;Интерьерный декор;гибкие карнизы;
5020;молдинг 1.51.311;1.51.311;N;2000;;;;;85;;;;;;20;;;;1194.00;500;11;Интерьерный декор;молдинги;
5021;молдинг 1.51.314;1.51.314;N;2000;;;;;66;;;;;;19;;;;1209.00;500;6,5;Интерьерный декор;молдинги;
5022;молдинг 1.51.327;1.51.327;N;2000;;;;;80;;;;;;21;;;;1648.00;500;16;Интерьерный декор;молдинги;
5023;молдинг 1.51.301;1.51.301;N;2000;;;;;42;;;;;;16;;;;861.00;271;3,8;Интерьерный декор;молдинги;
5024;молдинг 1.51.305;1.51.305;N;2000;;;;;28;;;;;;15;;;;995.00;107;3,6;Интерьерный декор;молдинги;
5025;молдинг 1.51.321;1.51.321;N;2000;;;;;19;;;;;;9;;;;939.00;271;0,9;Интерьерный декор;молдинги;
5026;молдинг 1.51.400;1.51.400;N;2000;;;;;45;;;;;;16;;;;999.00;500;4,3;Интерьерный декор;молдинги;
5027;молдинг 1.51.302;1.51.302;N;2000;;;;;60;;;;;;25;;;;1050.00;500;8,4;Интерьерный декор;молдинги;
5028;молдинг 1.51.303;1.51.303;N;2000;;;;;82;;;;;;19;;;;1295.00;500;8,6;Интерьерный декор;молдинги;
5029;молдинг 1.51.304;1.51.304;N;2000;;;;;51;;;;;;24;;;;1225.00;271;8,3;Интерьерный декор;молдинги;
5030;молдинг 1.51.306;1.51.306;N;2000;;;;;31;;;;;;10;;;;1022.00;271;3;Интерьерный декор;молдинги;
5031;молдинг 1.51.307;1.51.307;N;2000;;;;;95;;;;;;25;;;;1933.00;500;13,6;Интерьерный декор;молдинги;
5032;молдинг 1.51.324;1.51.324;N;2000;;;;;54;;;;;;12;;;;564.00;500;5;Интерьерный декор;молдинги;
5033;молдинг 1.51.352;1.51.352;N;2000;;;;;36;;;;;;21;;;;696.00;271;4,7;Интерьерный декор;молдинги;
5035;молдинг 1.51.312;1.51.312;N;2000;;;;;40;;;;;;18;;;;1139.00;271;4,8;Интерьерный декор;молдинги;
5037;молдинг 1.51.350;1.51.350;N;2000;;;;;139;;;;;;37;;;;1244.00;500;22,9;Интерьерный декор;молдинги;
5039;молдинг 1.51.308;1.51.308;N;2000;;;;;41;;;;;;20;;;;1139.00;271;5,1;Интерьерный декор;молдинги;
5040;молдинг 1.51.309;1.51.309;N;2000;;;;;74;;;;;;21;;;;765.00;500;10,5;Интерьерный декор;молдинги;
5041;молдинг 1.51.310;1.51.310;N;2000;;;;;96;;;;;;19;;;;1933.00;500;12,3;Интерьерный декор;молдинги;
5043;молдинг 1.51.315;1.51.315;N;2000;;;;;75;;;;;;22;;;;1251.00;500;12,7;Интерьерный декор;молдинги;
5044;молдинг 1.51.316;1.51.316;N;2000;;;;;90;;;;;;19;;;;1159.00;500;12,8;Интерьерный декор;молдинги;
5045;молдинг 1.51.317;1.51.317;N;2000;;;;;101;;;;;;20;;;;1830.00;500;11,6;Интерьерный декор;молдинги;
5047;молдинг 1.51.319;1.51.319;N;2000;;;;;123;;;;;;30;;;;1256.00;500;23,8;Интерьерный декор;молдинги;
5049;молдинг 1.51.322;1.51.322;N;2000;;;;;25;;;;;;12;;;;956.00;271;2,1;Интерьерный декор;молдинги;
5050;молдинг 1.51.328;1.51.328;N;2000;;;;;47;;;;;;30;;;;716.00;500;5,9;Интерьерный декор;молдинги;
5053;молдинг 1.51.340;1.51.340;N;2000;;;;;78;;;;;;26;;;;708.00;500;11,4;Интерьерный декор;молдинги;
5055;молдинг 1.51.342;1.51.342;N;2000;;;;;75;;;;;;15;;;;1250.00;500;7,3;Интерьерный декор;молдинги;
5056;молдинг 1.51.343;1.51.343;N;2000;;;;;75;;;;;;12;;;;1225.00;500;7;Интерьерный декор;молдинги;
5057;молдинг 1.51.344;1.51.344;N;2000;;;;;91;;;;;;18;;;;1250.00;500;9,3;Интерьерный декор;молдинги;
5058;молдинг 1.51.351;1.51.351;N;2000;;;;;58;;;;;;29;;;;735.00;500;10,8;Интерьерный декор;молдинги;
5060;молдинг 1.51.401;1.51.401;N;2000;;;;;23;;;;;;12;;;;941.00;271;1,5;Интерьерный декор;молдинги;
5061;молдинг 1.51.323;1.51.323;N;2000;;;;;32;;;;;;10;;;;973.00;271;2,5;Интерьерный декор;молдинги;
5062;молдинг 1.51.339;1.51.339;N;2000;;;;;56;;;;;;16;;;;735.00;500;5,7;Интерьерный декор;молдинги;
5063;молдинг 1.51.331;1.51.331;N;2000;;;;;68;;;;;;20;;;;765.00;500;6,4;Интерьерный декор;молдинги;
5066;молдинг 1.51.335;1.51.335;N;2000;;;;;75;;;;;;16;;;;767.00;500;8,2;Интерьерный декор;молдинги;
5067;молдинг 1.51.337;1.51.337;N;2000;;;;;78;;;;;;12;;;;1250.00;500;6,6;Интерьерный декор;молдинги;
5068;молдинг 1.51.348;1.51.348;N;2000;;;;;49;;;;;;25;;;;1209.00;500;8;Интерьерный декор;молдинги;
5069;молдинг 1.51.349;1.51.349;N;2000;;;;;105;;;;;;20;;;;1194.00;500;12,2;Интерьерный декор;молдинги;
5070;молдинг 1.51.329;1.51.329;N;2000;;;;;23;;;;;;12;;;;596.00;271;2;Интерьерный декор;молдинги;
5071;молдинг 1.51.347;1.51.347;N;2000;;;;;91;;;;;;27;;;;1898.00;500;12,9;Интерьерный декор;молдинги;
5072;молдинг 1.51.355;1.51.355;N;2000;;;;;102;;;;;;38;;;;1965.00;500;13,2;Интерьерный декор;молдинги;
5073;молдинг 1.51.354;1.51.354;N;2000;;;;;68;;;;;;26;;;;1252.00;500;9,3;Интерьерный декор;молдинги;
5074;молдинг 1.51.311 гибкий;1.51.311;Y;2000;;;;;85;;;;;;20;550;550;1500;2387.00;500;11;Интерьерный декор;гибкие молдинги;
5075;молдинг 1.51.314 гибкий;1.51.314;Y;2000;;;;;66;;;;;;19;550;550;1500;2417.00;500;6,5;Интерьерный декор;гибкие молдинги;
5076;молдинг 1.51.327 гибкий;1.51.327;Y;2000;;;;;80;;;;;;21;550;550;1000;3294.00;500;16;Интерьерный декор;гибкие молдинги;
5077;молдинг 1.51.301 гибкий;1.51.301;Y;2000;;;;;42;;;;;;16;550;550;550;1721.00;271;3,8;Интерьерный декор;гибкие молдинги;
5078;молдинг 1.51.305 гибкий;1.51.305;Y;2000;;;;;28;;;;;;15;550;550;550;1988.00;107;3,6;Интерьерный декор;гибкие молдинги;
5079;молдинг 1.51.321 гибкий;1.51.321;Y;2000;;;;;19;;;;;;9;550;550;550;1875.00;271;0,9;Интерьерный декор;гибкие молдинги;
5080;молдинг 1.51.400 гибкий;1.51.400;Y;2000;;;;;45;;;;;;16;550;550;550;1997.00;500;4,3;Интерьерный декор;гибкие молдинги;
5081;молдинг 1.51.302 гибкий;1.51.302;Y;2000;;;;;60;;;;;;25;550;550;1000;2099.00;500;8,4;Интерьерный декор;гибкие молдинги;
5082;молдинг 1.51.303 гибкий;1.51.303;Y;2000;;;;;82;;;;;;19;550;550;1500;2589.00;500;8,6;Интерьерный декор;гибкие молдинги;
5083;молдинг 1.51.304 гибкий;1.51.304;Y;2000;;;;;51;;;;;;24;550;550;550;2448.00;271;8,3;Интерьерный декор;гибкие молдинги;
5084;молдинг 1.51.306 гибкий;1.51.306;Y;2000;;;;;31;;;;;;10;550;550;550;2041.00;271;3;Интерьерный декор;гибкие молдинги;
5085;молдинг 1.51.307 гибкий;1.51.307;Y;2000;;;;;95;;;;;;25;550;550;1500;3865.00;500;13,6;Интерьерный декор;гибкие молдинги;
5086;молдинг 1.51.324 гибкий;1.51.324;Y;2000;;;;;54;;;;;;12;550;550;1500;1125.00;500;5;Интерьерный декор;гибкие молдинги;
5087;молдинг 1.51.352 гибкий;1.51.352;Y;2000;;;;;36;;;;;;21;550;550;550;1389.00;271;4,7;Интерьерный декор;гибкие молдинги;
5088;молдинг 1.51.325 гибкий;1.51.325;Y;2000;;;;;125;;;;;;15;550;550;2500;2469.00;500;14,6;Интерьерный декор;гибкие молдинги;
5089;молдинг 1.51.312 гибкий;1.51.312;Y;2000;;;;;40;;;;;;18;550;550;1500;2277.00;271;4,8;Интерьерный декор;гибкие молдинги;
5090;молдинг 1.51.332 гибкий;1.51.332;Y;2000;;;;;50;;;;;;16;550;550;1000;1441.00;500;5,6;Интерьерный декор;гибкие молдинги;
5091;молдинг 1.51.350 гибкий;1.51.350;Y;2000;;;;;139;;;;;;37;550;550;2500;2487.00;500;22,9;Интерьерный декор;гибкие молдинги;
5092;молдинг 1.51.326 гибкий;1.51.326;Y;2000;;;;;50;;;;;;28;550;550;550;1431.00;500;9,4;Интерьерный декор;гибкие молдинги;
5093;молдинг 1.51.308 гибкий;1.51.308;Y;2000;;;;;41;;;;;;20;550;550;550;2277.00;271;5,1;Интерьерный декор;гибкие молдинги;
5094;молдинг 1.51.309 гибкий;1.51.309;Y;2000;;;;;74;;;;;;21;550;550;1000;1529.00;500;10,5;Интерьерный декор;гибкие молдинги;
5095;молдинг 1.51.310 гибкий;1.51.310;Y;2000;;;;;96;;;;;;19;550;550;1500;3865.00;500;12,3;Интерьерный декор;гибкие молдинги;
5096;молдинг 1.51.313 гибкий;1.51.313;Y;2000;;;;;53;;;;;;20;550;550;550;1451.00;500;7,8;Интерьерный декор;гибкие молдинги;
5097;молдинг 1.51.315 гибкий;1.51.315;Y;2000;;;;;75;;;;;;22;550;550;1000;2501.00;500;12,7;Интерьерный декор;гибкие молдинги;
5098;молдинг 1.51.316 гибкий;1.51.316;Y;2000;;;;;90;;;;;;19;550;550;1500;2315.00;500;12,8;Интерьерный декор;гибкие молдинги;
5099;молдинг 1.51.317 гибкий;1.51.317;Y;2000;;;;;101;;;;;;20;550;550;1500;3658.00;500;11,6;Интерьерный декор;гибкие молдинги;
5100;молдинг 1.51.318 гибкий;1.51.318;Y;2000;;;;;65;;;;;;32;550;550;550;1554.00;500;10,4;Интерьерный декор;гибкие молдинги;
5101;молдинг 1.51.319 гибкий;1.51.319;Y;2000;;;;;123;;;;;;30;550;550;1500;2510.00;500;23,8;Интерьерный декор;гибкие молдинги;
5103;молдинг 1.51.322 гибкий;1.51.322;Y;2000;;;;;25;;;;;;12;550;550;550;1911.00;271;2,1;Интерьерный декор;гибкие молдинги;
5104;молдинг 1.51.328 гибкий;1.51.328;Y;2000;;;;;47;;;;;;30;550;550;550;1431.00;500;5,9;Интерьерный декор;гибкие молдинги;
5107;молдинг 1.51.340 гибкий;1.51.340;Y;2000;;;;;78;;;;;;26;550;550;1000;1415.00;500;11,4;Интерьерный декор;гибкие молдинги;
5108;молдинг 1.51.341 гибкий;1.51.341;Y;2000;;;;;75;;;;;;20;550;550;1000;1556.00;500;7,8;Интерьерный декор;гибкие молдинги;
5109;молдинг 1.51.342 гибкий;1.51.342;Y;2000;;;;;75;;;;;;15;550;550;1500;2499.00;500;7,3;Интерьерный декор;гибкие молдинги;
5110;молдинг 1.51.343 гибкий;1.51.343;Y;2000;;;;;75;;;;;;12;550;550;1500;2448.00;500;7;Интерьерный декор;гибкие молдинги;
5111;молдинг 1.51.344 гибкий;1.51.344;Y;2000;;;;;91;;;;;;18;550;550;1500;2499.00;500;9,3;Интерьерный декор;гибкие молдинги;
5112;молдинг 1.51.351 гибкий;1.51.351;Y;2000;;;;;58;;;;;;29;550;550;550;1469.00;500;10,8;Интерьерный декор;гибкие молдинги;
