IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1;IC_GROUP0;IC_GROUP1;IC_GROUP2
6629;торцевой элемент 4.01.331;4.01.331;Нет;ВР001005067;;308;297;308;;;;;;;;;;;;2818.00;Фасадный декор;антаблементы;дополнительные элементы
6630;торцевой элемент 4.34.331;4.34.331;Нет;ВР001005096;;100;137;100;;;;;;;;;;;;350.00;Фасадный декор;антаблементы;дополнительные элементы
6631;торцевой элемент 4.01.332;4.01.332;Нет;ВР001005072;;306;297;306;;;;;;;;;;;;3034.00;Фасадный декор;антаблементы;дополнительные элементы
6632;торцевой элемент 4.33.231;4.33.231;Нет;ВР001005033;;80;146;80;;;;;;;;;;;;395.00;Фасадный декор;антаблементы;дополнительные элементы
6633;торцевой элемент 4.33.131;4.33.131;Нет;ВР001004971;;92;165;92;;;;;;;;;;;;388.00;Фасадный декор;антаблементы;дополнительные элементы
6634;торцевой элемент 4.31.332;4.31.332;Нет;ВР001005092;;257;200;257;;;;;;;;;;;;1819.00;Фасадный декор;антаблементы;дополнительные элементы
6635;торцевой элемент 4.31.331;4.31.331;Нет;ВР001005088;;258;202;258;;;;;;;;;;;;2182.00;Фасадный декор;антаблементы;дополнительные элементы
6636;торцевой элемент 4.31.231;4.31.231;Нет;ВР001005027;;250;172;250;;;;;;;;;;;;1748.00;Фасадный декор;антаблементы;дополнительные элементы
6637;торцевой элемент 4.02.131;4.02.131;Нет;ВР001023605;;307;259;307;;;;;;;;;;;;3219.00;Фасадный декор;антаблементы;дополнительные элементы
6638;торцевой элемент 4.31.131;4.31.131;Нет;ВР001004960;;310;183;310;;;;;;;;;;;;3381.00;Фасадный декор;антаблементы;дополнительные элементы
6639;торцевой элемент 4.02.231;4.02.231;Нет;ВР001023619;;270;250;270;;;;;;;;;;;;2606.00;Фасадный декор;антаблементы;дополнительные элементы
6640;внутренний угол 4.31.322;4.31.322;Нет;ВР001005091;;357;200;357;;;;;;;;;;;;2516.00;Фасадный декор;антаблементы;дополнительные элементы
6642;внутренний угол 4.31.321;4.31.321;Нет;ВР001005087;;358;202;358;;;;;;;;;;;;3020.00;Фасадный декор;антаблементы;дополнительные элементы
6643;торцевой элемент 4.03.231;4.03.231;Нет;ВР001005013;;31;218;31;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6644;внутренний угол 4.31.221;4.31.221;Нет;ВР001005026;;350;172;350;;;;;;;;;;;;2448.00;Фасадный декор;антаблементы;дополнительные элементы
6645;внутренний угол 4.31.121;4.31.121;Нет;ВР001004959;;410;183;410;;;;;;;;;;;;4471.00;Фасадный декор;антаблементы;дополнительные элементы
6646;торцевой элемент 4.03.232;4.03.232;Нет;ВР001023975;;62;191;62;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6647;торцевой элемент 4.03.331;4.03.331;Нет;ВР001005075;;42;198;42;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6648;внешний угол 4.31.312;4.31.312;Нет;ВР001005090;;407;200;407;;;;;;;;;;;;2516.00;Фасадный декор;антаблементы;дополнительные элементы
6649;торцевой элемент 4.04.131;4.04.131;Нет;ВР001004943;;56;168;56;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6650;внешний угол 4.31.311;4.31.311;Нет;ВР001005086;;406;202;406;;;;;;;;;;;;3020.00;Фасадный декор;антаблементы;дополнительные элементы
6651;торцевой элемент 4.04.132;4.04.132;Нет;ВР001023977;;90;152;90;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6652;внешний угол 4.31.212;4.31.212;Нет;ВР001005029;;408;170;408;;;;;;;;;;;;2692.00;Фасадный декор;антаблементы;дополнительные элементы
6653;торцевой элемент 4.04.231;4.04.231;Нет;ВР001005015;;70;189;70;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6654;внешний угол 4.31.211;4.31.211;Нет;ВР001005025;;384;172;384;;;;;;;;;;;;2448.00;Фасадный декор;антаблементы;дополнительные элементы
6655;торцевой элемент 4.04.232;4.04.232;Нет;ВР001023978;;97;169;97;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6656;внешний угол 4.31.111;4.31.111;Нет;ВР001004958;;383;183;383;;;;;;;;;;;;4471.00;Фасадный декор;антаблементы;дополнительные элементы
6657;торцевой элемент 4.04.332;4.04.332;Нет;ВР001023979;;95;173;95;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6658;торцевой элемент 4.82.031;4.82.031;Нет;ВР001004992;;100;160;100;;;;;;;;;;;;350.00;Фасадный декор;оконные обрамления;дополнительные элементы
6659;арочное обрамление 4.87.031 гибкий;4.87.031;Да;ВР002028302;;183;1150;50;;;;;;;750;;;;600-900;3812.00;Фасадный декор;гибкие аналоги арочные;
6660;арочное обрамление 4.87.032 гибкий;4.87.032;Да;ВР002028303;;160;1030;40;;;;;;;700;;;;550-850;3812.00;Фасадный декор;гибкие аналоги арочные;
6661;арочное обрамление 4.87.033 гибкий;4.87.033;Да;ВР002028304;;140;;37;;;;;;;600;;;;450-750;2287.00;Фасадный декор;гибкие аналоги арочные;
6662;карниз 1.50.281 гибкий;1.50.281;Да;ВР002028715;2000;;;;112;205;;;;;;;1500;1500;;4792.00;Интерьерный декор;гибкие карнизы;
6663;карниз 1.50.282 гибкий;1.50.282;Да;ВР002028716;2000;;;;40;70;;;;;;;2000;1500;;1626.00;Интерьерный декор;гибкие карнизы;
6664;молдинг 1.51.368 гибкий;1.51.368;Да;ВР002028729;2000;;;;;138;;;;;;40;550;550;2000;2672.00;Интерьерный декор;гибкие молдинги;
6665;молдинг 1.51.364;1.51.364;Нет;ВР002028166;2000;;;;;58;;;;;;8;;;;1022.00;Интерьерный декор;молдинги;
6666;элемент камина 1.64.001;1.64.001;Нет;ВР002025744;;1303;313;221;;;;;;;;;;;;10612.00;Интерьерный декор;элементы камина;
6667;элемент камина 1.64.002;1.64.002;Нет;ВР002025745;;180;877;171;;;;;;;;;;;;6193.00;Интерьерный декор;элементы камина;
6668;элемент камина 1.64.003;1.64.003;Нет;ВР002025746;;180;877;171;;;;;;;;;;;;6193.00;Интерьерный декор;элементы камина;
6670;карниз 1.50.277 гибкий;1.50.277;Да;ВР002028712;2000;;;;156;45;;;;;;;>5000;;;3622.00;Интерьерный декор;гибкие карнизы;
6671;молдинг 1.51.373 гибкий;1.51.373;Да;ВР002028734;2000;;;;;100;;;;;;21;550;550;1000;2248.00;Интерьерный декор;гибкие молдинги;
6672;розетка 1.56.050;1.56.050;Нет;ВР002029526;;;;;;;;;;404;;38;;;;1206.00;Интерьерный декор;розетки;
6674;архитрав 1.26.001 гибкий;1.26.001;Да;ВР002028539;2000;83;131;;;;;;;;;;;;;3822.00;Интерьерный декор;гибкие аналоги;
6675;архитрав 1.26.002 гибкий;1.26.002;Да;ВР002028540;2000;89;130;;;;;;;;;;;;;3822.00;Интерьерный декор;гибкие аналоги;
6676;архитрав 1.26.003 гибкий;1.26.003;Да;ВР002028541;2000;91;130;;;;;;;;;;;;;3914.00;Интерьерный декор;гибкие аналоги;
6683;розетка 1.56.047;1.56.047;Нет;ВР002029488;;;;;;;;;;404;;23;;;;1206.00;Интерьерный декор;розетки;
6684;кронштейн 1.19.011;1.19.011;Нет;ВР002028745;;105;143;71;;;;;;;;;;;;1148.00;Интерьерный декор;кронштейны;
6707;молдинг 1.51.369;1.51.369;Нет;ВР002028361;2000;;;;;54;;;;;;11;;;;952.00;Интерьерный декор;молдинги;
6708;молдинг 1.51.376;1.51.376;Нет;ВР002029834;2000;;;;;63;;;;;;20;;;;742.00;Интерьерный декор;молдинги;
6709;розетка 1.56.045;1.56.045;Нет;ВР002028365;;;;;;;;;;663;;80;;;;2847.00;Интерьерный декор;розетки;
6710;угловой элемент 1.52.352;1.52.352;Нет;ВР002029491;;240;240;;;;;;;;;23;;;;591.00;Интерьерный декор;угловые элементы;
6711;кронштейн 1.19.009;1.19.009;Нет;ВР002028702;;117;142;75;;;;;;;;;;;;1122.00;Интерьерный декор;кронштейны;
6736;орнамент 1.60.037;1.60.037;Нет;ВР002029533;;271;297;;;;;;;;;21;;;;992.00;Интерьерный декор;орнаменты;
6737;орнамент 1.60.038;1.60.038;Нет;ВР002029734;;120;230;;;;;;;;;23;;;;946.00;Интерьерный декор;орнаменты;
6738;орнамент 1.60.039;1.60.039;Нет;ВР002029731;;74;213;;;;;;;;;21;;;;955.00;Интерьерный декор;орнаменты;
6739;орнамент 1.60.040;1.60.040;Нет;ВР002029837;;355;143;;;;;;;;;23;;;;1022.00;Интерьерный декор;орнаменты;
6740;наличник 1.54.014;1.54.014;Нет;ВР002028750;1495;;243;;;;;;;;;66;;;;1822.00;Интерьерный декор;обрамление дверей;
6741;розетка 1.56.043;1.56.043;Нет;ВР002025489;;585;315;;;;;;;585;;35;;;;944.00;Интерьерный декор;розетки;
6742;розетка 1.56.048;1.56.048;Нет;ВР002029532;;;;;;;;;;364;;43;;;;944.00;Интерьерный декор;розетки;
6743;розетка 1.56.049;1.56.049;Нет;ВР002029525;;;;;;;;;;346;;40;;;;910.00;Интерьерный декор;розетки;
6749;карниз 1.50.290;1.50.290;Нет;ВР002029832;2000;;;;61;61;;;;;;;;;;843.00;Интерьерный декор;карнизы;
6750;угловой элемент 1.52.375;1.52.375;Нет;ВР002029529;;320;320;;;;;;;;;23;;;;594.00;Интерьерный декор;угловые элементы;
6751;кронштейн 1.19.013;1.19.013;Нет;ВР002029487;;170;305;186;;;;;;;;;;;;1379.00;Интерьерный декор;кронштейны;
6755;молдинг 1.51.338;1.51.338;Нет;ВР001023157;2000;;;;;40;;;;;;9;;;;592.00;Интерьерный декор;молдинги;
6756;угловой элемент 1.52.376;1.52.376;Нет;ВР002029836;;260;260;;;;;;;;;20;;;;577.00;Интерьерный декор;угловые элементы;
6757;орнамент 1.60.035;1.60.035;Нет;ВР002029482;;85;125;;;;;;;;;16;;;;279.00;Интерьерный декор;орнаменты;
6758;орнамент 1.60.135;1.60.135;Нет;ВР002029485;;85;125;;;;;;;;;16;;;;279.00;Интерьерный декор;орнаменты;
6761;угловой элемент 1.52.283;1.52.283;Нет;ВР002029490;;260;260;;;;;;;;;26;;;;566.00;Интерьерный декор;угловые элементы;
6762;угловой элемент 1.52.284;1.52.284;Нет;ВР002028701;;256;256;;;;;;;;;26;;;;545.00;Интерьерный декор;угловые элементы;
6763;кронштейн 1.19.012;1.19.012;Нет;ВР002028744;;102;142;68;;;;;;;;;;;;1122.00;Интерьерный декор;кронштейны;
6764;розетка 1.56.046;1.56.046;Нет;ВР002029489;;;;;;;;;;860;;64;;;;3340.00;Интерьерный декор;розетки;
6765;карниз 1.50.225;1.50.225;Нет;ВР002029918;2000;;;;57;55;;;;;;;;;;781.00;Интерьерный декор;карнизы;
6766;карниз 1.50.226;1.50.226;Нет;ВР002029920;2000;;;;55;55;;;;;;;;;;858.00;Интерьерный декор;карнизы;
6767;орнамент 1.60.036;1.60.036;Нет;ВР002029536;;790;360;;;;;;;;;50;;;;1909.00;Интерьерный декор;орнаменты;
6768;карниз 1.50.289;1.50.289;Нет;ВР002029735;2000;;;;37;55;;;;;;;;;;796.00;Интерьерный декор;карнизы;
6770;карниз 1.50.283 гибкий;1.50.283;Да;ВР002028717;2000;;;;41;74;;;;;;;;;;1626.00;Интерьерный декор;гибкие карнизы;
6771;карниз 1.50.206;1.50.206;Нет;ВР002025473;2000;;;;35;36;;;;;;;;;;648.00;Интерьерный декор;карнизы;
6772;кронштейн 1.19.014;1.19.014;Нет;ВР002029486;;180;190;130;;;;;;;;;;;;1174.00;Интерьерный декор;кронштейны;
6773;карниз 1.50.295;1.50.295;Нет;ВР099020111;2000;;;;30;30;;;;;;;;;;610.00;Интерьерный декор;карнизы;
6783;карниз 1.50.293;1.50.293;Нет;ВР099020115;2000;;;;85;84;;;;;;;;;;950.00;Интерьерный декор;карнизы;
6784;карниз 1.50.294;1.50.294;Нет;ВР099020117;2000;;;;43;43;;;;;;;;;;649.00;Интерьерный декор;карнизы;
6785;карниз 1.50.279 гибкий;1.50.279;Да;ВР002028713;2000;;;;81;103;;;;;;;2000;2500;;3526.00;Интерьерный декор;гибкие карнизы;
6786;карниз 1.50.293 гибкий;1.50.293;Да;ВР099020116;2000;;;;85;84;;;;;;;2000;1500;;1900.00;Интерьерный декор;гибкие карнизы;
6787;карниз 1.50.294 гибкий;1.50.294;Да;ВР099020118;2000;;;;43;43;;;;;;;1500;1000;;1298.00;Интерьерный декор;гибкие карнизы;
6807;карниз 1.50.290 гибкий;1.50.290;Да;ВР002029833;2000;;;;61;61;;;;;;;2000;1500;;1686.00;Интерьерный декор;гибкие карнизы;
6808;карниз 1.50.289 гибкий;1.50.289;Да;ВР002029736;2000;;;;37;55;;;;;;;2000;1500;;1592.00;Интерьерный декор;гибкие карнизы;
6809;карниз 1.50.206 гибкий;1.50.206;Да;ВР002028705;2000;;;;35;36;;;;;;;1500;1500;;1296.00;Интерьерный декор;гибкие карнизы;
6810;карниз 1.50.295 гибкий;1.50.295;Да;ВР099020112;2000;;;;30;30;;;;;;;1000;1000;;1220.00;Интерьерный декор;гибкие карнизы;
6811;молдинг 1.51.376 гибкий;1.51.376;Да;ВР002029835;2000;;;;;63;;;;;;20;550;550;2000;1484.00;Интерьерный декор;гибкие молдинги;
6812;молдинг 1.51.338 гибкий;1.51.338;Да;ВР002028721;2000;;;;;40;;;;;;9;550;550;1500;1184.00;Интерьерный декор;гибкие молдинги;
6817;кронштейн 1.19.018;1.19.018;Нет;ВР002029831;;192;396;207;;;;;;;;;;;;1532.00;Интерьерный декор;кронштейны;
6818;молдинг 1.51.382;1.51.382;Нет;ВР099020343;2000;;;;;92;;;;;;35;;;;1219.00;Интерьерный декор;молдинги;
6819;молдинг 1.51.377;1.51.377;Нет;ВР099020121;2000;;;;;52;;;;;;17;;;;611.00;Интерьерный декор;молдинги;
6820;молдинг 1.51.379;1.51.379;Нет;ВР099020119;2000;;;;;30;;;;;;13;;;;602.00;Интерьерный декор;молдинги;
6821;карниз 1.50.272;1.50.272;Нет;ВР002025477;2000;;;;35;33;;;;;;;;;;649.00;Интерьерный декор;карнизы;
6823;молдинг 1.51.379 гибкий;1.51.379;Да;ВР099020120;2000;;;;;30;;;;;;13;550;550;1000;1204.00;Интерьерный декор;гибкие молдинги;
6824;карниз 1.50.272 гибкий;1.50.272;Да;ВР002028711;2000;;;;35;33;;;;;;;1500;1500;;1298.00;Интерьерный декор;гибкие карнизы;
6826;молдинг 1.51.371;1.51.371;Нет;ВР002028631;2000;;;;;97;;;;;;10;;;;967.00;Интерьерный декор;молдинги;
6827;карниз 1.50.292;1.50.292;Нет;ВР099020113;2000;;;;25;25;;;;;;;;;;602.00;Интерьерный декор;карнизы;
6828;карниз 1.50.292 гибкий;1.50.292;Да;ВР099020114;2000;;;;25;25;;;;;;;1500;1000;;1204.00;Интерьерный декор;гибкие карнизы;
6829;карниз 1.50.225 гибкий;1.50.225;Да;ВР002029919;2000;;;;57;55;;;;;;;2000;;;1562.00;Интерьерный декор;гибкие карнизы;
6830;карниз 1.50.226 гибкий;1.50.226;Да;ВР002029921;2000;;;;55;55;;;;;;;2000;;;1716.00;Интерьерный декор;гибкие карнизы;
6835;молдинг 1.51.378;1.51.378;Нет;ВР099020123;2000;;;;;21;;;;;;9;;;;577.00;Интерьерный декор;молдинги;
6836;розетка 1.56.052;1.56.052;Нет;ВР099020342;;;;;;;;;;310;;28;;;;854.00;Интерьерный декор;розетки;
6837;квадрат 1.54.017;1.54.017;Нет;ВР099020347;;86;86;;;;;;;;;27;;;;237.00;Интерьерный декор;обрамление дверей;
8330;молдинг 1.51.378 гибкий;1.51.378;Да;ВР099020124;2000;;;;;21;;;;;;9;550;550;1500;1154.00;Интерьерный декор;гибкие молдинги;
8331;молдинг 1.51.377 гибкий;1.51.377;Да;ВР099020122;2000;;;;;52;;;;;;17;550;550;2000;1222.00;Интерьерный декор;гибкие молдинги;
8332;молдинг 1.51.382 гибкий;1.51.382;Да;ВР099020344;2000;;;;;92;;;;;;35;550;550;3000;2438.00;Интерьерный декор;гибкие молдинги;
8981;кронштейн 1.19.015;1.19.015;Нет;ВР002029534;;111;165;70;;;;;;;;;;;;1097.00;Интерьерный декор;кронштейны;
12094;карниз 1.50.298;1.50.298;Нет;ВР099020821;2000;;;;40;13;;;;;;;;;;636.00;Интерьерный декор;карнизы;
12104;молдинг 1.51.372;1.51.372;Нет;ВР002028694;2000;;;;;25;;;;;;7;;;;583.00;Интерьерный декор;молдинги;
13520;карниз 1.50.296;1.50.296;Нет;ВР099020297;2000;;;;110;35;;;;;;;;;;919.00;Интерьерный декор;карнизы;
14598;угловой элемент 1.52.299;1.52.299;Нет;ВР002028637;;323;360;;;;;;;;;22;;;;624.00;Интерьерный декор;угловые элементы;
14599;угловой элемент 1.52.279;1.52.279;Нет;ВР002029957;;323;360;;;;;;;;;22;;;;624.00;Интерьерный декор;угловые элементы;
14600;молдинг 1.51.365;1.51.365;Нет;ВР002028165;2000;;;;;60;;;;;;10;;;;857.00;Интерьерный декор;молдинги;
14781;плинтус 1.53.108;1.53.108;Нет;ВР001023159;2000;;;;;121;14;;;;;;;;;1208.00;Интерьерный декор;плинтусы;
17562;кронштейн 1.19.016;1.19.016;Нет;ВР002029535;;127;209;92;;;;;;;;;;;;1174.00;Интерьерный декор;кронштейны;
17563;розетка 1.56.053;1.56.053;Нет;ВР099020340;;522;522;;;;;;;;;32;;;;1505.00;Интерьерный декор;розетки;
21020;карниз 1.50.227;1.50.227;Нет;ВР099020813;2000;;;;73;280;;;;;;;;;;2396.00;Интерьерный декор;карнизы;
21021;молдинг 1.51.385;1.51.385;Нет;ВР099020819;2000;;;;;103;;;;;;12;;;;1084.00;Интерьерный декор;молдинги;
21022;наличник 1.54.015;1.54.015;Нет;ВР099020341;1200;;295;;;;;;;;;65;;;;1766.00;Интерьерный декор;обрамление дверей;
21023;сандрик 1.63.003;1.63.003;Нет;ВР099020817;920;;230;;;;;;;;;38;;;;1977.00;Интерьерный декор;сандрики;
21126;плинтус 1.53.108 гибкий;1.53.108;Да;ВР002028735;2000;;;;;121;14;;;;;;550;550;;2416.00;Интерьерный декор;гибкие плинтусы;
21618;карниз 1.50.299;1.50.299;Нет;ВР099020847;2000;;;;37;45;;;;;;;;;;623.00;Интерьерный декор;карнизы;
21619;карниз 1.50.297;1.50.297;Нет;ВР099020823;2000;;;;20;20;;;;;;;;;;583.00;Интерьерный декор;карнизы;
21620;молдинг 1.51.383;1.51.383;Нет;ВР099020815;2000;;;;;75;;;;;;22;;;;755.00;Интерьерный декор;молдинги;
21621;молдинг 1.51.384;1.51.384;Нет;ВР099020825;2000;;;;;47;;;;;;8;;;;597.00;Интерьерный декор;молдинги;
21623;розетка 1.56.055;1.56.055;Нет;ВР099020810;;;;;;;;;;752;;43;;;;3329.00;Интерьерный декор;розетки;
22331;наличник 1.54.016;1.54.016;Нет;ВР099020339;1200;;244;;;;;;;;;59;;;;1795.00;Интерьерный декор;обрамление дверей;
22334;молдинг 1.51.385 гибкий;1.51.385;Да;ВР099020820;2000;;;;;103;;;;;;12;550;550;2500;2168.00;Интерьерный декор;гибкие молдинги;
22336;карниз 1.50.296 гибкий;1.50.296;Да;ВР099020298;2000;;;;110;35;;;;;;;3000;3000;;1838.00;Интерьерный декор;гибкие карнизы;
22339;карниз 1.50.298 гибкий;1.50.298;Да;ВР099020822;2000;;;;40;13;;;;;;;1500;1500;;1272.00;Интерьерный декор;гибкие карнизы;
26629;карниз 1.50.249;1.50.249;Нет;ВР099020958;2000;;;;72;104;;;;;;;;;;919.00;Интерьерный декор;карнизы;
27652;розетка 1.56.054;1.56.054;Нет;ВР099020348;;;;;;;;;;710;;72;;;;3163.00;Интерьерный декор;розетки;
28243;карниз 1.50.299 гибкий;1.50.299;Да;ВР099020848;2000;;;;37;45;;;;;;;2000;2000;;1246.00;Интерьерный декор;гибкие карнизы;
28244;карниз 1.50.297 гибкий;1.50.297;Да;ВР099020824;2000;;;;20;20;;;;;;;1500;1500;;1166.00;Интерьерный декор;гибкие карнизы;
28245;молдинг 1.51.384 гибкий;1.51.384;Да;ВР099020826;2000;;;;;47;;;;;;8;550;550;2500;1194.00;Интерьерный декор;гибкие молдинги;
29278;карниз 1.50.215;1.50.215;Нет;ВР099020952;2000;;;;49;51;;;;;;;;;;663.00;Интерьерный декор;карнизы;
29860;плинтус 1.53.111;1.53.111;Нет;ВР099021149;;2000;;;;66;20;;;;;;;;;890.00;Интерьерный декор;плинтусы;
31363;карниз 1.50.216;1.50.216;Нет;ВР099020956;2000;;;;67;75;;;;;;;;;;843.00;Интерьерный декор;карнизы;
31409;розетка 1.56.057;1.56.057;Нет;ВР099020950;;;;;;;;;;545;;55;;;;2000.00;Интерьерный декор;розетки;
33172;кронштейн 1.19.017;1.19.017;Нет;ВР002029733;;150;224;93;;;;;;;;;;;;1230.00;Интерьерный декор;кронштейны;
33407;карниз 1.50.228;1.50.228;Нет;ВР099020811;2000;;;;80;141;;;;;;;;;;1883.00;Интерьерный декор;карнизы;
36930;карниз 1.50.249 гибкий;1.50.249;Да;ВР099020959;2000;;;;72;104;;;;;;;2000;2000;;1838.00;Интерьерный декор;гибкие карнизы;
37766;розетка 1.56.056;1.56.056;Нет;ВР099020948;;;;;;;;;;454;;35;;;;1403.00;Интерьерный декор;розетки;
38420;декоративная панель 1.59.003;1.59.003;Нет;ВР099021199;;600;600;;;;;;;;;30;;;;1870.00;Интерьерный декор;декоративные панели;
38421;декоративная панель 1.59.004;1.59.004;Нет;ВР099021200;;600;600;;;;;;;;;24;;;;1870.00;Интерьерный декор;декоративные панели;
38422;декоративная панель 1.59.005;1.59.005;Нет;ВР099021201;;600;600;;;;;;;;;16;;;;1760.00;Интерьерный декор;декоративные панели;
42718;карниз 1.50.215 гибкий;1.50.215;Да;ВР099020954;2000;;;;49;51;;;;;;;2000;;;1326.00;Интерьерный декор;гибкие карнизы;
42720;карниз 1.50.216 гибкий;1.50.216;Да;ВР099020957;2000;;;;67;75;;;;;;;2500;;;1686.00;Интерьерный декор;гибкие карнизы;
43862;торцевой элемент 4.82.032;4.82.032;Нет;ВР099021524;;95;126;95;;;;;;;;;;;;290.00;Фасадный декор;оконные обрамления;дополнительные элементы
43863;торцевой элемент 4.82.131;4.82.131;Нет;ВР099021527;;48;105;48;;;;;;;;;;;;281.00;Фасадный декор;оконные обрамления;дополнительные элементы
43864;торцевой элемент 4.82.231;4.82.231;Нет;ВР099021528;;60;95;60;;;;;;;;;;;;281.00;Фасадный декор;оконные обрамления;дополнительные элементы
43865;торцевой элемент 4.82.232;4.82.232;Нет;ВР099021529;;53;95;53;;;;;;;;;;;;281.00;Фасадный декор;оконные обрамления;дополнительные элементы
43866;торцевой элемент 4.82.332;4.82.332;Нет;ВР099021530;;54;109;54;;;;;;;;;;;;281.00;Фасадный декор;оконные обрамления;дополнительные элементы
43867;торцевой элемент 4.82.331;4.82.331;Нет;ВР099021531;;61;109;61;;;;;;;;;;;;281.00;Фасадный декор;оконные обрамления;дополнительные элементы
43868;торцевой элемент 4.82.033;4.82.033;Нет;ВР099021526;;86;111;86;;;;;;;;;;;;281.00;Фасадный декор;оконные обрамления;дополнительные элементы
47206;карниз 1.50.229;1.50.229;Нет;ВР099021126;2000;;;;48;120;;;;;;;;;;1220.00;Интерьерный декор;карнизы;
47207;карниз 1.50.621;1.50.621;Нет;ВР099021482;2000;;;;51;120;;;;;;;;;;1255.00;Интерьерный декор;карнизы;
47208;карниз 1.50.622;1.50.622;Нет;ВР099021483;2000;;;;83;200;;;;;;;;;;1701.00;Интерьерный декор;карнизы;
47209;карниз 1.50.623;1.50.623;Нет;ВР099021478;2000;;;;75;118;;;;;;;;;;1296.00;Интерьерный декор;карнизы;
47210;карниз 1.50.624;1.50.624;Нет;ВР099021479;2000;;;;120;200;;;;;;;;;;1680.00;Интерьерный декор;карнизы;
47211;молдинг 1.51.601;1.51.601;Нет;ВР099021349;2000;;;;;215;;;;;;40;;;;1451.00;Интерьерный декор;молдинги;
47212;молдинг 1.51.602;1.51.602;Нет;ВР099021350;2000;;;;;198;;;;;;139;;;;2976.00;Интерьерный декор;молдинги;
47213;молдинг 1.51.603;1.51.603;Нет;ВР099021351;2000;;;;;250;;;;;;160;;;;4252.00;Интерьерный декор;молдинги;
47214;молдинг 1.51.604;1.51.604;Нет;ВР099021352;2000;;;;;350;;;;;;130;;;;4039.00;Интерьерный декор;молдинги;
47215;молдинг 1.51.605;1.51.605;Нет;ВР099021486;2000;;;;;121;;;;;;19;;;;1102.00;Интерьерный декор;молдинги;
47216;молдинг 1.51.606;1.51.606;Нет;ВР099021487;2000;;;;;200;;;;;;19;;;;1354.00;Интерьерный декор;молдинги;
48388;карниз 1.50.227 гибкий;1.50.227;Да;ВР099020814;2000;;;;73;280;;;;;;;>5000;;;4792.00;Интерьерный декор;гибкие карнизы;
48390;молдинг 1.51.386;1.51.386;Нет;ВР099021124;2000;;;;;35;;;;;;15;;;;583.00;Интерьерный декор;молдинги;
48392;плинтус 1.53.112;1.53.112;Нет;ВР099021474;;2000;;;;80;13;;;;;;;;;944.00;Интерьерный декор;плинтусы;
65559;молдинг 1.51.387;1.51.387;Нет;ВР099021541;2000;;;;;90;;;;;;30;;;;1142.00;Интерьерный декор;молдинги;
65560;молдинг 1.51.388;1.51.388;Нет;ВР099021542;2000;;;;;90;;;;;;30;;;;1142.00;Интерьерный декор;молдинги;
65561;база 1.54.040;1.54.040;Нет;ВР099021537;;115;250;;;;;;;;;45;;;;736.00;Интерьерный декор;обрамление арок;
65562;база 1.54.040;1.54.040;Нет;ВР099021537;;115;250;;;;;;;;;45;;;;736.00;Интерьерный декор;обрамление дверей;
65563;база 1.54.050;1.54.050;Нет;ВР099021538;;90;300;;;;;;;;;30;;;;720.00;Интерьерный декор;обрамление арок;
65564;база 1.54.050;1.54.050;Нет;ВР099021538;;90;300;;;;;;;;;30;;;;720.00;Интерьерный декор;обрамление дверей;
65565;Элемент 1.54.018;1.54.018;Нет;ВР099021540;;148;200;;;;;;;;;100;;;;743.00;Интерьерный декор;обрамление дверей;
65645;карниз 1.50.228 гибкий;1.50.228;Да;ВР099020812;2000;;;;80;141;;;;;;;> 5000;;;3766.00;Интерьерный декор;гибкие карнизы;
67964;карниз 1.50.623 гибкий;1.50.623;Да;ВР099021480;2000;;;;75;118;;;;;;;2500;;;2592.00;Интерьерный декор;гибкие карнизы;
69864;карниз 1.50.501;1.50.501;Нет;ВР099021735;2020;;;;52;99;;;;;;;;;;2017.00;Интерьерный декор;карнизы;
69865;карниз 1.50.502;1.50.502;Нет;ВР099021718;2000;;;;100;190;;;;;;;;;;2659.00;Интерьерный декор;карнизы;
69866;карниз 1.50.503;1.50.503;Нет;ВР099021719;2000;;;;80;140;;;;;;;;;;2261.00;Интерьерный декор;карнизы;
69867;карниз 1.50.504;1.50.504;Нет;ВР099021850;2000;;;;210;280;;;;;;;;;;4176.00;Интерьерный декор;карнизы;
69868;карниз 1.50.524;1.50.524;Нет;ВР099021897;2000;;;;210;280;;;;;;;;;;4176.00;Интерьерный декор;карнизы;
69873;молдинг 1.51.501;1.51.501;Нет;ВР099021311;2000;;;;;162;;;;;;17;;;;1741.00;Интерьерный декор;молдинги;
