IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160;IP_PROP180;IC_GROUP0;IC_GROUP1;IC_GROUP2
6355;угловой элемент;1.52.322;Нет;ВР002028171;5049;Интерьерный декор;угловые элементы;
6355;угловой элемент;1.52.322;Нет;ВР002028171;5103;Интерьерный декор;угловые элементы;
6356;угловой элемент;1.52.348;Нет;ВР002027948;5068;Интерьерный декор;угловые элементы;
6356;угловой элемент;1.52.348;Нет;ВР002027948;5122;Интерьерный декор;угловые элементы;
6357;угловой элемент;1.52.286;Нет;ВР002028179;5049;Интерьерный декор;угловые элементы;
6357;угловой элемент;1.52.286;Нет;ВР002028179;5103;Интерьерный декор;угловые элементы;
6358;угловой элемент;1.52.287;Нет;ВР002028178;5039;Интерьерный декор;угловые элементы;
6358;угловой элемент;1.52.287;Нет;ВР002028178;5093;Интерьерный декор;угловые элементы;
6359;карниз FLEX;1.50.108;Да;ВР002028325;;Интерьерный декор;гибкие карнизы;
6360;карниз;1.50.213;Нет;ВР002027949;;Интерьерный декор;карнизы;
6361;карниз FLEX;1.50.213;Да;ВР002028707;;Интерьерный декор;гибкие карнизы;
6362;карниз;1.50.279;Нет;ВР002028174;;Интерьерный декор;карнизы;
6363;карниз;1.50.276;Нет;ВР002027955;;Интерьерный декор;карнизы;
6364;карниз FLEX;1.50.276;Да;ЧХ002026920;;Интерьерный декор;гибкие карнизы;
6365;карниз;1.50.278;Нет;ВР002028172;;Интерьерный декор;карнизы;
6366;карниз FLEX;1.50.278;Да;ЧХ002026921;;Интерьерный декор;гибкие карнизы;
6367;розетка;1.56.044;Нет;ВР002027947;;Интерьерный декор;розетки;
6368;молдинг;1.51.360;Нет;ВР002025523;;Интерьерный декор;молдинги;
6369;молдинг FLEX;1.51.360;Да;ВР002028723;;Интерьерный декор;гибкие молдинги;
6370;молдинг;1.51.363;Нет;ВР002027951;;Интерьерный декор;молдинги;
6371;молдинг FLEX;1.51.363;Да;ВР002028725;;Интерьерный декор;гибкие молдинги;
6372;молдинг;1.51.362;Нет;ВР002027945;;Интерьерный декор;молдинги;
6373;молдинг FLEX;1.51.362;Да;ВР002028724;;Интерьерный декор;гибкие молдинги;
6374;молдинг;1.51.370;Нет;ВР002028363;;Интерьерный декор;молдинги;
6375;молдинг FLEX;1.51.370;Да;ВР002028731;;Интерьерный декор;гибкие молдинги;
6376;плинтус;1.53.110;Нет;ВР002027959;;Интерьерный декор;плинтусы;
6377;плинтус FLEX;1.53.110;Да;ВР002028736;;Интерьерный декор;гибкие плинтусы;
6378;колонна;1.30.203;Нет;;;Интерьерный декор;колонны;
6379;колонна;1.30.103;Нет;;;Интерьерный декор;колонны;
6380;карниз FLEX;1.50.179;Да;ВР002028408;;Интерьерный декор;гибкие карнизы;
6381;карниз FLEX;1.50.207;Да;ВР002028595;;Интерьерный декор;гибкие карнизы;
6382;карниз FLEX;1.50.275;Да;ВР002028577;;Интерьерный декор;гибкие карнизы;
6385;ствол;4.16.003;Нет;ВР002025490;;Фасадный декор;составные элементы;
6386;ствол;4.16.004;Нет;ВР002025491;;Фасадный декор;составные элементы;
6387;ствол;4.16.005;Нет;ВР002025492;;Фасадный декор;составные элементы;
6388;капитель;4.15.202;Нет;ВР002025161;;Фасадный декор;составные элементы;
6389;капитель;4.15.302;Нет;ВР002025162;;Фасадный декор;составные элементы;
6390;капитель;4.11.102;Нет;ВР002028127;;Фасадный декор;составные элементы;
6391;капитель;4.11.202;Нет;ВР002028130;;Фасадный декор;составные элементы;
6392;капитель;4.11.302;Нет;ВР002028128;;Фасадный декор;составные элементы;
6393;база;4.13.001;Нет;ВР002028136;;Фасадный декор;составные элементы;
6394;ствол;4.12.001;Нет;ВР002028131;;Фасадный декор;составные элементы;
6395;ствол;4.12.002;Нет;ВР002028132;;Фасадный декор;составные элементы;
6396;ствол;4.12.003;Нет;ВР002028133;;Фасадный декор;составные элементы;
6397;ствол;4.12.004;Нет;ВР002028134;;Фасадный декор;составные элементы;
6398;ствол;4.12.005;Нет;ВР002028135;;Фасадный декор;составные элементы;
6423;карниз FLEX;1.50.271;Да;;;Интерьерный декор;гибкие карнизы;
6424;карниз FLEX;1.50.274;Да;;;Интерьерный декор;гибкие карнизы;
6429;клей стыковочный 60 мл;E03.S.60;Нет;BP002028247;;Интерьерный декор;клей;
6430;база;1.54.030;Нет;ВР002028359;;Интерьерный декор;обрамление арок;
6431;квадрат;1.54.013;Нет;ВР002028360;;Интерьерный декор;обрамление арок;
6432;квадрат;1.54.013;Нет;ВР002028360;;Интерьерный декор;обрамление дверей;
6433;база;1.54.030;Нет;ВР002028359;;Интерьерный декор;обрамление дверей;
6434;угловой элемент;1.52.285;Нет;ВР002028170;5049;Интерьерный декор;угловые элементы;
6434;угловой элемент;1.52.285;Нет;ВР002028170;5103;Интерьерный декор;угловые элементы;
6435;молдинг;1.51.367;Нет;ВР002028351;;Интерьерный декор;молдинги;
6436;молдинг FLEX;1.51.367;Да;ВР002028728;;Интерьерный декор;гибкие молдинги;
6437;карниз;1.50.214;Нет;ВР002027957;;Интерьерный декор;карнизы;
6438;карниз;1.50.280;Нет;ВР002028164;;Интерьерный декор;карнизы;
6439;молдинг;1.51.368;Нет;ВР002028355;;Интерьерный декор;молдинги;
6440;орнамент;1.60.025;Нет;ВР002028633;;Интерьерный декор;орнаменты;
6441;орнамент;1.60.032;Нет;ВР002028746;;Интерьерный декор;орнаменты;
6442;орнамент;1.60.020;Нет;ВР002028006;;Интерьерный декор;орнаменты;
6443;орнамент;1.60.120;Нет;ВР002028007;;Интерьерный декор;орнаменты;
6444;торцевой элемент;4.33.332;Нет;ВР001005117;6215;Фасадный декор;антаблементы;дополнительные элементы
6445;торцевой элемент;4.31.232;Нет;ВР001005031;5902;Фасадный декор;антаблементы;дополнительные элементы
6445;торцевой элемент;4.31.232;Нет;ВР001005031;6452;Фасадный декор;антаблементы;дополнительные элементы
6446;торцевой элемент;4.81.031;Нет;ВР001004997;5906;Фасадный декор;антаблементы;дополнительные элементы
6446;торцевой элемент;4.81.031;Нет;ВР001004997;6450;Фасадный декор;антаблементы;дополнительные элементы
6447;торцевой элемент;4.81.032;Нет;ВР001005001;5895;Фасадный декор;антаблементы;дополнительные элементы
6447;торцевой элемент;4.81.032;Нет;ВР001005001;6451;Фасадный декор;антаблементы;дополнительные элементы
6447;торцевой элемент;4.81.032;Нет;ВР001005001;6455;Фасадный декор;антаблементы;дополнительные элементы
6448;внешний угол;4.32.111;Нет;ВР001004977;5904;Фасадный декор;антаблементы;дополнительные элементы
6448;внешний угол;4.32.111;Нет;ВР001004977;6503;Фасадный декор;антаблементы;дополнительные элементы
6448;внешний угол;4.32.111;Нет;ВР001004977;6504;Фасадный декор;антаблементы;дополнительные элементы
6449;внешний угол;4.32.312;Нет;ВР001005113;5896;Фасадный декор;антаблементы;дополнительные элементы
6449;внешний угол;4.32.312;Нет;ВР001005113;6472;Фасадный декор;антаблементы;дополнительные элементы
6449;внешний угол;4.32.312;Нет;ВР001005113;6474;Фасадный декор;антаблементы;дополнительные элементы
6450;внешний угол;4.81.011;Нет;ВР001004995;5906;Фасадный декор;антаблементы;дополнительные элементы
6450;внешний угол;4.81.011;Нет;ВР001004995;6454;Фасадный декор;антаблементы;дополнительные элементы
6450;внешний угол;4.81.011;Нет;ВР001004995;6446;Фасадный декор;антаблементы;дополнительные элементы
6451;внешний угол;4.81.012;Нет;ВР001004999;5895;Фасадный декор;антаблементы;дополнительные элементы
6451;внешний угол;4.81.012;Нет;ВР001004999;6455;Фасадный декор;антаблементы;дополнительные элементы
6451;внешний угол;4.81.012;Нет;ВР001004999;6447;Фасадный декор;антаблементы;дополнительные элементы
6452;внутренний угол;4.31.222;Нет;ВР001005030;5902;Фасадный декор;антаблементы;дополнительные элементы
6452;внутренний угол;4.31.222;Нет;ВР001005030;6445;Фасадный декор;антаблементы;дополнительные элементы
6453;внутренний угол;4.32.221;Нет;ВР001005048;5894;Фасадный декор;антаблементы;дополнительные элементы
6454;внутренний угол;4.81.021;Нет;ВР001004996;5906;Фасадный декор;антаблементы;дополнительные элементы
6454;внутренний угол;4.81.021;Нет;ВР001004996;6450;Фасадный декор;антаблементы;дополнительные элементы
6454;внутренний угол;4.81.021;Нет;ВР001004996;6446;Фасадный декор;антаблементы;дополнительные элементы
6455;внутренний угол;4.81.022;Нет;ВР001005000;5895;Фасадный декор;антаблементы;дополнительные элементы
6455;внутренний угол;4.81.022;Нет;ВР001005000;6451;Фасадный декор;антаблементы;дополнительные элементы
6455;внутренний угол;4.81.022;Нет;ВР001005000;6447;Фасадный декор;антаблементы;дополнительные элементы
6456;опорный блок;4.78.101;Нет;ВР001024117;;Фасадный декор;балюстрады;дополнительные элементы
6457;полукрышка;4.73.211;Нет;ВР002027720;;Фасадный декор;балюстрады;крышки столба
6458;полукрышка пирамида;4.76.111;Нет;ВР002025581;;Фасадный декор;балюстрады;крышки столба
6459;полуоснование;4.74.111;Нет;ВР002025391;;Фасадный декор;балюстрады;основания
6460;полупоручень;4.72.111;Нет;ВР002025392;;Фасадный декор;балюстрады;поручни
6461;полустолб;4.75.111;Нет;ВР002025579;;Фасадный декор;балюстрады;столбы
6462;полустолб;4.75.211;Нет;ВР002027722;;Фасадный декор;балюстрады;столбы
6463;торцевой элемент;4.02.331;Нет;ВР001023620;5907;Фасадный декор;антаблементы;дополнительные элементы
6463;торцевой элемент;4.02.331;Нет;ВР001023620;6485;Фасадный декор;антаблементы;дополнительные элементы
6464;торцевой элемент;4.03.131;Нет;ВР001004945;5908;Фасадный декор;антаблементы;дополнительные элементы
6465;торцевой элемент;4.03.132;Нет;ВР001023974;5909;Фасадный декор;антаблементы;дополнительные элементы
6466;торцевой элемент;4.03.332;Нет;ВР001023976;5914;Фасадный декор;антаблементы;дополнительные элементы
6467;полубалясина;4.71.111;Нет;ВР002025390;;Фасадный декор;балюстрады;балясины
6468;полубалясина;4.71.211;Нет;ВР002027717;;Фасадный декор;балюстрады;балясины
6469;торцевой элемент;4.33.331;Нет;ВР001005094;5913;Фасадный декор;антаблементы;дополнительные элементы
6470;торцевой элемент;4.34.131;Нет;ВР001004969;5927;Фасадный декор;антаблементы;дополнительные элементы
6471;торцевой элемент;4.34.231;Нет;ВР001005035;5920;Фасадный декор;антаблементы;дополнительные элементы
6472;внутренний угол;4.32.322;Нет;ВР001005114;5896;Фасадный декор;антаблементы;дополнительные элементы
6472;внутренний угол;4.32.322;Нет;ВР001005114;6449;Фасадный декор;антаблементы;дополнительные элементы
6472;внутренний угол;4.32.322;Нет;ВР001005114;6474;Фасадный декор;антаблементы;дополнительные элементы
6473;торцевой элемент;4.32.331;Нет;ВР001005111;5905;Фасадный декор;антаблементы;дополнительные элементы
6474;торцевой элемент;4.32.332;Нет;ВР001005115;5896;Фасадный декор;антаблементы;дополнительные элементы
6474;торцевой элемент;4.32.332;Нет;ВР001005115;6449;Фасадный декор;антаблементы;дополнительные элементы
6474;торцевой элемент;4.32.332;Нет;ВР001005115;6472;Фасадный декор;антаблементы;дополнительные элементы
6475;торцевой элемент;4.33.132;Нет;ВР001004985;5916;Фасадный декор;антаблементы;дополнительные элементы
6476;торцевой элемент;4.33.232;Нет;ВР001005055;5918;Фасадный декор;антаблементы;дополнительные элементы
6477;торцевой элемент;4.04.331;Нет;ВР001005073;5925;Фасадный декор;антаблементы;дополнительные элементы
6478;внешний угол;4.01.111;Нет;ВР001004935;5889;Фасадный декор;антаблементы;дополнительные элементы
6478;внешний угол;4.01.111;Нет;ВР001004935;6486;Фасадный декор;антаблементы;дополнительные элементы
6479;внешний угол;4.01.113;Нет;ВР001004939;5892;Фасадный декор;антаблементы;дополнительные элементы
6479;внешний угол;4.01.113;Нет;ВР001004939;6487;Фасадный декор;антаблементы;дополнительные элементы
6480;внешний угол;4.01.211;Нет;ВР001005005;5888;Фасадный декор;антаблементы;дополнительные элементы
6480;внешний угол;4.01.211;Нет;ВР001005005;6488;Фасадный декор;антаблементы;дополнительные элементы
6481;внешний угол;4.01.212;Нет;ВР001005009;5897;Фасадный декор;антаблементы;дополнительные элементы
6481;внешний угол;4.01.212;Нет;ВР001005009;6489;Фасадный декор;антаблементы;дополнительные элементы
6482;внешний угол;4.01.311;Нет;ВР001005065;5890;Фасадный декор;антаблементы;дополнительные элементы
6482;внешний угол;4.01.311;Нет;ВР001005065;6490;Фасадный декор;антаблементы;дополнительные элементы
6483;внешний угол;4.02.111;Нет;ВР001023603;5899;Фасадный декор;антаблементы;дополнительные элементы
6483;внешний угол;4.02.111;Нет;ВР001023603;6492;Фасадный декор;антаблементы;дополнительные элементы
6484;внешний угол;4.02.211;Нет;ВР001023615;5887;Фасадный декор;антаблементы;дополнительные элементы
6485;внешний угол;4.02.311;Нет;ВР001023616;5907;Фасадный декор;антаблементы;дополнительные элементы
6485;внешний угол;4.02.311;Нет;ВР001023616;6463;Фасадный декор;антаблементы;дополнительные элементы
6486;внутренний угол;4.01.121;Нет;ВР001004936;5889;Фасадный декор;антаблементы;дополнительные элементы
6486;внутренний угол;4.01.121;Нет;ВР001004936;6478;Фасадный декор;антаблементы;дополнительные элементы
6487;внутренний угол;4.01.123;Нет;ВР001004940;5892;Фасадный декор;антаблементы;дополнительные элементы
6487;внутренний угол;4.01.123;Нет;ВР001004940;6479;Фасадный декор;антаблементы;дополнительные элементы
6488;внутренний угол;4.01.221;Нет;ВР001005006;5888;Фасадный декор;антаблементы;дополнительные элементы
6488;внутренний угол;4.01.221;Нет;ВР001005006;6480;Фасадный декор;антаблементы;дополнительные элементы
6489;внутренний угол;4.01.222;Нет;ВР001005010;5897;Фасадный декор;антаблементы;дополнительные элементы
6489;внутренний угол;4.01.222;Нет;ВР001005010;6481;Фасадный декор;антаблементы;дополнительные элементы
6490;внутренний угол;4.01.321;Нет;ВР001005066;5890;Фасадный декор;антаблементы;дополнительные элементы
6490;внутренний угол;4.01.321;Нет;ВР001005066;6482;Фасадный декор;антаблементы;дополнительные элементы
6491;внутренний угол;4.01.322;Нет;ВР001005070;5898;Фасадный декор;антаблементы;дополнительные элементы
6492;внутренний угол;4.02.121;Нет;ВР001023604;5899;Фасадный декор;антаблементы;дополнительные элементы
6492;внутренний угол;4.02.121;Нет;ВР001023604;6483;Фасадный декор;антаблементы;дополнительные элементы
6493;плинтус столба;4.79.101;Нет;ВР001023311;6456;Фасадный декор;балюстрады;дополнительные элементы
6497;МОНТАЖНЫЙ КОМПЛЕКТ 101;m_comp_b101;Нет;ВР001024377;;Фасадный декор;балюстрады;монтажный комплект
6498;карниз;1.50.284;Нет;ВР002028688;;Интерьерный декор;карнизы;
6499;карниз FLEX;1.50.284;Да;ВР002028718;;Интерьерный декор;гибкие карнизы;
6500;карниз;1.50.283;Нет;ВР002028627;;Интерьерный декор;карнизы;
6501;МОНТАЖНЫЙ КОМПЛЕКТ 201;m_comp_b201;Нет;ЧХ002025780;;Фасадный декор;балюстрады;монтажный комплект
6502;внешний угол;4.32.212;Нет;ВР001005029;;Фасадный декор;антаблементы;дополнительные элементы
6503;внешний угол;4.32.121;Нет;ВР001004978;;Фасадный декор;антаблементы;дополнительные элементы
6504;торцевой элемент;4.32.131;Нет;ВР001004979;;Фасадный декор;антаблементы;дополнительные элементы
6505;балюстрада;4.70.101;Нет;;5931;Фасадный декор;балюстрады;комплекты балюстрад
6505;балюстрада;4.70.101;Нет;;5941;Фасадный декор;балюстрады;комплекты балюстрад
6505;балюстрада;4.70.101;Нет;;5943;Фасадный декор;балюстрады;комплекты балюстрад
6505;балюстрада;4.70.101;Нет;;5933;Фасадный декор;балюстрады;комплекты балюстрад
6505;балюстрада;4.70.101;Нет;;5937;Фасадный декор;балюстрады;комплекты балюстрад
6506;балюстрада;4.70.102;Нет;;5931;Фасадный декор;балюстрады;комплекты балюстрад
6506;балюстрада;4.70.102;Нет;;5941;Фасадный декор;балюстрады;комплекты балюстрад
6506;балюстрада;4.70.102;Нет;;5943;Фасадный декор;балюстрады;комплекты балюстрад
6506;балюстрада;4.70.102;Нет;;5933;Фасадный декор;балюстрады;комплекты балюстрад
6506;балюстрада;4.70.102;Нет;;5935;Фасадный декор;балюстрады;комплекты балюстрад
6507;балюстрада;4.70.103;Нет;;5931;Фасадный декор;балюстрады;комплекты балюстрад
6507;балюстрада;4.70.103;Нет;;5941;Фасадный декор;балюстрады;комплекты балюстрад
6507;балюстрада;4.70.103;Нет;;5943;Фасадный декор;балюстрады;комплекты балюстрад
6507;балюстрада;4.70.103;Нет;;5933;Фасадный декор;балюстрады;комплекты балюстрад
6507;балюстрада;4.70.103;Нет;;5937;Фасадный декор;балюстрады;комплекты балюстрад
6507;балюстрада;4.70.103;Нет;;5939;Фасадный декор;балюстрады;комплекты балюстрад
6508;балюстрада;4.70.111;Нет;;6467;Фасадный декор;балюстрады;комплекты балюстрад
6508;балюстрада;4.70.111;Нет;;6461;Фасадный декор;балюстрады;комплекты балюстрад
6508;балюстрада;4.70.111;Нет;;6460;Фасадный декор;балюстрады;комплекты балюстрад
6508;балюстрада;4.70.111;Нет;;6459;Фасадный декор;балюстрады;комплекты балюстрад
6508;балюстрада;4.70.111;Нет;;6515;Фасадный декор;балюстрады;комплекты балюстрад
6509;балюстрада;4.70.112;Нет;;6467;Фасадный декор;балюстрады;комплекты балюстрад
6509;балюстрада;4.70.112;Нет;;6461;Фасадный декор;балюстрады;комплекты балюстрад
6509;балюстрада;4.70.112;Нет;;6460;Фасадный декор;балюстрады;комплекты балюстрад
6509;балюстрада;4.70.112;Нет;;6459;Фасадный декор;балюстрады;комплекты балюстрад
6509;балюстрада;4.70.112;Нет;;6458;Фасадный декор;балюстрады;комплекты балюстрад
6510;балюстрада;4.70.201;Нет;;5932;Фасадный декор;балюстрады;комплекты балюстрад
6510;балюстрада;4.70.201;Нет;;5934;Фасадный декор;балюстрады;комплекты балюстрад
6510;балюстрада;4.70.201;Нет;;5944;Фасадный декор;балюстрады;комплекты балюстрад
6510;балюстрада;4.70.201;Нет;;5942;Фасадный декор;балюстрады;комплекты балюстрад
6510;балюстрада;4.70.201;Нет;;5938;Фасадный декор;балюстрады;комплекты балюстрад
6511;балюстрада;4.70.202;Нет;;5932;Фасадный декор;балюстрады;комплекты балюстрад
6511;балюстрада;4.70.202;Нет;;5934;Фасадный декор;балюстрады;комплекты балюстрад
6511;балюстрада;4.70.202;Нет;;5944;Фасадный декор;балюстрады;комплекты балюстрад
6511;балюстрада;4.70.202;Нет;;5942;Фасадный декор;балюстрады;комплекты балюстрад
6511;балюстрада;4.70.202;Нет;;5936;Фасадный декор;балюстрады;комплекты балюстрад
6512;балюстрада;4.70.203;Нет;;5932;Фасадный декор;балюстрады;комплекты балюстрад
6512;балюстрада;4.70.203;Нет;;5934;Фасадный декор;балюстрады;комплекты балюстрад
6512;балюстрада;4.70.203;Нет;;5944;Фасадный декор;балюстрады;комплекты балюстрад
6512;балюстрада;4.70.203;Нет;;5942;Фасадный декор;балюстрады;комплекты балюстрад
6512;балюстрада;4.70.203;Нет;;5938;Фасадный декор;балюстрады;комплекты балюстрад
6512;балюстрада;4.70.203;Нет;;5940;Фасадный декор;балюстрады;комплекты балюстрад
6513;балюстрада;4.70.211;Нет;;6468;Фасадный декор;балюстрады;комплекты балюстрад
6513;балюстрада;4.70.211;Нет;;6462;Фасадный декор;балюстрады;комплекты балюстрад
6513;балюстрада;4.70.211;Нет;;6516;Фасадный декор;балюстрады;комплекты балюстрад
6513;балюстрада;4.70.211;Нет;;6517;Фасадный декор;балюстрады;комплекты балюстрад
6513;балюстрада;4.70.211;Нет;;6457;Фасадный декор;балюстрады;комплекты балюстрад
6514;балюстрада;4.70.212;Нет;;6468;Фасадный декор;балюстрады;комплекты балюстрад
6514;балюстрада;4.70.212;Нет;;6462;Фасадный декор;балюстрады;комплекты балюстрад
6514;балюстрада;4.70.212;Нет;;6516;Фасадный декор;балюстрады;комплекты балюстрад
6514;балюстрада;4.70.212;Нет;;6517;Фасадный декор;балюстрады;комплекты балюстрад
6514;балюстрада;4.70.212;Нет;;6518;Фасадный декор;балюстрады;комплекты балюстрад
6515;полукрышка;4.73.111;Нет;ВР002025580;;Фасадный декор;балюстрады;крышки столба
6516;полупоручень;4.72.211;Нет;ВР002027721		;;Фасадный декор;балюстрады;поручни
6517;полуоснование;4.74.211;Нет;ВР002027719		;;Фасадный декор;балюстрады;основания
6518;полукрышка пирамида;4.76.211;Нет;ВР002027718;;Фасадный декор;балюстрады;крышки столба
6519;ниша;0-1.61.102-1.61.120;Нет;;;Интерьерный декор;ниши;
6520;ниша;0-1.61.101-1.61.110;Нет;;;Интерьерный декор;ниши;
6538;орнамент;1.60.026;Нет;ВР002028698;;Интерьерный декор;орнаменты;
6539;орнамент;1.60.029;Нет;ВР002028747;;Интерьерный декор;орнаменты;
6540;карниз;1.50.281;Нет;ВР002028353;;Интерьерный декор;карнизы;
6541;молдинг;1.51.374;Нет;ВР002028751;6114;Интерьерный декор;молдинги;
6541;молдинг;1.51.374;Нет;ВР002028751;6115;Интерьерный декор;молдинги;
6542;молдинг FLEX;1.51.374;Да;ВР002028752;6114;Интерьерный декор;гибкие молдинги;
6542;молдинг FLEX;1.51.374;Да;ВР002028752;6115;Интерьерный декор;гибкие молдинги;
6544;внешний угол;4.32.311;Нет;ВР001005109;5905;Фасадный декор;антаблементы;дополнительные элементы
6544;внешний угол;4.32.311;Нет;ВР001005109;6545;Фасадный декор;антаблементы;дополнительные элементы
6544;внешний угол;4.32.311;Нет;ВР001005109;6546;Фасадный декор;антаблементы;дополнительные элементы
6545;внутренний угол;4.32.321;Нет;ВР001005110;5905;Фасадный декор;антаблементы;дополнительные элементы
6545;внутренний угол;4.32.321;Нет;ВР001005110;6544;Фасадный декор;антаблементы;дополнительные элементы
6545;внутренний угол;4.32.321;Нет;ВР001005110;6546;Фасадный декор;антаблементы;дополнительные элементы
6546;торцевой элемент;4.32.231;Нет;ВР001005049;5905;Фасадный декор;антаблементы;дополнительные элементы
6546;торцевой элемент;4.32.231;Нет;ВР001005049;6544;Фасадный декор;антаблементы;дополнительные элементы
6546;торцевой элемент;4.32.231;Нет;ВР001005049;6545;Фасадный декор;антаблементы;дополнительные элементы
6547;орнамент;1.60.021;Нет;ВР002028357;;Интерьерный декор;орнаменты;
6548;орнамент;1.60.022;Нет;ВР002028358;;Интерьерный декор;орнаменты;
6549;орнамент;1.60.024;Нет;ВР002028635;;Интерьерный декор;орнаменты;
6550;орнамент;1.60.027;Нет;ВР002028699;;Интерьерный декор;орнаменты;
6551;орнамент;1.60.028;Нет;ВР002028700;;Интерьерный декор;орнаменты;
6552;кронштейн;1.19.010;Нет;ВР002028008;;Интерьерный декор;кронштейны;
6553;карниз;1.50.285;Нет;ВР002028690;;Интерьерный декор;карнизы;
6554;карниз;1.50.286;Нет;ВР002028692;;Интерьерный декор;карнизы;
6555;карниз;1.50.282;Нет;ВР002028629;;Интерьерный декор;карнизы;
6564;карниз FLEX;1.50.286;Да;ВР002028720;;Интерьерный декор;гибкие карнизы;
6565;карниз;1.50.288;Нет;ВР002029530;;Интерьерный декор;карнизы;
6566;молдинг;1.51.375;Нет;ВР002029527;;Интерьерный декор;молдинги;
6581;карниз FLEX;1.50.288;Да;ВР002029531;;Интерьерный декор;гибкие карнизы;
6582;карниз FLEX;1.50.280;Да;ВР002028714;;Интерьерный декор;гибкие карнизы;
6583;орнамент;1.60.034;Нет;ВР002029484;;Интерьерный декор;орнаменты;
6584;молдинг;1.51.373;Нет;ВР002028696;;Интерьерный декор;молдинги;
6585;орнамент;1.60.033;Нет;ВР002029483;;Интерьерный декор;орнаменты;
6586;орнамент;1.60.030;Нет;ВР002028748;;Интерьерный декор;орнаменты;
6587;карниз;1.50.277;Нет;ВР002027953;;Интерьерный декор;карнизы;
6588;розетка;1.56.008;Нет;ВР001023161;;Интерьерный декор;розетки;
6589;орнамент;1.60.031;Нет;ВР002028749;;Интерьерный декор;орнаменты;
6590;орнамент;1.60.123;Нет;ВР002028636;;Интерьерный декор;орнаменты;
6591;орнамент;1.60.023;Нет;ВР002028634;;Интерьерный декор;орнаменты;
6592;полуколонна;4.10.205;Нет;;;Фасадный декор;колонны;полуколонны
6593;полуколонна;4.10.206;Нет;;;Фасадный декор;колонны;полуколонны
6594;ствол;4.16.004;Нет;ВР002025491;;Фасадный декор;составные элементы;
6595;ствол;4.16.004;Нет;ВР002025491;;Фасадный декор;составные элементы;
6596;полуколонна;4.10.307;Нет;;;Фасадный декор;колонны;полуколонны
6597;полуколонна;4.10.306;Нет;;;Фасадный декор;колонны;полуколонны
6598;база;4.13.002;Нет;ВР002028129;;Фасадный декор;составные элементы;
6599;ствол;4.12.002;Нет;ВР002028132;;Фасадный декор;составные элементы;
6600;ствол;4.12.002;Нет;ВР002028132;;Фасадный декор;составные элементы;
6601;ствол;4.12.004;Нет;ВР002028134;;Фасадный декор;составные элементы;
6602;ствол;4.12.004;Нет;ВР002028134;;Фасадный декор;составные элементы;
6603;колонна;4.30.205;Нет;;;Фасадный декор;колонны;колонны
6604;колонна;4.30.306;Нет;;;Фасадный декор;колонны;колонны
6605;колонна;4.30.206;Нет;;;Фасадный декор;колонны;колонны
6606;колонна;4.30.307;Нет;;;Фасадный декор;колонны;колонны
6611;карниз FLEX;1.50.273;Да;ВР002029453;;Интерьерный декор;гибкие карнизы;
6612;молдинг FLEX;1.51.375;Да;ВР002029528;;Интерьерный декор;гибкие молдинги;
6613;внешний угол;4.01.312;Нет;ВР001005069;5898;Фасадный декор;антаблементы;дополнительные элементы
6613;внешний угол;4.01.312;Нет;ВР001005069;6491;Фасадный декор;антаблементы;дополнительные элементы
6613;внешний угол;4.01.312;Нет;ВР001005069;6631;Фасадный декор;антаблементы;дополнительные элементы
6614;сандрик;4.89.001;Нет;ВР002029721;;Фасадный декор;сандрики;
6615;орнамент;4.99.001;Нет;ВР002029720;6614;Фасадный декор;орнаменты;
6615;орнамент;4.99.001;Нет;ВР002029720;6616;Фасадный декор;орнаменты;
6616;орнамент;4.99.002;Нет;ВР002029719;6614;Фасадный декор;орнаменты;
6616;орнамент;4.99.002;Нет;ВР002029719;6615;Фасадный декор;орнаменты;
6617;внутренний угол;4.02.221;Нет;ВР001023617;5887;Фасадный декор;антаблементы;дополнительные элементы
6617;внутренний угол;4.02.221;Нет;ВР001023617;6484;Фасадный декор;антаблементы;дополнительные элементы
6617;внутренний угол;4.02.221;Нет;ВР001023617;6639;Фасадный декор;антаблементы;дополнительные элементы
6618;внутренний угол;4.02.321;Нет;ВР001023618;5907;Фасадный декор;антаблементы;дополнительные элементы
6618;внутренний угол;4.02.321;Нет;ВР001023618;6485;Фасадный декор;антаблементы;дополнительные элементы
6618;внутренний угол;4.02.321;Нет;ВР001023618;6618;Фасадный декор;антаблементы;дополнительные элементы
6618;внутренний угол;4.02.321;Нет;ВР001023618;6463;Фасадный декор;антаблементы;дополнительные элементы
6619;торцевой элемент;4.34.332;Нет;ВР001005119;5930;Фасадный декор;антаблементы;дополнительные элементы
6620;торцевой элемент;4.34.232;Нет;ВР001005057;5921;Фасадный декор;антаблементы;дополнительные элементы
6621;торцевой элемент;4.01.131;Нет;ВР001004937;5889;Фасадный декор;антаблементы;дополнительные элементы
6621;торцевой элемент;4.01.131;Нет;ВР001004937;6478;Фасадный декор;антаблементы;дополнительные элементы
6621;торцевой элемент;4.01.131;Нет;ВР001004937;6486;Фасадный декор;антаблементы;дополнительные элементы
6621;торцевой элемент;4.01.131;Нет;ВР001004937;6621;Фасадный декор;антаблементы;дополнительные элементы
6622;торцевой элемент;4.34.132;Нет;ВР001004987;5928;Фасадный декор;антаблементы;дополнительные элементы
6623;торцевой элемент;4.32.232;Нет;ВР001005053;5891;Фасадный декор;антаблементы;дополнительные элементы
