IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
5885;сандрик;1.63.001;1280;;146;;;;;;;;;;;Нет;ВР002025528;;4,00;50,00;57;Интерьерный декор;сандрики;;1975.00
5886;сандрик;1.63.002;1280;;146;;;;;;;;;;;Нет;ВР002025529;;4,00;50,00;57;Интерьерный декор;сандрики;;1858.00
5887;карниз;4.02.201;2000;270;250;;;;;;;;;;;Нет;ВР001022585;;5,30;96,60;;Фасадный декор;антаблементы;карнизы;8767.00
5888;карниз;4.01.201;2000;283;278;;;;;;;;;;;Нет;ВР001005004;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;8894.00
5889;карниз;4.01.101;2000;355;250;;;;;;;;;;;Нет;ВР001004934;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;7623.00
5890;карниз;4.01.301;2000;308;297;;;;;;;;;;;Нет;ВР001005064;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;8259.00
5891;карниз;4.32.202;2000;192;172;;;;;;;;;;;Нет;ВР001005050;;5,10;102,80;;Фасадный декор;антаблементы;карнизы;6353.00
5892;карниз;4.01.103;2000;360;265;;;;;;;;;;;Нет;ВР001004938;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;11435.00
5893;карниз;4.31.301;2000;258;202;;;;;;;;;;;Нет;ВР001005085;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;7623.00
5894;карниз;4.32.201;2000;192;174;;;;;;;;;;;Нет;ВР001005046;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;6353.00
5895;карниз;4.81.002;2000;108;365;;;;;;;;;;;Нет;ВР001004998;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;5718.00
5896;карниз;4.32.302;2000;206;195;;;;;;;;;;;Нет;ВР001005112;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;5845.00
5897;карниз;4.01.202;2000;284;282;;;;;;;;;;;Нет;ВР001005008;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;9530.00
5898;карниз;4.01.302;2000;306;297;;;;;;;;;;;Нет;ВР001005068;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;8894.00
5899;карниз;4.02.101;2000;308;259;;;;;;;;;;;Нет;ВР001022586;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;9530.00
5900;карниз;4.31.101;2000;310;183;;;;;;;;;;;Нет;ВР001004957;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;9910.00
5901;карниз;4.31.201;2000;250;172;;;;;;;;;;;Нет;ВР001005024;;5,10;102,80;;Фасадный декор;антаблементы;карнизы;6353.00
5902;карниз;4.31.202;2000;250;170;;;;;;;;;;;Нет;ВР001005028;;5,10;102,80;;Фасадный декор;антаблементы;карнизы;6989.00
5903;карниз;4.31.302;2000;257;200;;;;;;;;;;;Нет;ВР001005089;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;6353.00
5904;карниз;4.32.101;2000;202;168;;;;;;;;;;;Нет;ВР001004976;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;5082.00
5905;карниз;4.32.301;2000;205;194;;;;;;;;;;;Нет;ВР001005108;;5,10;102,80;;Фасадный декор;антаблементы;карнизы;6353.00
5906;карниз;4.81.001;2000;96;290;;;;;;;;;;;Нет;ВР001004994;;5,30;116,60;;Фасадный декор;антаблементы;карнизы;4702.00
5907;карниз;4.02.301;2000;293;268;;;;;;;;;;;Нет;ВР001022580;;5.3;116.6;;Фасадный декор;антаблементы;карнизы;9530.00
5908;фриз;4.03.101;2000;30;244;;;;;;;;;;;Нет;ВР001004944;;5,30;116,60;;Фасадный декор;антаблементы;фризы;4448.00
5909;фриз;4.03.102;2000;70;235;;;;;;;;;;;Нет;ВР001022588;;5,30;116,60;;Фасадный декор;антаблементы;фризы;4320.00
5910;фриз;4.03.201;2000;31;218;;;;;;;;;;;Нет;ВР001005012;;5,30;116,60;;Фасадный декор;антаблементы;фризы;3177.00
5911;фриз;4.03.202;2000;62;191;;;;;;;;;;;Нет;ВР001022584;;5,30;116,60;;Фасадный декор;антаблементы;фризы;3558.00
5912;фриз;4.03.301;2000;42;198;;;;;;;;;;;Нет;ВР001005074;;5,30;116,60;;Фасадный декор;антаблементы;фризы;2287.00
5913;фриз;4.33.301;2000;83;129;;;;;;;;;;;Нет;ВР001005093;;5,30;116,60;;Фасадный декор;антаблементы;фризы;2287.00
5914;фриз;4.03.302;2000;74;170;;;;;;;;;;;Нет;ВР001022581;;5,30;116,60;;Фасадный декор;антаблементы;фризы;3558.00
5915;фриз;4.33.101;2000;92;165;;;;;;;;;;;Нет;ВР001004970;;5,30;116,60;;Фасадный декор;антаблементы;фризы;3812.00
5916;фриз;4.33.102;2000;42;165;;;;;;;;;;;Нет;ВР001004984;;5,30;116,60;;Фасадный декор;антаблементы;фризы;1907.00
5917;фриз;4.33.201;2000;80;146;;;;;;;;;;;Нет;ВР001005032;;5,30;116,60;;Фасадный декор;антаблементы;фризы;4448.00
5918;фриз;4.33.202;2000;42;146;;;;;;;;;;;Нет;ВР001005054;;5,30;116,60;;Фасадный декор;антаблементы;фризы;2415.00
5919;архитрав;4.04.201;2000;70;189;;;;;;;;;;;Нет;ВР001005014;;5,30;116,60;;Фасадный декор;антаблементы;архитравы;3177.00
5920;архитрав;4.34.201;2000;109;125;;;;;;;;;;;Нет;ВР001005034;;5,10;102,80;;Фасадный декор;антаблементы;архитравы;2923.00
5921;архитрав;4.34.202;2000;68;125;;;;;;;;;;;Нет;ВР001005056;;5,10;102,80;;Фасадный декор;антаблементы;архитравы;2541.00
5922;архитрав;4.04.101;2000;56;168;;;;;;;;;;;Нет;ВР001004942;;5,30;116,60;;Фасадный декор;антаблементы;архитравы;2541.00
5923;архитрав;4.04.102;2000;90;152;;;;;;;;;;;Нет;ВР001022587;;5,30;116,60;;Фасадный декор;антаблементы;архитравы;3431.00
5924;архитрав;4.04.202;2000;97;169;;;;;;;;;;;Нет;ВР001022583;;5,10;102,80;;Фасадный декор;антаблементы;архитравы;4066.00
5925;архитрав;4.04.301;2000;67;208;;;;;;;;;;;Нет;ВР001005071;;5,30;116,60;;Фасадный декор;антаблементы;архитравы;2415.00
5926;архитрав;4.04.302;2000;95;173;;;;;;;;;;;Нет;ВР001022582;;5,10;102,80;;Фасадный декор;антаблементы;архитравы;4066.00
5927;архитрав;4.34.101;2000;109;112;;;;;;;;;;;Нет;ВР001004968;;5,10;102,80;;Фасадный декор;антаблементы;архитравы;3812.00
5928;архитрав;4.34.102;2000;59;112;;;;;;;;;;;Нет;ВР001004986;;5,10;102,80;;Фасадный декор;антаблементы;архитравы;2287.00
5929;архитрав;4.34.301;2000;100;137;;;;;;;;;;;Нет;ВР001005095;;5,10;102,80;;Фасадный декор;антаблементы;архитравы;3177.00
5930;архитрав;4.34.302;2000;68;138;;;;;;;;;;;Нет;ВР001005118;;5,10;102,80;;Фасадный декор;антаблементы;архитравы;2287.00
5931;балясина;4.71.101;;120;785;120;;;;;;;;;;Нет;ВР001022924;;8,00;;;Фасадный декор;балюстрады;балясины;1907.00
5932;балясина;4.71.201;;90;789;90;;;;;;;;;;Нет;ВР001023164;;8,00;;;Фасадный декор;балюстрады;балясины;1653.00
5933;столб;4.75.101;;220;1020;220;;;;;;;;;;Нет;ВР001023167;;;75,00;;Фасадный декор;балюстрады;столбы;6353.00
5934;столб;4.75.201;;180;1020;180;;;;;;;;;;Нет;ВР001023168;;;75,00;;Фасадный декор;балюстрады;столбы;5082.00
5935;крышка (пирамида);4.76.101;;270;83;270;;;;;;;;;;Нет;ВР001023169;;4,00;;;Фасадный декор;балюстрады;крышки столба;1017.00
5936;крышка (пирамида);4.76.201;;220;70;220;;;;;;;;;;Нет;ВР001023170;;4,00;;;Фасадный декор;балюстрады;крышки столба;574.00
5937;крышка столба (плоская);4.73.101;;268;55;268;;;;;;;;;;Нет;ВР002025317;;4;;;Фасадный декор;балюстрады;крышки столба;828.00
5938;крышка столба (плоская);4.73.201;;220;50;220;;;;;;;;;;Нет;ВР002025318;;4;;;Фасадный декор;балюстрады;крышки столба;636.00
5939;крышка (шар);4.77.101;;;235;;;;;;;;;;180;Нет;ВР001023309;;4;;;Фасадный декор;балюстрады;крышки столба;1017.00
5940;крышка (шар);4.77.201;;;196;;;;;;;;;;150;Нет;ВР001023310;;4;;;Фасадный декор;балюстрады;крышки столба;828.00
5941;основание;4.74.101;;3000;100;180;;;;;;;;;;Нет;ВР001022926;;10,00;95,00;;Фасадный декор;балюстрады;основания;10800.00
5942;основание;4.74.201;;3000;88;140;;;;;;;;;;Нет;ВР001023165;;10,00;95,00;;Фасадный декор;балюстрады;основания;8894.00
5943;поручень;4.72.101;3000;190;110;;;;;;;;;;;Нет;ВР001022925;;10,00;;;Фасадный декор;балюстрады;поручни;9276.00
5944;поручень;4.72.201;3000;150;100;;;;;;;;;;;Нет;ВР001023166;;10,00;;;Фасадный декор;балюстрады;поручни;8259.00
5945;наличник;4.84.001;2000;183;;50;;;;;;;;;;Нет;ВР001004990;;5,10;102,80;;Фасадный декор;оконные обрамления;наличники;3177.00
5946;наличник;4.84.002;2300;160;;40;;;;;;;;;;Нет;ВР001022044;;5,10;102,80;;Фасадный декор;оконные обрамления;наличники;2741.00
5947;наличник;4.84.003;2300;140;;37;;;;;;;;;;Нет;ВР001022045;;5,10;102,80;;Фасадный декор;оконные обрамления;наличники;2114.00
5948;наличник;4.84.051;2300;183;;50;;;;;;;;;;Нет;ВР001023652;;5,1;103;;Фасадный декор;оконные обрамления;наличники;3304.00
5949;наличник;4.84.052;2000;160;;40;;;;;;;;;;Нет;ВР001023653;;5,1;103;;Фасадный декор;оконные обрамления;наличники;2616.00
5950;наличник;4.84.053;2000;140;;37;;;;;;;;;;Нет;ВР001023654;;5,1;103;;Фасадный декор;оконные обрамления;наличники;1996.00
5951;арочное обрамление;4.87.031;;183;1150;50;;;;;;;;;;Нет;ВР001022561;750;7,00;50,00;;Фасадный декор;оконные обрамления;арочные обрамления;2923.00
5952;арочное обрамление;4.87.032;;160;1030;40;;;;;;;;;;Нет;ВР001022558;700;7,00;50,00;;Фасадный декор;оконные обрамления;арочные обрамления;2352.00
5953;арочное обрамление;4.87.033;;140;;37;;;;;;;;;;Нет;ВР001022555;600;7,00;50,00;;Фасадный декор;оконные обрамления;арочные обрамления;1525.00
5954;замковый камень;4.85.001;;294;281;65;;;;;;;;;;Нет;ВР001004993;;5,10;12,00;;Фасадный декор;оконные обрамления;замковые камни;865.00
5955;замковый камень;4.85.002;;222;234;67;;;;;;;;;;Нет;ВР001022061;;5,10;12,00;;Фасадный декор;оконные обрамления;замковые камни;763.00
5956;замковый камень;4.85.003;;200;213;54;;;;;;;;;;Нет;ВР001022062;;5,10;12,00;;Фасадный декор;оконные обрамления;замковые камни;763.00
5957;подоконный элемент;4.82.001;2000;;160;100;;;;;;;;;;Нет;ВР001004991;;5,10;102,80;;Фасадный декор;оконные обрамления;подоконные элементы;3812.00
5958;подоконный элемент;4.82.002;2000;;126;95;;;;;;;;;;Нет;ВР001022047;;5,10;102,80;;Фасадный декор;оконные обрамления;подоконные элементы;2541.00
5959;подоконный элемент;4.82.003;2000;;111;86;;;;;;;;;;Нет;ВР001022046;;5,10;102,80;;Фасадный декор;оконные обрамления;подоконные элементы;2541.00
5960;подоконный элемент;4.82.101;2000;;105;48;;;;;;;;;;Нет;ВР001004973;;5,10;102,80;;Фасадный декор;оконные обрамления;подоконные элементы;1844.00
5961;подоконный элемент;4.82.201;2000;;95;60;;;;;;;;;;Нет;ВР001005044;;5,10;102,80;;Фасадный декор;оконные обрамления;подоконные элементы;1907.00
5962;подоконный элемент;4.82.202;2000;;95;53;;;;;;;;;;Нет;ВР001005062;;5,10;102,80;;Фасадный декор;оконные обрамления;подоконные элементы;1907.00
5963;подоконный элемент;4.82.301;2000;;109;61;;;;;;;;;;Нет;ВР001005107;;5,10;102,80;;Фасадный декор;оконные обрамления;подоконные элементы;1907.00
5964;подоконный элемент;4.82.302;2000;;109;54;;;;;;;;;;Нет;ВР001005125;;5,10;102,80;;Фасадный декор;оконные обрамления;подоконные элементы;1907.00
5965;кронштейн-пьедестал;4.83.101;;393;274;195;;;;;;;;;;Нет;ВР001004972;;;40,00;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;2033.00
5966;кронштейн-пьедестал;4.83.102;;356;240;128;;;;;;;;;;Нет;ВР001004989;;;40,00;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1240.00
5967;кронштейн-пьедестал;4.83.201;;392;277;196;;;;;;;;;;Нет;ВР001005045;;;40,00;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1399.00
5968;кронштейн-пьедестал;4.83.202;;358;263;133;;;;;;;;;;Нет;ВР001005063;;;40,00;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1432.00
5969;кронштейн-пьедестал;4.83.301;;366;272;181;;;;;;;;;;Нет;ВР001005105;;;40,00;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1271.00
5970;кронштейн-пьедестал;4.83.302;;334;268;130;;;;;;;;;;Нет;ВР001005126;;;40,00;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1144.00
5971;руст;4.86.003;;375;250;40;;;;;;;;;;Нет;ВР001024402;;6,00;48,00;;Фасадный декор;русты;;828.00
5972;руст;4.86.004;;250;250;40;;;;;;;;;;Нет;ВР001024403;;6,00;48,00;;Фасадный декор;русты;;509.00
5973;руст;4.86.005;;360;290;42;;;;;;;;;;Нет;ВР002025465;;6,00;48,00;;Фасадный декор;русты;;828.00
5974;руст;4.86.001;;555;290;42;;;;;;;;;;Нет;ВР001005002;;6,00;48,00;;Фасадный декор;русты;;1399.00
5975;руст;4.86.002;;548;215;38;;;;;;;;;;Нет;ВР001005003;;6,00;48,00;;Фасадный декор;русты;;890.00
5982;угловой элемент;1.52.361;;288;288;;;;;;;;;;;Нет;ВР002025527;;4,00;24,00;29;Интерьерный декор;угловые элементы;;602.00
5983;база;4.17.302;;370;164;184;;;;;;;;;;Нет;ВР001005079;;7,00;48,30;;Фасадный декор;составные элементы;;1779.00
5984;база;4.53.201;;252;120;80;;;;;;;;;;Нет;ВР001005061;;7,00;48,30;;Фасадный декор;составные элементы;;669.00
5985;база;4.53.301;;226;109;76;;;;;;;;;;Нет;ВР001005123;;7,00;48,30;;Фасадный декор;составные элементы;;478.00
5986;база;4.17.101;;440;180;220;;;;;;;;;;Нет;ВР001004952;;7,00;48,30;;Фасадный декор;составные элементы;;1779.00
5987;база;4.17.201;;410;170;207;;;;;;;;;;Нет;ВР001005018;;7,00;48,30;;Фасадный декор;составные элементы;;1779.00
5988;база;4.17.202;;410;170;206;;;;;;;;;;Нет;ВР001005019;;7,00;48,30;;Фасадный декор;составные элементы;;1271.00
5989;база;4.17.301;;370;164;184;;;;;;;;;;Нет;ВР001005078;;7,00;48,30;;Фасадный декор;составные элементы;;1399.00
5990;база;4.23.101;;405;181;125;;;;;;;;;;Нет;ВР001022016;;7,00;48,30;;Фасадный декор;составные элементы;;1336.00
5991;база;4.23.201;;376;172;119;;;;;;;;;;Нет;ВР001022017;;7,00;48,30;;Фасадный декор;составные элементы;;1336.00
5992;база;4.23.301;;350;161;113;;;;;;;;;;Нет;ВР001022018;;7,00;48,30;;Фасадный декор;составные элементы;;1336.00
5993;база;4.43.101;;296;120;296;;;;;;;;;;Нет;ВР001004966;;7,00;48,30;;Фасадный декор;составные элементы;;1594.00
5994;база;4.43.201;;272;115;272;;;;;;;;;;Нет;ВР001005042;;7,00;48,30;;Фасадный декор;составные элементы;;1469.00
5995;база;4.43.202;;272;115;272;;;;;;;;;;Нет;ВР001005043;;7,00;48,30;;Фасадный декор;составные элементы;;1678.00
5996;база;4.43.301;;244;108;244;;;;;;;;;;Нет;ВР001005099;;7,00;48,30;;Фасадный декор;составные элементы;;1678.00
5997;база;4.43.302;;244;108;244;;;;;;;;;;Нет;ВР001005100;;7,00;48,30;;Фасадный декор;составные элементы;;1678.00
5998;база;4.47.101;;292;120;148;;;;;;;;;;Нет;ВР001004963;;7,00;48,30;;Фасадный декор;составные элементы;;725.00
5999;база;4.47.201;;272;115;136;;;;;;;;;;Нет;ВР001005038;;7,00;48,30;;Фасадный декор;составные элементы;;669.00
6000;база;4.47.202;;272;115;136;;;;;;;;;;Нет;ВР001005039;;7,00;48,30;;Фасадный декор;составные элементы;;763.00
6001;база;4.47.301;;244;108;122;;;;;;;;;;Нет;ВР001005103;;7,00;48,30;;Фасадный декор;составные элементы;;763.00
6002;база;4.47.302;;244;108;122;;;;;;;;;;Нет;ВР001005104;;7,00;48,30;;Фасадный декор;составные элементы;;763.00
6003;база;4.53.101;;260;120;80;;;;;;;;;;Нет;ВР001004983;;7,00;48,30;;Фасадный декор;составные элементы;;574.00
6004;база;4.53.302;;226;109;77;;;;;;;;;;Нет;ВР001005124;;7,00;48,30;;Фасадный декор;составные элементы;;478.00
6005;база;4.13.101;;440;179;440;;;;;;;;;;Нет;ВР001004956;;7,00;48,30;;Фасадный декор;составные элементы;;3914.00
6006;база;4.13.201;;;170;414;;;;;;;;;;Нет;ВР001005022;;7,00;48,30;;Фасадный декор;составные элементы;;3914.00
6007;база;4.13.202;;412;170;412;;;;;;;;;;Нет;ВР001005023;;7,00;48,30;;Фасадный декор;составные элементы;;2796.00
6008;база;4.13.301;;370;164;370;;;;;;;;;;Нет;ВР001005082;;7,00;48,30;;Фасадный декор;составные элементы;;3076.00
6009;база;4.13.302;;370;164;370;;;;;;;;;;Нет;ВР001005083;;7,00;48,30;;Фасадный декор;составные элементы;;3914.00
6010;база;4.17.002;;507;217;253;;;;;;;;;;Нет;ВР002025407;;7;48.3;;Фасадный декор;составные элементы;;2415.00
6011;база;4.17.001;;482;199;242;;;;;;;;;;Нет;ВР002025167;;7,00;48,30;;Фасадный декор;составные элементы;;2161.00
6012;капитель;4.51.301;;276;205;101;;;;;;;;;;Нет;ВР001005120;;7,00;34,00;;Фасадный декор;составные элементы;;763.00
6013;капитель;4.15.101;;408;180;204;;;;;;;;;;Нет;ВР001004949;;7,00;40,00;;Фасадный декор;составные элементы;;1716.00
6014;капитель;4.15.201;;430;162;181;;;;;;;;;;Нет;ВР001005016;;7,00;40,00;;Фасадный декор;составные элементы;;1525.00
6015;капитель;4.15.301;;395;311;206;;;;;;;;;;Нет;ВР001005076;;7,00;40,00;;Фасадный декор;составные элементы;;2161.00
6016;капитель;4.21.101;;406;178;124;;;;;;;;;;Нет;ВР001022010;;7,00;40,00;;Фасадный декор;составные элементы;;1336.00
6017;капитель;4.21.201;;446;163;97;;;;;;;;;;Нет;ВР001022011;;7,00;40,00;;Фасадный декор;составные элементы;;1336.00
6018;капитель;4.21.301;;418;318;151;;;;;;;;;;Нет;ВР001022012;;7,00;40,00;;Фасадный декор;составные элементы;;1907.00
6019;капитель;4.41.101;;270;127;270;;;;;;;;;;Нет;ВР001004964;;7,00;34,00;;Фасадный декор;составные элементы;;2224.00
6020;капитель;4.41.201;;294;116;242;;;;;;;;;;Нет;ВР001005040;;7,00;34,00;;Фасадный декор;составные элементы;;1469.00
6021;капитель;4.41.301;;265;208;265;;;;;;;;;;Нет;ВР001005097;;7,00;34,00;;Фасадный декор;составные элементы;;1678.00
6022;капитель;4.45.101;;270;127;135;;;;;;;;;;Нет;ВР001004961;;7,00;34,00;;Фасадный декор;составные элементы;;1011.00
6023;капитель;4.45.201;;294;116;120;;;;;;;;;;Нет;ВР001005036;;7,00;34,00;;Фасадный декор;составные элементы;;669.00
6024;капитель;4.45.301;;265;208;132;;;;;;;;;;Нет;ВР001005101;;7,00;34,00;;Фасадный декор;составные элементы;;763.00
6025;капитель;4.51.101;;260;125;80;;;;;;;;;;Нет;ВР001004980;;7,00;34,00;;Фасадный декор;составные элементы;;574.00
6026;капитель;4.51.201;;306;116;67;;;;;;;;;;Нет;ВР001005058;;7,00;40,00;;Фасадный декор;составные элементы;;574.00
6027;капитель;4.11.101;;408;180;408;;;;;;;;;;Нет;ВР001004953;;7,00;40,00;;Фасадный декор;составные элементы;;3775.00
6028;капитель;4.11.201;;430;162;362;;;;;;;;;;Нет;ВР001005020;;7,00;40,00;;Фасадный декор;составные элементы;;3355.00
6029;капитель;4.11.301;;395;311;409;;;;;;;;;;Нет;ВР001005080;;7,00;40,00;;Фасадный декор;составные элементы;;4752.00
6030;капитель;4.15.102;;544;240;272;;;;;;;;;;Нет;ВР002025160;;7,00;40,00;;Фасадный декор;составные элементы;;2860.00
6031;регул;4.37.101;120;;19;8;;;;;;;;;;Нет;ВР001004975;;2,00;;;Фасадный декор;накладные элементы;;167.00
6032;регул;4.07.101;134;;29;12;;;;;;;;;;Нет;ВР001004948;;2,00;;;Фасадный декор;накладные элементы;;167.00
6033;мутул;4.05.102;127;;190;58;;;;;;;;;;Нет;ВР001022589;;2,50;;;Фасадный декор;накладные элементы;;858.00
6034;мутул;4.35.102;132;;85;41;;;;;;;;;;Нет;ВР001004988;;2,50;;;Фасадный декор;накладные элементы;;255.00
6035;мутул;4.35.101;132;;142;41;;;;;;;;;;Нет;ВР001004974;;2,50;;;Фасадный декор;накладные элементы;;332.00
6036;мутул;4.05.101;213;;190;62;;;;;;;;;;Нет;ВР001004947;;2,50;;;Фасадный декор;накладные элементы;;916.00
6037;модильон;4.08.301;;86;127;54;;;;;;;;;;Нет;ВР001005084;;2,50;;;Фасадный декор;накладные элементы;;269.00
6038;модильон;4.08.302;;83;88;46;;;;;;;;;;Нет;ВР001022579;;2,50;;;Фасадный декор;накладные элементы;;167.00
6039;модильон;4.38.301;;57;83;33;;;;;;;;;;Нет;ВР001005106;;2,50;;;Фасадный декор;накладные элементы;;167.00
6040;модильон;4.38.302;;55;67;33;;;;;;;;;;Нет;ВР001005127;;2,50;;;Фасадный декор;накладные элементы;;167.00
6041;триглиф;4.36.101;;120;165;10;;;;;;;;;;Нет;ВР001004967;;5,00;;;Фасадный декор;накладные элементы;;229.00
6042;триглиф;4.06.101;;168;244;12;;;;;;;;;;Нет;ВР001004946;;5,00;;;Фасадный декор;накладные элементы;;483.00
6043;ствол;4.52.102;;210/184;1520;54;;;;;;;;;;Нет;ВР001004982;;7,00;103,00;;Фасадный декор;составные элементы;;2541.00
6044;ствол;4.52.301;;186/158;1455;55;;;;;;;;;;Нет;ВР001005121;;7,00;103,00;;Фасадный декор;составные элементы;;1907.00
6045;ствол;4.16.101;;330;2300;155/165;;;;;;;;;;Нет;ВР001004950;;7,00;103,00;;Фасадный декор;составные элементы;;10164.00
6046;ствол;4.16.102;;330;2300;155/166;;;;;;;;;;Нет;ВР001004951;;7,00;103,00;;Фасадный декор;составные элементы;;6353.00
6047;ствол;4.16.201;;295;2395;147/148;;;;;;;;;;Нет;ВР001005017;;7,00;103,00;;Фасадный декор;составные элементы;;8259.00
6048;ствол;4.16.202;;295;2400;147/148;;;;;;;;;;Нет;ВР001022042;;7,00;103,00;;Фасадный декор;составные элементы;;7623.00
6049;ствол;4.16.301;;272;2210;135/136;;;;;;;;;;Нет;ВР001005077;;7,00;103,00;;Фасадный декор;составные элементы;;6353.00
6050;ствол;4.22.101;;332/298;2310;88/70;;;;;;;;;;Нет;ВР001022013;;7,00;103,00;;Фасадный декор;составные элементы;;6353.00
6051;ствол;4.22.102;;332/298;2310;88/70;;;;;;;;;;Нет;ВР001022039;;7,00;103,00;;Фасадный декор;составные элементы;;5718.00
6052;ствол;4.22.201;;260;2350;62;;;;;;;;;;Нет;ВР001022014;;7,00;103,00;;Фасадный декор;составные элементы;;5718.00
6053;ствол;4.22.202;;260;2350;62;;;;;;;;;;Нет;ВР001022040;;7,00;103,00;;Фасадный декор;составные элементы;;5718.00
6054;ствол;4.22.301;;292/248;2200;86/62;;;;;;;;;;Нет;ВР001022015;;7,00;103,00;;Фасадный декор;составные элементы;;5845.00
6055;ствол;4.22.302;;292/248;2200;86/62;;;;;;;;;;Нет;ВР001022041;;7,00;103,00;;Фасадный декор;составные элементы;;5082.00
6056;ствол;4.42.101;;220;1520;220;;;;;;;;;;Нет;ВР001004965;;7,00;40,00;;Фасадный декор;составные элементы;;6151.00
6057;ствол;4.42.201;;196;1580;196;;;;;;;;;;Нет;ВР001005041;;7,00;40,00;;Фасадный декор;составные элементы;;5032.00
6058;ствол;4.42.301;;178;1455;178;;;;;;;;;;Нет;ВР001005098;;7,00;40,00;;Фасадный декор;составные элементы;;4194.00
6059;ствол;4.46.101;;220;1520;10;;;;;;;;;;Нет;ВР001004962;;7,00;103,00;;Фасадный декор;составные элементы;;2796.00
6060;ствол;4.46.201;;196;1580;98;;;;;;;;;;Нет;ВР001005037;;7,00;103,00;;Фасадный декор;составные элементы;;2287.00
6061;ствол;4.46.301;;184;1460;89;;;;;;;;;;Нет;ВР001005102;;7,00;103,00;;Фасадный декор;составные элементы;;1907.00
6062;ствол;4.52.101;;210/184;1520;54;;;;;;;;;;Нет;ВР001004981;;7,00;103,00;;Фасадный декор;составные элементы;;2541.00
6063;ствол;4.52.201;;175;2000;42;;;;;;;;;;Нет;ВР001005059;;7,00;103,00;;Фасадный декор;составные элементы;;2541.00
6064;ствол;4.52.202;;175;2000;42;;;;;;;;;;Нет;ВР001005060;;7,00;103,00;;Фасадный декор;составные элементы;;3050.00
6065;ствол;4.52.302;;186/158;1455;55;;;;;;;;;;Нет;ВР001005122;;7,00;103,00;;Фасадный декор;составные элементы;;1525.00
6066;верхний фрагмент ствола;4.16.001;;434/362;350;217/180;;;;;;;;;;Нет;ВР002025163;;7,00;103,00;;Фасадный декор;составные элементы;;2796.00
6067;фрагмент ствола;4.16.002;;362;700;180;;;;;;;;;;Нет;ВР002025404;;7,00;103,00;;Фасадный декор;составные элементы;;2860.00
6068;ствол;4.12.301;;272;2210;272;;;;;;;;;;Нет;ВР001005081;;7,00;40,00;;Фасадный декор;составные элементы;;13976.00
6069;ствол;4.12.101;;330;2300;330;;;;;;;;;;Нет;ВР001004954;;7,00;40,00;;Фасадный декор;составные элементы;;22361.00
6070;ствол;4.12.102;;330;2300;330;;;;;;;;;;Нет;ВР001004955;;7,00;40,00;;Фасадный декор;составные элементы;;13976.00
6071;ствол;4.12.202;;295;2400;295;;;;;;;;;;Нет;ВР001022043;;7,00;103,00;;Фасадный декор;составные элементы;;16771.00
6072;ствол;4.12.201;;295;2390;295;;;;;;;;;;Нет;ВР001005021;;7,00;40,00;;Фасадный декор;составные элементы;;18169.00
6073;колонна;4.30.301;;409;2689;396;;;;;;;;;;Нет;;;;;;Фасадный декор;колонны;колонны;18711.00
6074;колонна;4.30.201;;415;2730;430;;;;;;;;;;Нет;;;;;;Фасадный декор;колонны;колонны;20097.00
6075;колонна;4.30.202;;415;2734;430;;;;;;;;;;Нет;;;;;;Фасадный декор;колонны;колонны;18942.00
6076;колонна;4.30.101;;440;2663;437;;;;;;;;;;Нет;;;;;;Фасадный декор;колонны;колонны;24833.00
6077;колонна;4.30.102;;440;2663;437;;;;;;;;;;Нет;;;;;;Фасадный декор;колонны;колонны;17903.00
6078;колонна;4.30.104;;296;1767;291;;;;;;;;;;Нет;;;;;;Фасадный декор;колонны;колонны;8236.00
6079;колонна;4.30.204;;270;1811;292;;;;;;;;;;Нет;;;;;;Фасадный декор;колонны;колонны;6757.00
6080;колонна;4.30.304;;266;1775;264;;;;;;;;;;Нет;;;;;;Фасадный декор;колонны;колонны;6237.00
