IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;CV_PRICE_1
5868;молдинг;1.51.358;Нет;2000;;;;;82;;;;;;;;;18;913.00
5869;молдинг;1.51.361;Нет;2000;;;;;51;;;;;;;;;29;625.00
5870;молдинг;1.51.381;Нет;2000;;;;;193;;;;;;;;;24;1484.00
5871;молдинг FLEX;1.51.345;Да;2000;;;;;94;550;550;;;;;;;22;1921.00
5872;молдинг FLEX;1.51.357;Да;2000;;;;;48;550;550;1500;;;;;;12;1158.00
5873;молдинг FLEX;1.51.358;Да;2000;;;;;82;550;550;;;;;;;18;1824.00
5874;молдинг FLEX;1.51.361;Да;2000;;;;;51;550;550;1500;;;;;;29;1250.00
5875;молдинг FLEX;1.51.381;Да;2000;;;;;193;550;550;3500;;;;;;24;2968.00
5876;архитрав;1.26.001;Нет;2010;83;131;;;;;;;;;;;;;1579.00
5877;архитрав;1.26.002;Нет;2010;89;130;;;;;;;;;;;;;1579.00
5878;архитрав;1.26.003;Нет;2010;91;130;;;;;;;;;;;;;1617.00
5879;розетка;1.56.036;Нет;;;;;;;;;;;;;887;;62;2876.00
5880;база;1.13.600;Нет;;276;696;278;;;;;;;;;;;;5163.00
5881;ниша;1.61.101;Нет;;418;758;;;;;;;;;;;;115;3157.00
5882;ниша;1.61.102;Нет;;655;1135;;;;;;;;;;;;115;4838.00
5883;ниша с полкой;1.61.110;Нет;;315;590;115;;;;;;;;;;;;2922.00
5884;ниша с полкой;1.61.120;Нет;;557;975;175;;;;;;;;;;;;5971.00
5885;сандрик;1.63.001;Нет;1280;;146;;;;;;;;;;;;57;1631.00
5886;сандрик;1.63.002;Нет;1280;;146;;;;;;;;;;;;57;1535.00
5887;карниз;4.02.201;Нет;2000;269;250;;;;;;;;;;;;;7245.00
5888;карниз;4.01.201;Нет;2000;285;280;;;;;;;;;;;;;7350.00
5889;карниз;4.01.101;Нет;2000;355;250;;;;;;;;;;;;;6300.00
5890;карниз;4.01.301;Нет;2000;308;297;;;;;;;;;;;;;6825.00
5891;карниз;4.32.202;Нет;2000;192;174;;;;;;;;;;;;;5250.00
5892;карниз;4.01.103;Нет;2000;360;265;;;;;;;;;;;;;9450.00
5893;карниз;4.31.301;Нет;2000;254;200;;;;;;;;;;;;;6300.00
5894;карниз;4.32.201;Нет;2000;191;174;;;;;;;;;;;;;5250.00
5895;карниз;4.81.002;Нет;2000;108;365;;;;;;;;;;;;;4725.00
5896;карниз;4.32.302;Нет;2000;204;193;;;;;;;;;;;;;4830.00
5897;карниз;4.01.202;Нет;2000;283;282;;;;;;;;;;;;;7875.00
5898;карниз;4.01.302;Нет;2000;304;296;;;;;;;;;;;;;7350.00
5899;карниз;4.02.101;Нет;2000;308;261;;;;;;;;;;;;;7875.00
5900;карниз;4.31.101;Нет;2000;311;185;;;;;;;;;;;;;8190.00
5901;карниз;4.31.201;Нет;2000;251;172;;;;;;;;;;;;;5250.00
5902;карниз;4.31.202;Нет;2000;250;172;;;;;;;;;;;;;5775.00
5903;карниз;4.31.302;Нет;2000;255;200;;;;;;;;;;;;;5250.00
5904;карниз;4.32.101;Нет;2000;204;169;;;;;;;;;;;;;4200.00
5905;карниз;4.32.301;Нет;2000;204;194;;;;;;;;;;;;;5250.00
5906;карниз;4.81.001;Нет;2000;97;291;;;;;;;;;;;;;3885.00
5907;карниз;4.02.301;Нет;2000;293;268;;;;;;;;;;;;;7875.00
5908;фриз;4.03.101;Нет;2020;30;243;;;;;;;;;;;;;3675.00
5909;фриз;4.03.102;Нет;2010;70;236;;;;;;;;;;;;;3570.00
5910;фриз;4.03.201;Нет;2010;30;218;;;;;;;;;;;;;2625.00
5911;фриз;4.03.202;Нет;2010;62;192;;;;;;;;;;;;;2940.00
5912;фриз;4.03.301;Нет;2010;43;198;;;;;;;;;;;;;1890.00
5913;фриз;4.33.301;Нет;2010;83;129;;;;;;;;;;;;;1890.00
5914;фриз;4.03.302;Нет;2010;74;170;;;;;;;;;;;;;2940.00
5915;фриз;4.33.101;Нет;2010;92;166;;;;;;;;;;;;;3150.00
5916;фриз;4.33.102;Нет;2010;42;164;;;;;;;;;;;;;1575.00
5917;фриз;4.33.201;Нет;2010;80;145;;;;;;;;;;;;;3675.00
5918;фриз;4.33.202;Нет;2010;42;146;;;;;;;;;;;;;1995.00
5919;архитрав;4.04.201;Нет;2010;70;188;;;;;;;;;;;;;2625.00
5920;архитрав;4.34.201;Нет;2010;109;124;;;;;;;;;;;;;2415.00
5921;архитрав;4.34.202;Нет;2010;68;125;;;;;;;;;;;;;2100.00
5922;архитрав;4.04.101;Нет;2010;56;167;;;;;;;;;;;;;2100.00
5923;архитрав;4.04.102;Нет;2010;90;152;;;;;;;;;;;;;2835.00
5924;архитрав;4.04.202;Нет;2010;97;168;;;;;;;;;;;;;3360.00
5925;архитрав;4.04.301;Нет;2010;66;207;;;;;;;;;;;;;1995.00
5926;архитрав;4.04.302;Нет;2010;95;172;;;;;;;;;;;;;3360.00
5927;архитрав;4.34.101;Нет;2010;109;113;;;;;;;;;;;;;3150.00
5928;архитрав;4.34.102;Нет;2010;59;113;;;;;;;;;;;;;1890.00
5929;архитрав;4.34.301;Нет;2010;100;137;;;;;;;;;;;;;2625.00
5930;архитрав;4.34.302;Нет;2010;68;138;;;;;;;;;;;;;1890.00
5931;балясина;4.71.101;Нет;;120;785;120;;;;;;;;;;;;1575.00
5932;балясина;4.71.201;Нет;;90;789;90;;;;;;;;;;;;1365.00
5933;столб;4.75.101;Нет;;220;1020;220;;;;;;;;;;;;5250.00
5934;столб;4.75.201;Нет;;180;1020;180;;;;;;;;;;;;4200.00
5935;крышка (пирамида);4.76.101;Нет;;270;83;270;;;;;;;;;;;;840.00
5936;крышка (пирамида);4.76.201;Нет;;220;70;220;;;;;;;;;;;;473.00
5937;крышка столба (плоская);4.73.101;Нет;;268;55;268;;;;;;;;;;;;683.00
5938;крышка столба (плоская);4.73.201;Нет;;220;50;220;;;;;;;;;;;;525.00
5939;крышка (шар);4.77.101;Нет;;;235;;;;;;;;;;180;;;840.00
5940;крышка (шар);4.77.201;Нет;;;196;;;;;;;;;;150;;;683.00
5941;основание;4.74.101;Нет;;3000;100;180;;;;;;;;;;;;8925.00
5942;основание;4.74.201;Нет;;3000;88;140;;;;;;;;;;;;7350.00
5943;поручень;4.72.101;Нет;3010;190;110;;;;;;;;;;;;;7665.00
5944;поручень;4.72.201;Нет;3010;21;102;;;;;;;;;;;;;6825.00
5945;наличник;4.84.001;Нет;2010;182;;50;;;;;;;;;;;;2625.00
5946;наличник;4.84.002;Нет;2310;160;;41;;;;;;;;;;;;2264.00
5947;наличник;4.84.003;Нет;2310;140;;38;;;;;;;;;;;;1746.00
5948;наличник;4.84.051;Нет;2310;183;;50;;;;;;;;;;;;2730.00
5949;наличник;4.84.052;Нет;2010;160;;40;;;;;;;;;;;;2161.00
5950;наличник;4.84.053;Нет;2010;140;;37;;;;;;;;;;;;1649.00
5951;арочное обрамление;4.87.031;Нет;;;;50;;;;;;;;;;750;;2415.00
5952;арочное обрамление;4.87.032;Нет;;;;40;;;;;;;;;;700;;1943.00
5953;арочное обрамление;4.87.033;Нет;;;;37;;;;;;;;;;600;;1260.00
5954;замковый камень;4.85.001;Нет;;282;295;65;;;;;;;;;;;;714.00
5955;замковый камень;4.85.002;Нет;;234;222;68;;;;;;;;;;;;630.00
5956;замковый камень;4.85.003;Нет;;212;200;54;;;;;;;;;;;;630.00
5957;подоконный элемент;4.82.001;Нет;2010;;160;101;;;;;;;;;;;;3150.00
5958;подоконный элемент;4.82.002;Нет;2010;;126;95;;;;;;;;;;;;2100.00
5959;подоконный элемент;4.82.003;Нет;2010;;111;87;;;;;;;;;;;;2100.00
5960;подоконный элемент;4.82.101;Нет;2010;;105;48;;;;;;;;;;;;1523.00
5961;подоконный элемент;4.82.201;Нет;2010;;95;60;;;;;;;;;;;;1575.00
5962;подоконный элемент;4.82.202;Нет;2010;;95;53;;;;;;;;;;;;1575.00
5963;подоконный элемент;4.82.301;Нет;2010;;110;63;;;;;;;;;;;;1575.00
5964;подоконный элемент;4.82.302;Нет;2010;;110;54;;;;;;;;;;;;1575.00
5965;кронштейн-пьедестал;4.83.101;Нет;;394;274;197;;;;;;;;;;;;1680.00
5966;кронштейн-пьедестал;4.83.102;Нет;;357;240;128;;;;;;;;;;;;1024.00
5967;кронштейн-пьедестал;4.83.201;Нет;;393;275;195;;;;;;;;;;;;1155.00
5968;кронштейн-пьедестал;4.83.202;Нет;;356;262;134;;;;;;;;;;;;1182.00
5969;кронштейн-пьедестал;4.83.301;Нет;;366;272;180;;;;;;;;;;;;1050.00
5970;кронштейн-пьедестал;4.83.302;Нет;;335;270;129;;;;;;;;;;;;945.00
5971;руст;4.86.003;Нет;;374;250;40;;;;;;;;;;;;683.00
5972;руст;4.86.004;Нет;;250;250;40;;;;;;;;;;;;420.00
5973;руст;4.86.005;Нет;;360;290;42;;;;;;;;;;;;683.00
5974;руст;4.86.001;Нет;;556;290;41;;;;;;;;;;;;1155.00
5975;руст;4.86.002;Нет;;548;215;38;;;;;;;;;;;;735.00
5982;угловой элемент;1.52.361;Нет;;288;288;;;;;;;;;;;;29;497.00
5983;база;4.17.302;Нет;;372;165;185;;;;;;;;;;;;1470.00
5984;база;4.53.201;Нет;;252;121;81;;;;;;;;;;;;552.00
5985;база;4.53.301;Нет;;225;108;75;;;;;;;;;;;;394.00
5986;база;4.17.101;Нет;;440;180;220;;;;;;;;;;;;1470.00
5987;база;4.17.201;Нет;;411;170;206;;;;;;;;;;;;1470.00
5988;база;4.17.202;Нет;;410;172;209;;;;;;;;;;;;1050.00
5989;база;4.17.301;Нет;;370;162;186;;;;;;;;;;;;1155.00
5990;база;4.23.101;Нет;;407;181;125;;;;;;;;;;;;1103.00
5991;база;4.23.201;Нет;;376;172;119;;;;;;;;;;;;1103.00
5992;база;4.23.301;Нет;;351;160;115;;;;;;;;;;;;1103.00
5993;база;4.43.101;Нет;;296;120;291;;;;;;;;;;;;1317.00
5994;база;4.43.201;Нет;;273;115;271;;;;;;;;;;;;1213.00
5995;база;4.43.202;Нет;;270;117;270;;;;;;;;;;;;1386.00
5996;база;4.43.301;Нет;;242;109;244;;;;;;;;;;;;1386.00
5997;база;4.43.302;Нет;;241;109;244;;;;;;;;;;;;1386.00
5998;база;4.47.101;Нет;;292;121;147;;;;;;;;;;;;599.00
5999;база;4.47.201;Нет;;271;115;;;;;;;;;;;137;;552.00
6000;база;4.47.202;Нет;;270;117;135;;;;;;;;;;;;630.00
6001;база;4.47.301;Нет;;244;111;122;;;;;;;;;;;;630.00
6002;база;4.47.302;Нет;;243;111;122;;;;;;;;;;;;630.00
6003;база;4.53.101;Нет;;260;120;80;;;;;;;;;;;;473.00
6004;база;4.53.302;Нет;;225;108;76;;;;;;;;;;;;394.00
6005;база;4.13.101;Нет;;440;180;437;;;;;;;;;;;;3234.00
6006;база;4.13.201;Нет;;412;171;411;;;;;;;;;;;;3234.00
6007;база;4.13.202;Нет;;415;171;410;;;;;;;;;;;;2310.00
6008;база;4.13.301;Нет;;374;166;370;;;;;;;;;;;;2541.00
6009;база;4.13.302;Нет;;372;164;370;;;;;;;;;;;;3234.00
6010;база;4.17.002;Нет;;507;217;253;;;;;;;;;;;;1995.00
6011;база;4.17.001;Нет;;482;199;242;;;;;;;;;;;;1785.00
6012;капитель;4.51.301;Нет;;273;208;100;;;;;;;;;;;;630.00
6013;капитель;4.15.101;Нет;;409;180;206;;;;;;;;;;;;1418.00
6014;капитель;4.15.201;Нет;;430;164;184;;;;;;;;;;;;1260.00
6015;капитель;4.15.301;Нет;;397;310;206;;;;;;;;;;;;1785.00
6016;капитель;4.21.101;Нет;;407;181;124;;;;;;;;;;;;1103.00
6017;капитель;4.21.201;Нет;;446;163;97;;;;;;;;;;;;1103.00
6018;капитель;4.21.301;Нет;;419;316;152;;;;;;;;;;;;1575.00
6019;капитель;4.41.101;Нет;;270;127;273;;;;;;;;;;;;1837.00
6020;капитель;4.41.201;Нет;;244;116;292;;;;;;;;;;;;1213.00
6021;капитель;4.41.301;Нет;;266;208;264;;;;;;;;;;;;1386.00
6022;капитель;4.45.101;Нет;;275;127;137;;;;;;;;;;;;835.00
6023;капитель;4.45.201;Нет;;294;117;122;;;;;;;;;;;;552.00
6024;капитель;4.45.301;Нет;;264;208;132;;;;;;;;;;;;630.00
6025;капитель;4.51.101;Нет;;262;125;80;;;;;;;;;;;;473.00
6026;капитель;4.51.201;Нет;;306;116;68;;;;;;;;;;;;473.00
6027;капитель;4.11.101;Нет;;407;180;408;;;;;;;;;;;;3119.00
6028;капитель;4.11.201;Нет;;364;164;430;;;;;;;;;;;;2772.00
6029;капитель;4.11.301;Нет;;409;313;396;;;;;;;;;;;;3927.00
6030;капитель;4.15.102;Нет;;544;272;240;;;;;;;;;;;;2363.00
6031;регул;4.37.101;Нет;120;;19;8;;;;;;;;;;;;137.00
6032;регул;4.07.101;Нет;164;;29;12;;;;;;;;;;;;137.00
6033;мутул;4.05.102;Нет;127;;190;58;;;;;;;;;;;;709.00
6034;мутул;4.35.102;Нет;;;;;;;;;;;;;;;;210.00
6035;мутул;4.35.101;Нет;132;;141;41;;;;;;;;;;;;273.00
6036;мутул;4.05.101;Нет;213;;190;62;;;;;;;;;;;;756.00
6037;модильон;4.08.301;Нет;;88;127;56;;;;;;;;;;;;221.00
6038;модильон;4.08.302;Нет;;84;88;46;;;;;;;;;;;;137.00
6039;модильон;4.38.301;Нет;;58;83;34;;;;;;;;;;;;137.00
6040;модильон;4.38.302;Нет;;56;67;34;;;;;;;;;;;;137.00
6041;триглиф;4.36.101;Нет;;120;163;9;;;;;;;;;;;;189.00
6042;триглиф;4.06.101;Нет;;244;168;12;;;;;;;;;;;;399.00
6043;ствол;4.52.102;Нет;;210;1520;54;;;;;;;;;;;;2100.00
6044;ствол;4.52.301;Нет;;187;1455;57;;;;;;;;;;;;1575.00
6045;ствол;4.16.101;Нет;;330;2300;166;;;;;;;;;;;;8400.00
6046;ствол;4.16.102;Нет;;330;2303;166;;;;;;;;;;;;5250.00
6047;ствол;4.16.201;Нет;;297;2395;148;;;;;;;;;;;;6825.00
6048;ствол;4.16.202;Нет;;295;2399;148;;;;;;;;;;;;6300.00
6049;ствол;4.16.301;Нет;;273;2212;135;;;;;;;;;;;;5250.00
6050;ствол;4.22.101;Нет;;334;2310;88;;;;;;;;;;;;5250.00
6051;ствол;4.22.102;Нет;;334;2310;88;;;;;;;;;;;;4725.00
6052;ствол;4.22.201;Нет;;260;2350;62;;;;;;;;;;;;4725.00
6053;ствол;4.22.202;Нет;;260;2349;62;;;;;;;;;;;;4725.00
6054;ствол;4.22.301;Нет;;294;2200;86;;;;;;;;;;;;4830.00
6055;ствол;4.22.302;Нет;;294;2200;86;;;;;;;;;;;;4200.00
6056;ствол;4.42.101;Нет;;218;1520;222;;;;;;;;;;;;5082.00
6057;ствол;4.42.201;Нет;;197;1578;198;;;;;;;;;;;;4158.00
6058;ствол;4.42.301;Нет;;181;1458;175;;;;;;;;;;;;3465.00
6059;ствол;4.46.101;Нет;;219;1520;111;;;;;;;;;;;;2310.00
6060;ствол;4.46.201;Нет;;199;1580;99;;;;;;;;;;;;1890.00
6061;ствол;4.46.301;Нет;;184;1460;89;;;;;;;;;;;;1575.00
6062;ствол;4.52.101;Нет;;208;1520;55;;;;;;;;;;;;2100.00
6063;ствол;4.52.201;Нет;;175;2000;42;;;;;;;;;;;;2100.00
6064;ствол;4.52.202;Нет;;176;2020;42;;;;;;;;;;;;2520.00
6065;ствол;4.52.302;Нет;;186;1454;56;;;;;;;;;;;;1260.00
6066;верхний фрагмент ствола;4.16.001;Нет;;362;350;180;;;;;;;;;;;;2310.00
6067;фрагмент ствола;4.16.002;Нет;;362;700;180;;;;;;;;;;;;2363.00
6068;ствол;4.12.301;Нет;;;2212;;;;;;;;;;273;;;11550.00
6069;ствол;4.12.101;Нет;;;2303;;;;;;;;;;330;;;18480.00
6070;ствол;4.12.102;Нет;;;2303;;;;;;;;;;330;;;11550.00
6071;ствол;4.12.202;Нет;;;2399;;;;;;;;;;295;;;13860.00
6072;ствол;4.12.201;Нет;;;2395;;;;;;;;;;297;;;15015.00
6073;колонна;4.30.301;Нет;;409;2689;396;;;;;;;;;;;;18711.00
6074;колонна;4.30.201;Нет;;415;2730;430;;;;;;;;;;;;20097.00
6075;колонна;4.30.202;Нет;;415;2734;430;;;;;;;;;;;;18942.00
6076;колонна;4.30.101;Нет;;440;2663;437;;;;;;;;;;;;24833.00
6077;колонна;4.30.102;Нет;;440;2663;437;;;;;;;;;;;;17903.00
6078;колонна;4.30.104;Нет;;296;1767;291;;;;;;;;;;;;8236.00
6079;колонна;4.30.204;Нет;;270;1811;292;;;;;;;;;;;;6757.00
6080;колонна;4.30.304;Нет;;266;1775;264;;;;;;;;;;;;6237.00
6081;полуколонна;4.10.301;Нет;;397;2687;206;;;;;;;;;;;;8505.00
6082;полуколонна;4.10.201;Нет;;430;2731;209;;;;;;;;;;;;9135.00
6083;полуколонна;4.10.202;Нет;;430;2735;209;;;;;;;;;;;;8610.00
6084;полуколонна;4.10.101;Нет;;440;2660;220;;;;;;;;;;;;11288.00
6085;полуколонна;4.10.102;Нет;;440;2663;220;;;;;;;;;;;;8138.00
6086;полуколонна;4.10.104;Нет;;394;2042;197;;;;;;;;;;;;5424.00
6087;полуколонна;4.10.103;Нет;;544;2889;242;;;;;;;;;;;;13547.00
6088;полуколонна;4.10.204;Нет;;393;2087;195;;;;;;;;;;;;4149.00
6089;полуколонна;4.10.305;Нет;;366;2051;180;;;;;;;;;;;;3885.00
6090;пилястра;4.20.301;Нет;;419;2676;152;;;;;;;;;;;;7508.00
6091;пилястра;4.20.302;Нет;;419;2676;152;;;;;;;;;;;;6878.00
6092;пилястра;4.20.201;Нет;;446;2685;119;;;;;;;;;;;;6931.00
6093;пилястра;4.20.202;Нет;;447;2683;119;;;;;;;;;;;;6931.00
6094;пилястра;4.20.101;Нет;;407;2672;125;;;;;;;;;;;;7456.00
6095;пилястра;4.20.102;Нет;;407;2672;125;;;;;;;;;;;;6931.00
6096;пилястра;4.20.103;Нет;;357;2005;128;;;;;;;;;;;;4070.00
6097;пилястра;4.20.104;Нет;;357;2005;128;;;;;;;;;;;;4070.00
6098;пилястра;4.20.203;Нет;;356;2499;134;;;;;;;;;;;;4307.00
6099;пилястра;4.20.204;Нет;;356;2519;134;;;;;;;;;;;;4727.00
6100;пилястра;4.20.303;Нет;;335;2041;129;;;;;;;;;;;;3544.00
6101;пилястра;4.20.304;Нет;;335;2040;129;;;;;;;;;;;;3229.00
6102;пилястра;4.20.305;Нет;;335;2041;129;;;;;;;;;;;;3544.00
6103;пилястра;4.20.306;Нет;;335;2040;129;;;;;;;;;;;;3229.00
6104;клей монтажный 290 мл;k-em290;Нет;;;;;;;;;;;;;;;;363.00
6105;клей универсальный 290 мл;k-eu290;Нет;;;;;;;;;;;;;;;;550.00
6106;клей стыковочный 80 мл;k-es80;Нет;;;;;;;;;;;;;;;;363.00
6107;клей стыковочный 290 мл;k-es290;Нет;;;;;;;;;;;;;;;;715.00
6108;карниз;1.50.101;Нет;2000;;;;69;68;;;;;;;;;;710.00
6109;карниз FLEX;1.50.101;Да;2000;;;;69;68;2000;1500;;;;;;;;1419.00
6110;карниз FLEX;1.50.199;Да;2000;;;;72;73;2000;1000;;;;;;;;1523.00
6111;карниз;1.50.199;Нет;2000;;;;72;73;;;;;;;;;;762.00
6112;молдинг;1.51.353;Нет;2000;;;;;26;;;;;;;;;16;460.00
6113;молдинг FLEX;1.51.353;Да;2000;;;;;26;550;550;1500;;;;;;16;919.00
6114;молдинг;1.51.356;Нет;2000;;;;;48;;;;;;;;;9;579.00
6115;молдинг FLEX;1.51.356;Да;2000;;;;;48;550;550;2500;;;;;;9;1158.00
6135;откос;4.88.001;Нет;2000;12;400;;;;;;;;;;;;;1838.00
6136;база;1.54.010;Нет;;96;248;;;;;;;;;;;;30;568.00
6168;элемент камина;1.64.004;Нет;;1295;238;195;;;;;;;;;;;;7769.00
6169;элемент камина;1.64.005;Нет;;170;859;152;;;;;;;;;;;;3940.00
6170;элементы декоративного камина;1.64.100;Нет;;1295;1097;195;;;;;;;;;;;;12930.00
6171;элемент камина;1.64.005;Нет;;170;859;152;;;;;;;;;;;;3940.00
6172;карниз;1.50.108;Нет;2000;;;;114;120;;;;;;;;;;1373.00
6173;карниз;1.50.161;Нет;2000;;;;82;91;;;;;;;;;;762.00
6174;карниз;1.50.179;Нет;2000;;;;77;81;;;;;;;;;;721.00
6175;карниз;1.50.189;Нет;2000;;;;72;69;;;;;;;;;;762.00
6176;карниз;1.50.207;Нет;2000;;;;54;53;;;;;;;;;;746.00
6177;карниз;1.50.274;Нет;2000;;;;57;86;;;;;;;;;;762.00
6178;карниз;1.50.275;Нет;2000;;;;74;106;;;;;;;;;;1392.00
6179;молдинг;1.51.346;Нет;2000;;;;;34;;;;;;;;;16;495.00
6180;розетка;1.56.040;Нет;;;;;;;;;;;;;707;;46;2416.00
6181;розетка;1.56.041;Нет;;;;;;;;;;;;;544;;48;1678.00
6182;кронштейн;1.19.007;Нет;;185;185;102;;;;;;;;;;;;927.00
6183;кронштейн;1.19.008;Нет;;165;225;85;;;;;;;;;;;;927.00
6184;капитель;1.21.008;Нет;;151;98;46;;;;;;;;;;;;952.00
6185;ствол;1.22.050;Нет;;96;2000;17;;;;;;;;;;;;1404.00
6186;база;1.23.600;Нет;;117;255;25;;;;;;;;;;;;998.00
6187;пилястра;1.20.103;Нет;;117;2353;46;;;;;;;;;;;;2770.00
6188;карниз;4.91.001;Нет;2000;200;200;;;;;;;;;;;;;5000.00
6189;карниз;4.91.004;Нет;2000;200;300;;;;;;;;;;;;;6500.00
6194;карниз FLEX;1.50.208;Да;2000;;;;70;70;2500;2000;;;;;;;;1522.00
6195;карниз FLEX;1.50.204;Да;2000;;;;40;36;2000;1500;;;;;;;;1371.00
6196;карниз FLEX;1.50.189;Да;2000;;;;72;69;2500;1500;;;;;;;;1522.00
6198;замковый камень;4.85.004;Нет;;254;205;;;;;;;;;;;;;660.00
6199;замковый камень;4.85.005;Нет;;254;305;;;;;;;;;;;;;900.00
6200;карниз;4.91.002;Нет;2000;250;350;;;;;;;;;;;;;7500.00
6201;наличник;4.84.005;Нет;2000;121;;35;;;;;;;;;;;;1100.00
6202;кронштейн-пьедестал;4.83.003;Нет;;157;101;46;;;;;;;;;;;;315.00
6206;молдинг;1.51.359;Нет;2000;;;;;36;;;;;;;;;10;579.00
6207;карниз FLEX;1.50.161;Да;2000;;;;82;91;2500;1500;;;;;;;;1523.00
6208;молдинг FLEX;1.51.359;Да;2000;;;;;36;500;500;1500;;;;;;10;1158.00
6211;наличник;4.84.004;Нет;2000;101;;49;;;;;;;;;;;;1430.00
6212;наличник;4.84.006;Нет;2000;202;;60;;;;;;;;;;;;2200.00
6213;карниз;4.91.003;Нет;2000;130;250;;;;;;;;;;;;;4620.00
6214;карниз;4.91.005;Нет;2000;165;201;;;;;;;;;;;;;4950.00
6215;фриз;4.33.302;Нет;2000;51;131;;;;;;;;;;;;;1575.00
6216;кронштейн-пьедестал;4.83.002;Нет;;174;116;48;;;;;;;;;;;;378.00
6217;фрагмент ствола;4.16.002;Нет;;362;700;180;;;;;;;;;;;;2363.00
6218;фрагмент ствола;4.16.002;Нет;;362;700;180;;;;;;;;;;;;2363.00
6313;молдинг FLEX;1.51.346;Да;2000;;;;;34;550;550;;;;;;;16;990.00
6355;угловой элемент;1.52.322;Нет;;110;110;;;;;;;;;;;;12;416.00
6356;угловой элемент;1.52.348;Нет;;250;250;;;;;;;;;;;;25;440.00
6357;угловой элемент;1.52.286;Нет;;200;200;;;;;;;;;;;;12;434.00
6358;угловой элемент;1.52.287;Нет;;300;300;;;;;;;;;;;;20;461.00
6359;карниз FLEX;1.50.108;Да;2000;;;;114;120;3000;2500;;;;;;;;2745.00
6360;карниз;1.50.213;Нет;2000;;;;55;55;;;;;;;;;;709.00
6361;карниз FLEX;1.50.213;Да;2000;;;;55;55;;;;;;;;;;1417.00
6362;карниз;1.50.279;Нет;2000;;;;81;103;;;;;;;;;;1456.00
6363;карниз;1.50.276;Нет;2000;;;;100;60;;;;;;;;;;746.00
6364;карниз FLEX;1.50.276;Да;2000;;;;100;60;3000;2500;;;;;;;;1492.00
6365;карниз;1.50.278;Нет;2000;;;;69;82;;;;;;;;;;786.00
6366;карниз FLEX;1.50.278;Да;2000;;;;69;82;3500;2500;;;;;;;;1571.00
6367;розетка;1.56.044;Нет;;;;;;;;;;;;;620;;42;1582.00
6368;молдинг;1.51.360;Нет;2000;;;;;72;;;;;;;;;12;565.00
6369;молдинг FLEX;1.51.360;Да;2000;;;;;72;;;;;;;;;12;1129.00
6370;молдинг;1.51.363;Нет;2000;;;;;70;;;;;;;;;13;879.00
6371;молдинг FLEX;1.51.363;Да;2000;;;;;70;;;;;;;;;13;1758.00
6372;молдинг;1.51.362;Нет;2000;;;;;46;;;;;;;;;10;578.00
6373;молдинг FLEX;1.51.362;Да;2000;;;;;46;550;550;2000;;;;;;10;1155.00
6374;молдинг;1.51.370;Нет;2000;;;;;75;;;;;;;;;15;635.00
6375;молдинг FLEX;1.51.370;Да;2000;;;;;75;;;;;;;;;15;1270.00
6376;плинтус;1.53.110;Нет;2000;;;;;138;;;;19;;;;;;1070.00
6377;плинтус FLEX;1.53.110;Да;2000;;;;;138;550;550;;19;;;;;;2138.00
6378;колонна;1.30.203;Нет;;276;2181;280;;;;;;;;;;;;13345.00
6379;колонна;1.30.103;Нет;;169;2220;269;;;;;;;;;;;;11048.00
6380;карниз FLEX;1.50.179;Да;2000;;;;77;81;2500;2000;;;;;;;;1440.00
6381;карниз FLEX;1.50.207;Да;2000;;;;54;53;2500;2000;;;;;;;;1492.00
6382;карниз FLEX;1.50.275;Да;2000;;;;74;106;3000;2500;;;;;;;;2783.00
6385;ствол;4.16.003;Нет;;435;350;217;;;;;;;;;;;;1650.00
6386;ствол;4.16.004;Нет;;364;705;182;;;;;;;;;;;;2300.00
6387;ствол;4.16.005;Нет;;364;350;182;;;;;;;;;;;;1650.00
6388;капитель;4.15.202;Нет;;635;241;270;;;;;;;;;;;;3300.00
6389;капитель;4.15.302;Нет;;648;510;326;;;;;;;;;;;;4950.00
6390;капитель;4.11.102;Нет;;544;240;544;;;;;;;;;;;;5198.00
6391;капитель;4.11.202;Нет;;635;241;540;;;;;;;;;;;;7260.00
6392;капитель;4.11.302;Нет;;648;510;648;;;;;;;;;;;;10890.00
6393;база;4.13.001;Нет;;482;199;482;;;;;;;;;;;;3927.00
6394;ствол;4.12.001;Нет;;434;350;434;;;;;;;;;;;;5082.00
6395;ствол;4.12.002;Нет;;362;700;362;;;;;;;;;;;;5199.00
6396;ствол;4.12.003;Нет;;435;350;435;;;;;;;;;;;;3630.00
6397;ствол;4.12.004;Нет;;364;700;364;;;;;;;;;;;;5060.00
6398;ствол;4.12.005;Нет;;364;350;364;;;;;;;;;;;;3630.00
6423;карниз FLEX;1.50.271;Да;2000;;;;165;226;5000;5000;;;;;;;;4352.00
6424;карниз FLEX;1.50.274;Да;2000;;;;57;86;2500;2000;;;;;;;;1523.00
6429;клей стыковочный 60 мл;k-es60;Нет;;;;;;;;;;;;;;;;300.00
6430;база;1.54.030;Нет;;109;230;;;;;;;;;;;;29;537.00
6431;квадрат;1.54.013;Нет;;109;109;;;;;;;;;;;;28;197.00
