IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP160;IP_PROP161;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP165;IP_PROP167;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
4919;карниз FLEX;;;2000;;;;1.50.110;192;162;4500;4000;;;;;;ВР000005887;КАРНИЗ-ФЛЕКС 1.50.110;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3459.00
4920;карниз FLEX;;;2000;;;;1.50.111;113;116;3500;2500;;;;;;ВР000005864;КАРНИЗ-ФЛЕКС 1.50.111;;4,50;82,80;Нет;;;Интерьерный декор;гибкие карнизы;;2830.00
4921;карниз FLEX;;;2000;;;;1.50.112;38;76;1500;1000;;;;;;ВР000005861;КАРНИЗ-ФЛЕКС 1.50.112;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;1402.00
4922;карниз FLEX;;;2000;;;;1.50.113;80;84;4000;3000;;;;;;ВР000005851;КАРНИЗ-ФЛЕКС 1.50.113;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1485.00
4923;карниз FLEX;;;2000;;;;1.50.123;30;30;1000;550;;;;;;ВР000005872;КАРНИЗ-ФЛЕКС 1.50.123;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;997.00
4924;карниз FLEX;;;2000;;;;1.50.124;57;115;1500;1500;;;;;;ВР000005877;КАРНИЗ-ФЛЕКС 1.50.124;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2554.00
4925;карниз FLEX;;;2000;;;;1.50.125;87;91;2500;2000;;;;;;ВР000005878;КАРНИЗ-ФЛЕКС 1.50.125;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;2096.00
4926;карниз FLEX;;;2000;;;;1.50.126;95;91;2000;1500;;;;;;ВР000005907;КАРНИЗ-ФЛЕКС 1.50.126;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;1469.00
4927;карниз FLEX;;;2000;;;;1.50.127;47;90;2000;1500;;;;;;ВР000005882;КАРНИЗ-ФЛЕКС 1.50.127;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1422.00
4928;карниз FLEX;;;1970;;;;1.50.128;66;145;1500;2000;;;;;;ВР000005880;КАРНИЗ-ФЛЕКС 1.50.128;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2493.00
4929;карниз FLEX;;;2000;;;;1.50.129;75;86;2500;1500;;;;;;ВР000005913;КАРНИЗ-ФЛЕКС 1.50.129;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1436.00
4930;карниз FLEX;;;2000;;;;1.50.130;30;32;1000;550;;;;;;ВР000005845;КАРНИЗ-ФЛЕКС 1.50.130;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1007.00
4931;карниз FLEX;;;2000;;;;1.50.131;135;60;3000;2500;;;;;;ВР000005854;КАРНИЗ-ФЛЕКС 1.50.131;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2452.00
4932;карниз FLEX;;;2000;;;;1.50.132;117;216;2500;3000;;;;;;ВР000005858;КАРНИЗ-ФЛЕКС 1.50.132;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3659.00
4933;карниз FLEX;;;2000;;;;1.50.133;115;120;3500;2500;;;;;;ВР000005855;КАРНИЗ-ФЛЕКС 1.50.133;;4,50;82,80;Нет;;;Интерьерный декор;гибкие карнизы;;2493.00
4934;карниз FLEX;;;2000;;;;1.50.134;194;150;4500;4000;;;;;;ВР000005857;КАРНИЗ-ФЛЕКС 1.50.134;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;3539.00
4935;карниз FLEX;;;2000;;;;1.50.135;161;41;3500;3500;;;;;;ВР000005871;КАРНИЗ-ФЛЕКС 1.50.135;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2576.00
4936;карниз FLEX;;;2000;;;;1.50.136;62;166;550;550;;;;;;ВР000005879;КАРНИЗ-ФЛЕКС 1.50.136;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;2856.00
4937;карниз FLEX;;;2000;;;;1.50.137;183;190;4500;4000;;;;;;ВР000005876;КАРНИЗ-ФЛЕКС 1.50.137;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3739.00
4938;карниз FLEX;;;2000;;;;1.50.138;156;161;4000;3500;;;;;;ВР000005881;КАРНИЗ-ФЛЕКС 1.50.138;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3138.00
4939;карниз FLEX;;;2000;;;;1.50.139;98;98;2500;2000;;;;;;ВР000006252;КАРНИЗ-ФЛЕКС 1.50.139;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2427.00
4940;карниз FLEX;;;2000;;;;1.50.140;57;58;2000;1500;;;;;;ВР000005848;КАРНИЗ-ФЛЕКС 1.50.140;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1397.00
4941;карниз FLEX;;;2000;;;;1.50.141;70;70;2000;1500;;;;;;ВР000005911;КАРНИЗ-ФЛЕКС 1.50.141;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1397.00
4942;карниз FLEX;;;2000;;;;1.50.142;196;45;550;550;2500;;;;;ВР000005890;КАРНИЗ-ФЛЕКС 1.50.142;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;3138.00
4943;карниз FLEX;;;2000;;;;1.50.143;70;73;2000;1500;;;;;;ВР000006083;КАРНИЗ-ФЛЕКС 1.50.143;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1372.00
4944;карниз FLEX;;;2000;;;;1.50.144;82;80;2500;1500;;;;;;ВР000005898;КАРНИЗ-ФЛЕКС 1.50.144;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1500.00
4945;карниз FLEX;;;2000;;;;1.50.145;264;90;1500;550;4500;;;;;ВР000005891;КАРНИЗ-ФЛЕКС 1.50.145;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3980.00
4946;карниз FLEX;;;2000;;;;1.50.146;74;148;1500;1500;;;;;;ВР000005915;КАРНИЗ-ФЛЕКС 1.50.146;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2535.00
4947;карниз FLEX;;;2000;;;;1.50.147;127;173;4500;4500;;;;;;ВР000005892;КАРНИЗ-ФЛЕКС 1.50.147;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3138.00
4948;карниз FLEX;;;2000;;;;1.50.148;120;115;3500;3000;;;;;;ВР000006277;КАРНИЗ-ФЛЕКС 1.50.148;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2667.00
4949;карниз FLEX;;;2000;;;;1.50.149;188;185;4500;4000;;;;;;ВР001022450;КАРНИЗ-ФЛЕКС 1.50.149;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;4042.00
4950;карниз FLEX;;;2000;;;;1.50.150;40;41;1500;1000;;;;;;ВР000005844;КАРНИЗ-ФЛЕКС 1.50.150;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;1026.00
4951;карниз FLEX;;;2000;;;;1.50.151;144;170;3500;3500;;;;;;ВР001022119;КАРНИЗ-ФЛЕКС 1.50.151;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;4042.00
4952;карниз FLEX;;;2000;;;;1.50.152;155;172;3500;3500;;;;;;ВР001022120;КАРНИЗ-ФЛЕКС 1.50.152;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;4042.00
4953;карниз FLEX;;;2000;;;;1.50.153;160;170;3000;2500;;;;;;ВР001022121;КАРНИЗ-ФЛЕКС 1.50.153;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;4042.00
4954;карниз FLEX;;;2000;;;;1.50.154;23;23;1000;550;;;;;;ВР001022868;КАРНИЗ-ФЛЕКС 1.50.154;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;937.00
4955;карниз FLEX;;;2000;;;;1.50.155;17;26;550;550;;;;;;ВР001022867;КАРНИЗ-ФЛЕКС 1.50.155;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;928.00
4956;карниз FLEX;;;2000;;;;1.50.156;30;30;550;550;;;;;;ВР001022866;КАРНИЗ-ФЛЕКС 1.50.156;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1032.00
4957;карниз FLEX;;;2000;;;;1.50.157;31;33;1000;550;;;;;;ВР001022865;КАРНИЗ-ФЛЕКС 1.50.157;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;960.00
4958;карниз FLEX;;;2000;;;;1.50.158;33;33;1000;550;;;;;;ВР001022864;КАРНИЗ-ФЛЕКС 1.50.158;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;967.00
4959;карниз FLEX;;;2000;;;;1.50.159;22;45;1000;550;;;;;;ВР001022863;КАРНИЗ-ФЛЕКС 1.50.159;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;995.00
4960;карниз FLEX;;;2000;;;;1.50.160;70;51;2000;1500;;;;;;ВР000005849;КАРНИЗ-ФЛЕКС 1.50.160;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1318.00
4961;карниз FLEX;;;2000;;;;1.50.162;61;84;2000;1500;;;;;;ВР000005884;КАРНИЗ-ФЛЕКС 1.50.162;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;1372.00
4962;карниз FLEX;;;2000;;;;1.50.163;68;148;2000;2000;;;;;;ВР000005889;КАРНИЗ-ФЛЕКС 1.50.163;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2634.00
4963;карниз FLEX;;;2000;;;;1.50.164;123;130;3500;3000;;;;;;ВР000005886;КАРНИЗ-ФЛЕКС 1.50.164;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2896.00
4964;карниз FLEX;;;2000;;;;1.50.165;81;83;2500;2000;;;;;;ВР000005850;КАРНИЗ-ФЛЕКС 1.50.165;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1378.00
4965;карниз FLEX;;;2000;;;;1.50.166;86;142;2500;2500;;;;;;ВР000005888;КАРНИЗ-ФЛЕКС 1.50.166;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;2792.00
4966;карниз FLEX;;;2000;;;;1.50.168;120;119;3000;3000;;;;;;ВР000005893;КАРНИЗ-ФЛЕКС 1.50.168;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2830.00
4967;карниз FLEX;;;2000;;;;1.50.169;95;102;2500;2000;;;;;;ВР000006092;КАРНИЗ-ФЛЕКС 1.50.169;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2667.00
4968;карниз FLEX;;;2000;;;;1.50.170;113;80;2500;2000;;;;;;ВР000005852;КАРНИЗ-ФЛЕКС 1.50.170;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1515.00
4969;карниз FLEX;;;2000;;;;1.50.171;30;45;1000;550;;;;;;ВР001022862;КАРНИЗ-ФЛЕКС 1.50.171;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;989.00
4970;карниз FLEX;;;2000;;;;1.50.172;47;44;1500;1000;;;;;;ВР001022861;КАРНИЗ-ФЛЕКС 1.50.172;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;1023.00
4971;карниз FLEX;;;2000;;;;1.50.173;40;55;1500;1000;;;;;;ВР001022860;КАРНИЗ-ФЛЕКС 1.50.173;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1032.00
4972;карниз FLEX;;;2000;;;;1.50.174;36;61;1500;1000;;;;;;ВР001022859;КАРНИЗ-ФЛЕКС 1.50.174;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1052.00
4973;карниз FLEX;;;2000;;;;1.50.175;119;133;2500;2000;;;;;;ВР000005868;КАРНИЗ-ФЛЕКС 1.50.175;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2815.00
4974;карниз FLEX;;;2000;;;;1.50.176;67;131;1500;2000;;;;;;ВР000005910;КАРНИЗ-ФЛЕКС 1.50.176;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2576.00
4975;карниз FLEX;;;2000;;;;1.50.177;55;120;1500;1500;;;;;;ВР000006276;КАРНИЗ-ФЛЕКС 1.50.177;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1534.00
4976;карниз FLEX;;;2000;;;;1.50.180;94;120;2500;2000;;;;;;ВР000005866;КАРНИЗ-ФЛЕКС 1.50.180;;4,00;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;2613.00
4977;карниз FLEX;;;2000;;;;1.50.181;38;75;1500;1000;;;;;;ВР001023419;КАРНИЗ-ФЛЕКС 1.50.181;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1471.00
4978;карниз FLEX;;;2000;;;;1.50.182;40;67;1500;1000;;;;;;ВР001023420;КАРНИЗ-ФЛЕКС 1.50.182;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1445.00
4979;карниз FLEX;;;2000;;;;1.50.183;84;96;2000;1500;;;;;;ВР001023421;КАРНИЗ-ФЛЕКС 1.50.183;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1571.00
4980;карниз FLEX;;;2000;;;;1.50.184;72;74;2000;1500;;;;;;ВР001023422;КАРНИЗ-ФЛЕКС 1.50.184;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1571.00
4981;карниз FLEX;;;2000;;;;1.50.185;98;115;2000;1500;;;;;;ВР001023423;КАРНИЗ-ФЛЕКС 1.50.185;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2752.00
4982;карниз FLEX;;;2000;;;;1.50.186;56;83;1500;1000;;;;;;ВР001023424;КАРНИЗ-ФЛЕКС 1.50.186;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1571.00
4983;карниз FLEX;;;2000;;;;1.50.187;51;51;1500;1000;;;;;;ВР001023425;КАРНИЗ-ФЛЕКС 1.50.187;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;1394.00
4984;карниз FLEX;;;2000;;;;1.50.188;50;53;1500;1000;;;;;;ВР001023694;КАРНИЗ-ФЛЕКС 1.50.188;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1394.00
4985;карниз FLEX;;;2000;;;;1.50.190;25;40;1000;550;;;;;;ВР001024051;КАРНИЗ-ФЛЕКС 1.50.190;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1043.00
4986;карниз FLEX;;;2000;;;;1.50.191;25;40;1000;550;;;;;;ВР001024052;КАРНИЗ-ФЛЕКС 1.50.191;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1021.00
4987;карниз FLEX;;;2000;;;;1.50.192;40;70;1500;1000;;;;;;ВР002025146;КАРНИЗ-ФЛЕКС 1.50.192;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1421.00
4988;карниз FLEX;;;2000;;;;1.50.193;55;91;1500;1000;;;;;;ВР002025143;КАРНИЗ-ФЛЕКС 1.50.193;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2510.00
4989;карниз FLEX;;;2000;;;;1.50.194;51;52;1500;1000;;;;;;ВР002025138;КАРНИЗ-ФЛЕКС 1.50.194;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1353.00
4990;карниз FLEX;;;2000;;;;1.50.195;51;55;1500;1000;;;;;;ВР002025295;КАРНИЗ-ФЛЕКС 1.50.195;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1471.00
4991;карниз FLEX;;;2000;;;;1.50.197;73;76;2000;1000;;;;;;ВР002025292;КАРНИЗ-ФЛЕКС 1.50.197;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1571.00
4992;карниз FLEX;;;2000;;;;1.50.200;55;55;1500;1000;;;;;;ВР002025311;КАРНИЗ-ФЛЕКС 1.50.200;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1394.00
4993;карниз FLEX;;;2000;;;;1.50.202;97;103;2500;1500;;;;;;ВР002025340;КАРНИЗ-ФЛЕКС 1.50.202;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2510.00
4994;карниз FLEX;;;2000;;;;1.50.203;115;129;2500;1500;;;;;;ВР002025342;КАРНИЗ-ФЛЕКС 1.50.203;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;2831.00
4995;карниз FLEX;;;2000;;;;1.50.209;118;150;4000;3500;;;;;;ВР000005859;КАРНИЗ-ФЛЕКС 1.50.209;;4,00;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3258.00
4996;карниз FLEX;;;2000;;;;1.50.210;121;155;4000;3500;;;;;;ВР000005860;КАРНИЗ-ФЛЕКС 1.50.210;;4,00;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3404.00
4997;карниз FLEX;;;2000;;;;1.50.220;122;126;4000;3500;;;;;;ВР000005867;КАРНИЗ-ФЛЕКС 1.50.220;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;3018.00
4998;карниз FLEX;;;2000;;;;1.50.221;140;150;4000;3500;;;;;;ВР000005869;КАРНИЗ-ФЛЕКС 1.50.221;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;3536.00
4999;карниз FLEX;;;2000;;;;1.50.222;162;170;4500;4000;;;;;;ВР000005870;КАРНИЗ-ФЛЕКС 1.50.222;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3899.00
5000;карниз FLEX;;;2000;;;;1.50.250;73;164;1500;2000;;;;;;ВР000005895;КАРНИЗ-ФЛЕКС 1.50.250;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;2588.00
5001;карниз FLEX;;;2000;;;;1.50.251;55;70;1500;1500;;;;;;ВР000005900;КАРНИЗ-ФЛЕКС 1.50.251;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;985.00
5002;карниз FLEX;;;2000;;;;1.50.252;120;119;3000;2500;;;;;;ВР000005885;КАРНИЗ-ФЛЕКС 1.50.252;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2976.00
5003;карниз FLEX;;;2000;;;;1.50.253;66;108;2500;2000;;;;;;ВР000005896;КАРНИЗ-ФЛЕКС 1.50.253;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;1471.00
5004;карниз FLEX;;;2000;;;;1.50.254;93;130;2500;2000;;;;;;ВР000005899;КАРНИЗ-ФЛЕКС 1.50.254;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2221.00
5005;карниз FLEX;;;2000;;;;1.50.255;82;127;3500;3000;;;;;;ВР000005901;КАРНИЗ-ФЛЕКС 1.50.255;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2500.00
5006;карниз FLEX;;;2000;;;;1.50.256;132;175;4000;3500;;;;;;ВР000005902;КАРНИЗ-ФЛЕКС 1.50.256;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;2871.00
5007;карниз FLEX;;;2000;;;;1.50.257;38;38;1000;1000;1000;;;;;ВР000005903;КАРНИЗ-ФЛЕКС 1.50.257;;4,00;72,50;Нет;;;Интерьерный декор;гибкие карнизы;;1017.00
5008;карниз FLEX;;;2000;;;;1.50.258;25;27;550;550;;;;;;ВР000005904;КАРНИЗ-ФЛЕКС 1.50.258;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;941.00
5009;карниз FLEX;;;2000;;;;1.50.259;36;81;1500;1500;;;;;;ВР000005905;КАРНИЗ-ФЛЕКС 1.50.259;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1349.00
5010;карниз FLEX;;;2000;;;;1.50.260;133;166;3500;2500;;;;;;ВР001002940;КАРНИЗ-ФЛЕКС 1.50.260;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3485.00
5011;карниз FLEX;;;1980;;;;1.50.261;102;101;3500;3000;;;;;;ВР001002929;КАРНИЗ-ФЛЕКС 1.50.261;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2583.00
5012;карниз FLEX;;;2000;;;;1.50.262;50;120;1000;1000;;;;;;ВР001002939;КАРНИЗ-ФЛЕКС 1.50.262;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;2900.00
5013;карниз FLEX;;;2000;;;;1.50.264;170;170;5000;4500;;;;;;ВР001002938;КАРНИЗ-ФЛЕКС 1.50.264;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;3557.00
5014;карниз FLEX;;;2000;;;;1.50.265;115;21;550;550;2500;;;;;ВР001008167;КАРНИЗ-ФЛЕКС 1.50.265;;4,00;93,00;Нет;;;Интерьерный декор;гибкие карнизы;;1522.00
5015;карниз FLEX;;;2000;;;;1.50.266;76;21;550;550;1500;;;;;ВР001008165;КАРНИЗ-ФЛЕКС 1.50.266;;4,00;93,00;Нет;карниз гибкий;;Интерьерный декор;гибкие карнизы;;1368.00
5016;карниз FLEX;;;2000;;;;1.50.267;171;33;550;550;4500;;;;;ВР001008162;КАРНИЗ-ФЛЕКС 1.50.267;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;2910.00
5017;карниз FLEX;;;2000;;;;1.50.268;170;33;550;550;4500;;;;;ВР001008163;КАРНИЗ-ФЛЕКС 1.50.268;;4,50;103,00;Нет;;;Интерьерный декор;гибкие карнизы;;2994.00
