IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1
5328;замковый камень 1.55.005;;93;126;;1.55.005;;;;;;;Нет;;41;;;;442.00
5329;обрамление арок 1.55.002;;648;320;;1.55.002;;;;;;;Нет;;25;;;;1209.00
5330;база 1.54.020;;96;250;;1.54.020;;;;;;;Нет;;34;;;;956.00
5331;боковой элемент 1.54.009;;310;115;;1.54.009;;;;;;;Нет;;11;;;;417.00
5332;боковой элемент 1.54.019;;310;115;;1.54.019;;;;;;;Нет;;11;;;;417.00
5333;квадрат 1.54.001;;98;98;;1.54.001;;;;;;;Нет;;30;;;;380.00
5334;квадрат 1.54.002;;96;96;;1.54.002;;;;;;;Нет;;30;;;;367.00
5335;наличник 1.54.003;1262;;198;;1.54.003;;;;;;;Нет;;25;;;;1521.00
5336;наличник 1.54.004;2000;;238;;1.54.004;;;;;;;Нет;;25;;;;2548.00
5337;элемент 1.54.008;;155;119;;1.54.008;;;;;;;Нет;;19;;;;428.00
5338;элемент 1.54.006;;233;133;;1.54.006;;;;;;;Нет;;28;;;;524.00
5339;элемент 1.54.005;;325;136;;1.54.005;;;;;;;Нет;;19;;;;505.00
5340;элемент 1.54.007;;156;116;;1.54.007;;;;;;;Нет;;11;;;;414.00
5341;элемент 1.54.012;;728;116;;1.54.012;;;;;;;Нет;;9;;;;1045.00
5342;элемент 1.54.011;;433;114;;1.54.011;;;;;;;Нет;;16;;;;1031.00
5343;ствол 1.12.011;;;2345;;1.12.011;;;;;;250;Нет;;;;;;20405.00
5861;карниз 1.50.205;2000;;;;1.50.205;71;66;;;;;Нет;;;;;;1391.00
5862;карниз 1.50.196 гибкий;2000;;;;1.50.196;53;70;;;;;Да;;;1500;2000;;2640.00
5863;карниз 1.50.198 гибкий;2000;;;;1.50.198;92;87;;;;;Да;;;2000;2000;;2859.00
5864;карниз 1.50.201 гибкий;2000;;;;1.50.201;130;171;;;;;Да;;;3500;3500;;6450.00
5865;карниз 1.50.205 гибкий;2000;;;;1.50.205;71;66;;;;;Да;;;1500;1000;;2781.00
5866;молдинг 1.51.345;2000;;;;1.51.345;;94;;;;;Нет;;22;;;;1786.00
5867;молдинг 1.51.357;2000;;;;1.51.357;;48;;;;;Нет;;12;;;;1075.00
5868;молдинг 1.51.358;2000;;;;1.51.358;;82;;;;;Нет;;18;;;;1669.00
5869;молдинг 1.51.361;2000;;;;1.51.361;;51;;;;;Нет;;28;;;;1161.00
5870;молдинг 1.51.381;2000;;;;1.51.381;;193;;;;;Нет;;24;;;;2752.00
5871;молдинг 1.51.345 гибкий;2000;;;;1.51.345;;94;;;;;Да;;22;550;550;1500;3571.00
5872;молдинг 1.51.357 гибкий;2000;;;;1.51.357;;48;;;;;Да;;12;550;550;1500;2149.00
5873;молдинг 1.51.358 гибкий;2000;;;;1.51.358;;82;;;;;Да;;18;550;550;2000;3338.00
5874;молдинг 1.51.361 гибкий;2000;;;;1.51.361;;51;;;;;Да;;28;550;550;1500;2321.00
5875;молдинг 1.51.381 гибкий;2000;;;;1.51.381;;193;;;;;Да;;24;550;550;3500;5503.00
5876;архитрав 1.26.001;2000;83;131;130;1.26.001;;;;;;;Нет;;;;;;2927.00
5877;архитрав 1.26.002;2000;89;130;130;1.26.002;;;;;;;Нет;;;;;;2927.00
5878;архитрав 1.26.003;2000;91;130;130;1.26.003;;;;;;;Нет;;;;;;2997.00
5879;розетка 1.56.036;;;;;1.56.036;;;;;;886;Нет;;62;;;;5330.00
5880;база 1.13.600;;276;695;276;1.13.600;;;;;;;Нет;;;;;;9566.00
5881;ниша 1.61.101;;417;755;;1.61.101;;;;;;;Нет;;113;;;;5851.00
5882;ниша 1.61.102;;700;1132;;1.61.102;;;;;;;Нет;;106;;;;8965.00
5883;ниша с полкой 1.61.110;;304;590;94;1.61.110;;;;;;;Нет;;;;;;5417.00
5884;ниша с полкой 1.61.120;;553;975;180;1.61.120;;;;;;;Нет;;;;;;11062.00
5885;сандрик 1.63.001;1280;;146;;1.63.001;;;;;;;Нет;;57;;;;3026.00
5886;сандрик 1.63.002;1280;;146;;1.63.002;;;;;;;Нет;;57;;;;2846.00
5887;карниз 4.02.201;2000;268;250;;4.02.201;;;;;;;Нет;;;;;;12201.00
5888;карниз 4.01.201;2000;280;276;;4.01.201;;;;;;;Нет;;;;;;12377.00
5889;карниз 4.01.101;2000;353;251;;4.01.101;;;;;;;Нет;;;;;;10608.00
5890;карниз 4.01.301;2000;303;296;;4.01.301;;;;;;;Нет;;;;;;11494.00
5891;карниз 4.32.202;2000;190;174;;4.32.202;;;;;;;Нет;;;;;;8841.00
5892;карниз 4.01.103;2000;360;263;;4.01.103;;;;;;;Нет;;;;;;15913.00
5893;карниз 4.31.301;2000;254;198;;4.31.301;;;;;;;Нет;;;;;;10608.00
5894;карниз 4.32.201;2000;190;173;;4.32.201;;;;;;;Нет;;;;;;8841.00
5895;карниз 4.81.002;2000;108;365;;4.81.002;;;;;;;Нет;;;;;;7957.00
5896;карниз 4.32.302;2000;204;194;;4.32.302;;;;;;;Нет;;;;;;8134.00
5897;карниз 4.01.202;2000;282;280;;4.01.202;;;;;;;Нет;;;;;;13262.00
5898;карниз 4.01.302;2000;305;296;;4.01.302;;;;;;;Нет;;;;;;12377.00
5899;карниз 4.02.101;2000;307;253;;4.02.101;;;;;;;Нет;;;;;;13262.00
5900;карниз 4.31.101;2000;309;178;;4.31.101;;;;;;;Нет;;;;;;13791.00
5901;карниз 4.31.201;2000;249;170;;4.31.201;;;;;;;Нет;;;;;;8841.00
5902;карниз 4.31.202;2000;248;171;;4.31.202;;;;;;;Нет;;;;;;9726.00
5903;карниз 4.31.302;2000;254;200;;4.31.302;;;;;;;Нет;;;;;;8841.00
5904;карниз 4.32.101;2000;201;166;;4.32.101;;;;;;;Нет;;;;;;7072.00
5905;карниз 4.32.301;2000;203;195;;4.32.301;;;;;;;Нет;;;;;;8841.00
5906;карниз 4.81.001;2000;95;288;;4.81.001;;;;;;;Нет;;;;;;6544.00
5907;карниз 4.02.301;2000;291;270;;4.02.301;;;;;;;Нет;;;;;;13262.00
5908;фриз 4.03.101;2000;30;243;;4.03.101;;;;;;;Нет;;;;;;6191.00
5909;фриз 4.03.102;2000;70;235;;4.03.102;;;;;;;Нет;;;;;;6013.00
5910;фриз 4.03.201;2000;30;217;;4.03.201;;;;;;;Нет;;;;;;4422.00
5911;фриз 4.03.202;2000;62;191;;4.03.202;;;;;;;Нет;;;;;;4952.00
5912;фриз 4.03.301;2000;42;197;;4.03.301;;;;;;;Нет;;;;;;3184.00
5913;фриз 4.33.301;2000;83;129;;4.33.301;;;;;;;Нет;;;;;;3184.00
5914;фриз 4.03.302;2000;74;170;;4.03.302;;;;;;;Нет;;;;;;4952.00
5915;фриз 4.33.101;2000;92;162;;4.33.101;;;;;;;Нет;;;;;;5305.00
5916;фриз 4.33.102;2000;42;164;;4.33.102;;;;;;;Нет;;;;;;2655.00
5917;фриз 4.33.201;2000;80;145;;4.33.201;;;;;;;Нет;;;;;;6191.00
5918;фриз 4.33.202;2000;42;145;;4.33.202;;;;;;;Нет;;;;;;3362.00
5919;архитрав 4.04.201;2000;70;188;;4.04.201;;;;;;;Нет;;;;;;4422.00
5920;архитрав 4.34.201;2000;109;125;;4.34.201;;;;;;;Нет;;;;;;4068.00
5921;архитрав 4.34.202;2000;67;124;;4.34.202;;;;;;;Нет;;;;;;3537.00
5922;архитрав 4.04.101;2000;56;168;;4.04.101;;;;;;;Нет;;;;;;3537.00
5923;архитрав 4.04.102;2000;90;152;;4.04.102;;;;;;;Нет;;;;;;4775.00
5924;архитрав 4.04.202;2000;96;168;;4.04.202;;;;;;;Нет;;;;;;5660.00
5925;архитрав 4.04.301;2000;65;207;;4.04.301;;;;;;;Нет;;;;;;3362.00
5926;архитрав 4.04.302;2000;95;173;;4.04.302;;;;;;;Нет;;;;;;5660.00
5927;архитрав 4.34.101;2000;108;112;;4.34.101;;;;;;;Нет;;;;;;5305.00
5928;архитрав 4.34.102;2000;59;112;;4.34.102;;;;;;;Нет;;;;;;3184.00
5929;архитрав 4.34.301;2000;100;137;;4.34.301;;;;;;;Нет;;;;;;4422.00
5930;архитрав 4.34.302;2000;67;137;;4.34.302;;;;;;;Нет;;;;;;3184.00
5931;балясина 4.71.101;;120;784;120;4.71.101;;;;;;;Нет;;;;;;2655.00
5932;балясина 4.71.201;;90;790;90;4.71.201;;;;;;;Нет;;;;;;2300.00
5933;столб 4.75.101;;222;1020;222;4.75.101;;;;;;;Нет;;;;;;8841.00
5934;столб 4.75.201;;182;1019;182;4.75.201;;;;;;;Нет;;;;;;7072.00
5935;крышка (пирамида) 4.76.101;;269;82;269;4.76.101;;;;;;;Нет;;;;;;1416.00
5936;крышка (пирамида) 4.76.201;;219;70;219;4.76.201;;;;;;;Нет;;;;;;800.00
5937;крышка столба (плоская) 4.73.101;;269;55;270;4.73.101;;;;;;;Нет;;;;;;1154.00
5938;крышка столба (плоская) 4.73.201;;220;46;220;4.73.201;;;;;;;Нет;;;;;;886.00
5939;крышка (шар) 4.77.101;;;230;;4.77.101;;;;;;179;Нет;;;;;;1416.00
5940;крышка (шар) 4.77.201;;;195;;4.77.201;;;;;;149;Нет;;;;;;1154.00
5941;основание 4.74.101;;3000;100;180;4.74.101;;;;;;;Нет;;;;;;15029.00
5942;основание 4.74.201;;3000;89;140;4.74.201;;;;;;;Нет;;;;;;12377.00
5943;поручень 4.72.101;3000;189;111;;4.72.101;;;;;;;Нет;;;;;;12909.00
5944;поручень 4.72.201;3000;152;102;;4.72.201;;;;;;;Нет;;;;;;11494.00
5945;наличник 4.84.001;2000;183;;50;4.84.001;;;;;;;Нет;;;;;;4422.00
5946;наличник 4.84.002;2300;160;;40;4.84.002;;;;;;;Нет;;;;;;3815.00
5947;наличник 4.84.003;2300;140;;37;4.84.003;;;;;;;Нет;;;;;;2942.00
5948;наличник 4.84.051;2300;183;;50;4.84.051;;;;;;;Нет;;;;;;4598.00
5949;наличник 4.84.052;2000;160;;40;4.84.052;;;;;;;Нет;;;;;;3641.00
5950;наличник 4.84.053;2000;140;;37;4.84.053;;;;;;;Нет;;;;;;2779.00
5951;арочное обрамление 4.87.031;;1140;1116;50;4.87.031;;;;;;;Нет;750;;;;;4068.00
5952;арочное обрамление 4.87.032;;1021;1023;40;4.87.032;;;;;;;Нет;700;;;;;3273.00
5953;арочное обрамление 4.87.033;;882;890;37;4.87.033;;;;;;;Нет;600;;;;;2123.00
5954;замковый камень 4.85.001;;293;282;65;4.85.001;;;;;;;Нет;;;;;;1206.00
5955;замковый камень 4.85.002;;221;232;68;4.85.002;;;;;;;Нет;;;;;;1062.00
5956;замковый камень 4.85.003;;200;211;51;4.85.003;;;;;;;Нет;;;;;;1062.00
5957;подоконный элемент 4.82.001;2000;;160;100;4.82.001;;;;;;;Нет;;;;;;5305.00
5958;подоконный элемент 4.82.002;2000;;125;94;4.82.002;;;;;;;Нет;;;;;;3537.00
5959;подоконный элемент 4.82.003;2000;;110;86;4.82.003;;;;;;;Нет;;;;;;3537.00
5960;подоконный элемент 4.82.101;2000;;105;48;4.82.101;;;;;;;Нет;;;;;;2566.00
5961;подоконный элемент 4.82.201;2000;;94;60;4.82.201;;;;;;;Нет;;;;;;2655.00
5962;подоконный элемент 4.82.202;2000;;94;52;4.82.202;;;;;;;Нет;;;;;;2655.00
5963;подоконный элемент 4.82.301;2000;;109;62;4.82.301;;;;;;;Нет;;;;;;2655.00
5964;подоконный элемент 4.82.302;2000;;109;54;4.82.302;;;;;;;Нет;;;;;;2655.00
5965;кронштейн-пьедестал 4.83.101;;392;274;197;4.83.101;;;;;;;Нет;;;;;;2829.00
5966;кронштейн-пьедестал 4.83.102;;356;240;128;4.83.102;;;;;;;Нет;;;;;;1727.00
5967;кронштейн-пьедестал 4.83.201;;393;277;195;4.83.201;;;;;;;Нет;;;;;;1947.00
5968;кронштейн-пьедестал 4.83.202;;355;262;132;4.83.202;;;;;;;Нет;;;;;;1993.00
5969;кронштейн-пьедестал 4.83.301;;366;276;181;4.83.301;;;;;;;Нет;;;;;;1769.00
5970;кронштейн-пьедестал 4.83.302;;333;269;128;4.83.302;;;;;;;Нет;;;;;;1592.00
5971;руст 4.86.003;;373;249;40;4.86.003;;;;;;;Нет;;;;;;1154.00
5972;руст 4.86.004;;250;250;40;4.86.004;;;;;;;Нет;;;;;;709.00
5973;руст 4.86.005;;360;290;42;4.86.005;;;;;;;Нет;;;;;;1154.00
5974;руст 4.86.001;;555;290;42;4.86.001;;;;;;;Нет;;;;;;1947.00
5975;руст 4.86.002;;548;216;37;4.86.002;;;;;;;Нет;;;;;;1239.00
5982;угловой элемент 1.52.361;;290;290;;1.52.361;;;;;;;Нет;;28;;;;923.00
5983;база 4.17.302;;372;160;185;4.17.302;;;;;;;Нет;;;;;;2476.00
5984;база 4.53.201;;252;121;80;4.53.201;;;;;;;Нет;;;;;;932.00
5985;база 4.53.301;;226;109;76;4.53.301;;;;;;;Нет;;;;;;666.00
5986;база 4.17.101;;440;180;217;4.17.101;;;;;;;Нет;;;;;;2476.00
5987;база 4.17.201;;410;170;205;4.17.201;;;;;;;Нет;;;;;;2476.00
5988;база 4.17.202;;411;171;204;4.17.202;;;;;;;Нет;;;;;;1769.00
5989;база 4.17.301;;369;161;184;4.17.301;;;;;;;Нет;;;;;;1947.00
5990;база 4.23.101;;408;181;125;4.23.101;;;;;;;Нет;;;;;;1860.00
5991;база 4.23.201;;375;170;120;4.23.201;;;;;;;Нет;;;;;;1860.00
5992;база 4.23.301;;348;160;113;4.23.301;;;;;;;Нет;;;;;;1860.00
5993;база 4.43.101;;296;122;296;4.43.101;;;;;;;Нет;;;;;;2219.00
5994;база 4.43.201;;272;116;272;4.43.201;;;;;;;Нет;;;;;;2045.00
5995;база 4.43.202;;272;115;272;4.43.202;;;;;;;Нет;;;;;;2336.00
5996;база 4.43.301;;244;107;244;4.43.301;;;;;;;Нет;;;;;;2336.00
5997;база 4.43.302;;244;108;244;4.43.302;;;;;;;Нет;;;;;;2336.00
5998;база 4.47.101;;293;119;147;4.47.101;;;;;;;Нет;;;;;;1010.00
5999;база 4.47.201;;272;115;136;4.47.201;;;;;;;Нет;;;;;;932.00
6000;база 4.47.202;;270;117;136;4.47.202;;;;;;;Нет;;;;;;1062.00
6001;база 4.47.301;;244;107;122;4.47.301;;;;;;;Нет;;;;;;1062.00
6002;база 4.47.302;;243;107;122;4.47.302;;;;;;;Нет;;;;;;1062.00
6003;база 4.53.101;;260;120;80;4.53.101;;;;;;;Нет;;;;;;800.00
6004;база 4.53.302;;226;108;76;4.53.302;;;;;;;Нет;;;;;;666.00
6005;база 4.13.101;;440;180;440;4.13.101;;;;;;;Нет;;;;;;5447.00
6006;база 4.13.201;;411;170;411;4.13.201;;;;;;;Нет;;;;;;5447.00
6007;база 4.13.202;;411;170;411;4.13.202;;;;;;;Нет;;;;;;3892.00
6008;база 4.13.301;;370;161;370;4.13.301;;;;;;;Нет;;;;;;4282.00
6009;база 4.13.302;;370;161;370;4.13.302;;;;;;;Нет;;;;;;5447.00
6010;база 4.17.002;;507;215;253;4.17.002;;;;;;;Нет;;;;;;3362.00
6011;база 4.17.001;;487;198;242;4.17.001;;;;;;;Нет;;;;;;3008.00
6012;капитель 4.51.301;;269;205;99;4.51.301;;;;;;;Нет;;;;;;1062.00
6013;капитель 4.15.101;;408;181;203;4.15.101;;;;;;;Нет;;;;;;2389.00
6014;капитель 4.15.201;;434;161;180;4.15.201;;;;;;;Нет;;;;;;2123.00
6015;капитель 4.15.301;;397;313;198;4.15.301;;;;;;;Нет;;;;;;3008.00
6016;капитель 4.21.101;;406;178;124;4.21.101;;;;;;;Нет;;;;;;1860.00
6017;капитель 4.21.201;;444;167;98;4.21.201;;;;;;;Нет;;;;;;1860.00
6018;капитель 4.21.301;;417;312;151;4.21.301;;;;;;;Нет;;;;;;2655.00
6019;капитель 4.41.101;;274;127;274;4.41.101;;;;;;;Нет;;;;;;3095.00
6020;капитель 4.41.201;;293;116;241;4.41.201;;;;;;;Нет;;;;;;2045.00
6021;капитель 4.41.301;;262;207;262;4.41.301;;;;;;;Нет;;;;;;2336.00
6022;капитель 4.45.101;;274;127;136;4.45.101;;;;;;;Нет;;;;;;1408.00
6023;капитель 4.45.201;;293;116;122;4.45.201;;;;;;;Нет;;;;;;932.00
6024;капитель 4.45.301;;262;208;133;4.45.301;;;;;;;Нет;;;;;;1062.00
6025;капитель 4.51.101;;260;125;80;4.51.101;;;;;;;Нет;;;;;;800.00
6026;капитель 4.51.201;;305;115;67;4.51.201;;;;;;;Нет;;;;;;800.00
6027;капитель 4.11.101;;408;180;408;4.11.101;;;;;;;Нет;;;;;;5255.00
6028;капитель 4.11.201;;429;164;360;4.11.201;;;;;;;Нет;;;;;;4671.00
6029;капитель 4.11.301;;396;313;396;4.11.301;;;;;;;Нет;;;;;;6613.00
6030;капитель 4.15.102;;543;240;272;4.15.102;;;;;;;Нет;;;;;;3981.00
6031;регул 4.37.101;120;;20;8;4.37.101;;;;;;;Нет;;;;;;234.00
6032;регул 4.07.101;167;;30;12;4.07.101;;;;;;;Нет;;;;;;234.00
6033;мутул 4.05.102;127;;190;58;4.05.102;;;;;;;Нет;;;;;;1195.00
6034;мутул 4.35.102;132;;82;41;4.35.102;;;;;;;Нет;;;;;;357.00
6035;мутул 4.35.101;132;;139;41;4.35.101;;;;;;;Нет;;;;;;463.00
6036;мутул 4.05.101;190;;211;61;4.05.101;;;;;;;Нет;;;;;;1276.00
6037;модильон 4.08.301;;87;127;53;4.08.301;;;;;;;Нет;;;;;;375.00
6038;модильон 4.08.302;;82;88;45;4.08.302;;;;;;;Нет;;;;;;234.00
6039;модильон 4.38.301;;56;84;33;4.38.301;;;;;;;Нет;;;;;;234.00
6040;модильон 4.38.302;;55;67;33;4.38.302;;;;;;;Нет;;;;;;234.00
6041;триглиф 4.36.101;;120;163;9;4.36.101;;;;;;;Нет;;;;;;320.00
6042;триглиф 4.06.101;;169;244;12;4.06.101;;;;;;;Нет;;;;;;673.00
6043;ствол 4.52.102;;210;1516;54;4.52.102;;;;;;;Нет;;;;;;3537.00
6044;ствол 4.52.301;;186;1453;56;4.52.301;;;;;;;Нет;;;;;;2655.00
6045;ствол 4.16.101;;330;2315;164;4.16.101;;;;;;;Нет;;;;;;14143.00
6046;ствол 4.16.102;;328;2306;165;4.16.102;;;;;;;Нет;;;;;;8841.00
6047;ствол 4.16.201;;294;2389;148;4.16.201;;;;;;;Нет;;;;;;11494.00
6048;ствол 4.16.202;;295;2396;148;4.16.202;;;;;;;Нет;;;;;;10608.00
6049;ствол 4.16.301;;272;2207;136;4.16.301;;;;;;;Нет;;;;;;8841.00
6050;ствол 4.22.101;;334;2305;88;4.22.101;;;;;;;Нет;;;;;;8841.00
6051;ствол 4.22.102;;333;2304;88;4.22.102;;;;;;;Нет;;;;;;7957.00
6052;ствол 4.22.201;;260;2348;62;4.22.201;;;;;;;Нет;;;;;;7957.00
6053;ствол 4.22.202;;260;2343;62;4.22.202;;;;;;;Нет;;;;;;7957.00
6054;ствол 4.22.301;;294;2197;86;4.22.301;;;;;;;Нет;;;;;;8134.00
6055;ствол 4.22.302;;293;2196;86;4.22.302;;;;;;;Нет;;;;;;7072.00
6056;ствол 4.42.101;;222;1514;222;4.42.101;;;;;;;Нет;;;;;;8560.00
6057;ствол 4.42.201;;197;1578;197;4.42.201;;;;;;;Нет;;;;;;7003.00
6058;ствол 4.42.301;;179;1457;179;4.42.301;;;;;;;Нет;;;;;;5837.00
6059;ствол 4.46.101;;219;1518;110;4.46.101;;;;;;;Нет;;;;;;3892.00
6060;ствол 4.46.201;;198;1575;99;4.46.201;;;;;;;Нет;;;;;;3184.00
6061;ствол 4.46.301;;182;1459;88;4.46.301;;;;;;;Нет;;;;;;2655.00
6062;ствол 4.52.101;;208;1514;54;4.52.101;;;;;;;Нет;;;;;;3537.00
6063;ствол 4.52.201;;175;2003;42;4.52.201;;;;;;;Нет;;;;;;3537.00
6064;ствол 4.52.202;;174;2013;42;4.52.202;;;;;;;Нет;;;;;;4245.00
6065;ствол 4.52.302;;185;1453;55;4.52.302;;;;;;;Нет;;;;;;2123.00
6066;верхний фрагмент ствола 4.16.001;;432;354;216;4.16.001;;;;;;;Нет;;;;;;3892.00
6067;фрагмент ствола 4.16.002;;363;700;180;4.16.002;;;;;;;Нет;;;;;;3981.00
6068;ствол 4.12.301;;270;2198;270;4.12.301;;;;;;;Нет;;;;;;19449.00
6069;ствол 4.12.101;;331;2312;331;4.12.101;;;;;;;Нет;;;;;;31116.00
6070;ствол 4.12.102;;331;2294;331;4.12.102;;;;;;;Нет;;;;;;19449.00
6071;ствол 4.12.202;;294;2394;294;4.12.202;;;;;;;Нет;;;;;;23337.00
6072;ствол 4.12.201;;294;2386;294;4.12.201;;;;;;;Нет;;;;;;25283.00
6104;E01.M.290 / Клей Европласт Монтажный 290 мл.;;;;;E01.M.290;;;;;;;Нет;;;;;;498.00
6105;E04.U.290 / Клей Европласт универсальный 290 мл.;;;;;E04.U.290;;;;;;;Нет;;;;;;960.00
6107;E02.S.290 / Клей Европласт стыковочный 290 мл.;;;;;E02.S.290;;;;;;;Нет;;;;;;1200.00
6108;карниз 1.50.101;2000;;;;1.50.101;69;68;;;;;Нет;;;;;;1318.00
6109;карниз 1.50.101 гибкий;2000;;;;1.50.101;69;68;;;;;Да;;;2000;1500;;2635.00
6110;карниз 1.50.199 гибкий;2000;;;;1.50.199;72;73;;;;;Да;;;2000;1500;;2781.00
6111;карниз 1.50.199;2000;;;;1.50.199;72;73;;;;;Нет;;;;;;1391.00
6112;молдинг 1.51.353;2000;;;;1.51.353;;26;;;;;Нет;;16;;;;855.00
6113;молдинг 1.51.353 гибкий;2000;;;;1.51.353;;26;;;;;Да;;16;550;550;1500;1708.00
6114;молдинг 1.51.356;2000;;;;1.51.356;;47;;;;;Нет;;9;;;;1075.00
6115;молдинг 1.51.356 гибкий;2000;;;;1.51.356;;47;;;;;Да;;9;550;550;2000;2149.00
6135;откос 4.88.001;2000;12;399;;4.88.001;;;;;;;Нет;;;;;;3097.00
6168;элемент камина 1.64.004;;1300;239;201;1.64.004;;;;;;;Нет;;;;;;14392.00
6169;элемент камина 1.64.005;;152;860;170;1.64.005;;;;;;;Нет;;;;;;7300.00
6171;элемент камина 1.64.005;;152;860;170;1.64.005;;;;;;;Нет;;;;;;7300.00
6172;карниз 1.50.108;2000;;;;1.50.108;117;119;;;;;Нет;;;;;;2547.00
6173;карниз 1.50.161;2000;;;;1.50.161;91;81;;;;;Нет;;;;;;1391.00
6174;карниз 1.50.179;2000;;;;1.50.179;81;78;;;;;Нет;;;;;;1339.00
6175;карниз 1.50.189;2000;;;;1.50.189;72;70;;;;;Нет;;;;;;1391.00
6176;карниз 1.50.207;2000;;;;1.50.207;55;52;;;;;Нет;;;;;;1385.00
6177;карниз 1.50.274;2000;;;;1.50.274;55;86;;;;;Нет;;;;;;1391.00
6178;карниз 1.50.275;2000;;;;1.50.275;76;105;;;;;Нет;;;;;;2583.00
6179;молдинг 1.51.346;2000;;;;1.51.346;;34;;;;;Нет;;16;;;;919.00
6180;розетка 1.56.040;;;;;1.56.040;;;;;;705;Нет;;50;;;;4476.00
6181;розетка 1.56.041;;785;544;;1.56.041;;;;;;;Нет;;51;;;;3110.00
6182;кронштейн 1.19.007;;184;185;102;1.19.007;;;;;;;Нет;;;;;;1719.00
6183;кронштейн 1.19.008;;163;225;85;1.19.008;;;;;;;Нет;;;;;;1719.00
6184;капитель 1.21.008;;152;98;45;1.21.008;;;;;;;Нет;;;;;;1766.00
6185;ствол 1.22.050;;96;2000;17;1.22.050;;;;;;;Нет;;;;;;2603.00
6186;база 1.23.600;;117;255;25;1.23.600;;;;;;;Нет;;;;;;1851.00
6188;карниз 4.91.001;2000;200;202;;4.91.001;;;;;;;Нет;;;;;;8420.00
6189;карниз 4.91.004;2000;200;300;;4.91.004;;;;;;;Нет;;;;;;10946.00
6194;карниз 1.50.208 гибкий;2000;;;;1.50.208;71;71;;;;;Да;;;3000;;;2781.00
6195;карниз 1.50.204 гибкий;2000;;;;1.50.204;40;36;;;;;Да;;;2000;1500;;2503.00
6196;карниз 1.50.189 гибкий;2000;;;;1.50.189;72;70;;;;;Да;;;2500;1500;;2781.00
6198;замковый камень 4.85.004;;255;206;75;4.85.004;;;;;;;Нет;;;;;;1113.00
6199;замковый камень 4.85.005;;253;306;75;4.85.005;;;;;;;Нет;;;;;;1516.00
6200;карниз 4.91.002;2000;249;351;;4.91.002;;;;;;;Нет;;;;;;12630.00
6201;наличник 4.84.005;2000;121;;35;4.84.005;;;;;;;Нет;;;;;;1853.00
6202;кронштейн-пьедестал 4.83.003;;156;100;46;4.83.003;;;;;;;Нет;;;;;;532.00
6206;молдинг 1.51.359;2000;;;;1.51.359;;39;;;;;Нет;;12;;;;1075.00
6207;карниз 1.50.161 гибкий;2000;;;;1.50.161;91;81;;;;;Да;;;2500;1500;;2781.00
6208;молдинг 1.51.359 гибкий;2000;;;;1.51.359;;39;;;;;Да;;12;;;;2149.00
6211;наличник 4.84.004;2000;101;;48;4.84.004;;;;;;;Нет;;;;;;2410.00
6212;наличник 4.84.006;2000;201;;60;4.84.006;;;;;;;Нет;;;;;;3705.00
6213;карниз 4.91.003;2000;129;250;;4.91.003;;;;;;;Нет;;;;;;7780.00
6214;карниз 4.91.005;2000;165;201;;4.91.005;;;;;;;Нет;;;;;;8336.00
6215;фриз 4.33.302;2000;51;131;;4.33.302;;;;;;;Нет;;;;;;2655.00
6216;кронштейн-пьедестал 4.83.002;;173;114;48;4.83.002;;;;;;;Нет;;;;;;639.00
6217;фрагмент ствола 4.16.002;;363;700;180;4.16.002;;;;;;;Нет;;;;;;3981.00
6218;фрагмент ствола 4.16.002;;363;700;180;4.16.002;;;;;;;Нет;;;;;;3981.00
6313;молдинг 1.51.346 гибкий;2000;;;;1.51.346;;34;;;;;Да;;16;550;550;2500;1838.00
6355;угловой элемент 1.52.322;;110;110;;1.52.322;;;;;;;Нет;;12;;;;772.00
6356;угловой элемент 1.52.348;;250;250;;1.52.348;;;;;;;Нет;;25;;;;817.00
6357;угловой элемент 1.52.286;;199;199;;1.52.286;;;;;;;Нет;;12;;;;807.00
6358;угловой элемент 1.52.287;;300;300;;1.52.287;;;;;;;Нет;;20;;;;857.00
6359;карниз 1.50.108 гибкий;2000;;;;1.50.108;117;119;;;;;Да;;;3000;2500;;5092.00
6362;карниз 1.50.279;2000;;;;1.50.279;80;103;;;;;Нет;;;;;;2700.00
6363;карниз 1.50.276;2000;;;;1.50.276;100;60;;;;;Нет;;;;;;1385.00
6364;карниз 1.50.276 гибкий;2000;;;;1.50.276;100;60;;;;;Да;;;3000;2500;;2769.00
6365;карниз 1.50.278;2000;;;;1.50.278;68;82;;;;;Нет;;;;;;1459.00
6366;карниз 1.50.278 гибкий;2000;;;;1.50.278;68;82;;;;;Да;;;3500;2500;;2916.00
6367;розетка 1.56.044;;;;;1.56.044;;;;;;620;Нет;;41;;;;2934.00
6368;молдинг 1.51.360;2000;;;;1.51.360;;72;;;;;Нет;;17;;;;1050.00
6369;молдинг 1.51.360 гибкий;2000;;;;1.51.360;;72;;;;;Да;;17;550;550;1500;2100.00
6370;молдинг 1.51.363;2000;;;;1.51.363;;70;;;;;Нет;;13;;;;1137.00
6371;молдинг 1.51.363 гибкий;2000;;;;1.51.363;;70;;;;;Да;;13;550;550;1500;2273.00
